sample_id,lot_id,tool_id,sequence,field_x,field_y,reticle_id,align_quality,ambient_temp_c,overlay_x_nm,overlay_y_nm,residual_nm,spec_pass,pred_x,pred_y,calc_residual_x,calc_residual_y,calc_residual_nm
S00581,L0029,T01,581,0.544382,-0.946328,1.0,1.0,22.07256,-0.517187,-5.478232,5.502591,PASS,-0.5544437765106274,-6.059381040290361,0.03725677651062742,0.5811490402903612,0.5823420596405267
S00008,L0000,T01,8,0.373998,-0.416875,3.0,0.780893,21.614202,-0.734091,-5.864922,5.910685,PASS,1.6302041605659177,-4.352734078682906,-2.3642951605659177,-1.5121879213170937,2.806528801856972
S00312,L0015,T02,312,0.717322,0.988102,1.0,0.8922,22.16228,11.496419,-4.792707,12.455428,FAIL,10.905703854364202,-4.5983512493189735,0.590715145635798,-0.1943557506810265,0.6218669802347664
S00784,L0039,T03,784,0.828621,-0.492353,4.0,0.752937,22.012001,3.842666,-6.423138,7.484837,PASS,2.050009956472798,-6.709215688106941,1.7926560435272019,0.2860776881069409,1.8153391236976117
S00173,L0008,T01,173,0.267517,0.421348,4.0,0.815566,22.414557,3.94773,-2.480231,4.6622,PASS,5.573563834318199,-2.4725645773390204,-1.6258338343181986,-0.007666422660979499,1.6258519092617976
S00236,L0011,T01,236,-0.135949,-0.128424,3.0,0.823268,22.006979,13.393565,-1.612607,2.906732,PASS,1.9622425923035645,-1.569500654993734,11.431322407696436,-0.04310634500626587,11.431403682211666
S00082,L0004,T04,82,0.140875,-0.760269,1.0,0.875452,21.790871,1.426083,-3.580467,3.854019,PASS,1.2253210749185137,-3.3244369911592204,0.20076192508148627,-0.25603000884077964,0.325356290840417
S00702,L0035,T01,702,0.381575,0.743549,3.0,0.965883,20.001791,9.909508,-3.443292,10.490692,FAIL,7.912376250661006,-2.9002177229707975,1.9971317493389948,-0.5430742770292025,2.069653327151343
S00594,L0029,T01,594,0.302084,0.513478,1.0,0.834316,20.097811,3.167592,-2.060383,3.778732,PASS,6.5223029025490735,-2.5676644232918626,-3.3547109025490736,0.5072814232918628,3.392848314042147
S00436,L0021,T02,436,0.935792,0.112008,2.0,0.862643,22.373767,8.625179,-6.245057,10.648683,FAIL,7.0127184035711645,-5.945823683812798,1.6124605964288348,-0.29923331618720184,1.639990778191153
S00646,L0032,T01,646,0.440696,-0.521804,4.0,0.901286,22.392786,2.300609,-8.436886,8.744932,FAIL,1.1254769476261455,-5.077257138187736,1.1751320523738547,-3.359628861812263,3.5592192162942635
S00276,L0013,T01,276,-0.728942,0.894548,2.0,0.879382,22.741166,6.405659,4.393325,7.767482,PASS,6.252655235674185,3.0578077143027573,0.15300376432581508,1.3355172856972426,1.34425316525348
S00410,L0020,T01,410,0.543893,0.155607,1.0,0.774773,21.919753,5.343956,-3.551445,6.416434,PASS,5.232610769157532,-4.249709322141433,0.11134523084246872,0.6982643221414326,0.7070861503430802
S00110,L0005,T01,110,-0.74701,-0.913891,1.0,0.901142,22.589415,-4.201271,1.492482,4.458495,PASS,-3.5356955263357692,-0.15804209635561328,-0.665575473664231,1.6505240963556134,1.779668650000297
S00097,L0004,T01,97,-0.529974,0.961126,1.0,0.878017,21.796102,6.906427,1.77294,7.130361,PASS,6.843075680630564,1.934610295622544,0.06335131936943572,-0.16167029562254398,0.17363949479461463
S00125,L0006,T02,125,-0.047952,0.828357,4.0,0.883314,20.131826,7.284449,-0.057334,7.284674,PASS,8.265880215657965,-0.8419344743585773,-0.981431215657965,0.7846004743585773,1.2565051274991181
S00689,L0034,T04,689,0.56816,0.981401,1.0,0.751038,21.240251,13.062288,-3.482723,13.518607,FAIL,12.438130046223296,-3.5075326874214703,0.6241579537767041,0.024809687421470272,0.6246508399519474
S00330,L0016,T01,330,-0.62574,0.125316,3.0,0.902571,22.482954,1.271908,0.588662,1.401525,PASS,2.155330762665133,1.0738261861745375,-0.883422762665133,-0.4851641861745375,1.0078789933029149
S00250,L0012,T02,250,-0.182808,-0.153233,1.0,0.930711,22.724841,2.652494,-0.959449,2.820686,PASS,2.8747742031288146,-1.2682215543382584,-0.2222802031288147,0.30877255433825845,0.3804589058171196
S00739,L0036,T01,739,-0.683482,-0.14533,1.0,0.948497,22.383721,0.217857,0.336719,0.40105,PASS,0.6564441571720683,0.8149061667124387,-0.4385871571720683,-0.47818716671243866,0.6488618195307427
S00321,L0016,T01,321,0.83144,0.338059,1.0,0.864105,22.96349,6.260105,-4.197816,7.537279,PASS,6.892752547107579,-5.252612158036019,-0.6326475471075783,1.0547961580360186,1.229974737085596
S00794,L0039,T01,794,0.462619,0.650513,1.0,0.769211,22.006979,9.15584,-4.06783,10.018815,FAIL,7.633905836592727,-3.069882580380683,1.5219341634072725,-0.997947419619317,1.8199402875015014
S00133,L0006,T01,133,0.904248,-0.717545,1.0,0.920146,21.988602,1.263688,-8.759226,8.849912,FAIL,1.525559863160678,-7.313789346163402,-0.261871863160678,-1.4454366538365981,1.4689669815790913
S00268,L0013,T02,268,0.898109,0.272863,1.0,0.739926,22.937829,6.17398,-5.78045,8.457638,FAIL,7.301049909186348,-6.372384100323103,-1.127069909186348,0.5919341003231029,1.273056384972262
S00501,L0025,T02,501,0.205313,0.384856,3.0,0.789759,22.062543,5.378627,-3.280865,6.300294,PASS,6.455953566633706,-2.290268831017435,-1.0773265666337064,-0.9905961689825649,1.4635276906084502
S00569,L0028,T02,569,-0.531049,-0.370369,3.0,0.833499,21.280605,3.115538,-0.006526,3.115545,PASS,1.478710980685913,-0.19718746663678188,1.636827019314087,0.19066146663678188,1.6478939547242497
S00232,L0011,T02,232,0.62567,-0.9674,3.0,1.0,22.271258,0.130752,-5.236564,5.238196,PASS,0.5073195641174686,-6.256679784779122,-0.3765675641174686,1.0201157847791213,1.0874002688526825
S00407,L0020,T01,407,-0.114491,0.113995,4.0,0.772052,21.675131,4.047025,-0.413331,4.068078,PASS,3.158929454406313,-1.2865582374931872,0.8880955455936865,0.8732272374931872,1.2454876580694532
S00329,L0016,T01,329,-0.670841,-0.480036,4.0,0.974866,22.003528,-1.485528,1.548245,2.14566,PASS,-1.1073627388348108,0.16115381093165881,-0.3781652611651891,1.3870911890683413,1.4377172641180744
S00786,L0039,T02,786,0.626822,0.028401,2.0,0.839164,22.002971,4.319014,-4.954285,6.572582,PASS,5.891693414973808,-4.703740129880155,-1.5726794149738081,-0.2505448701198443,1.5925116245182418
S00706,L0035,T02,706,0.47327,-0.859282,1.0,0.807864,21.667883,0.406387,-6.044105,6.057752,PASS,0.2321258967659272,-5.495098458166616,0.1742611032340728,-0.5490065418333838,0.5759992318364732
S00552,L0027,T01,552,-0.286702,-0.383509,4.0,0.862378,22.318418,0.092431,-1.568295,1.571016,PASS,0.23245524446741417,-1.4373188755347108,-0.14002424446741418,-0.13097612446528917,0.19173297634631634
S00398,L0019,T01,398,0.715619,-0.636871,2.0,1.0,21.54656,-0.204361,-6.830758,6.833815,PASS,1.1772319277427263,-6.698886799818164,-1.3815929277427264,-0.13187120018183673,1.3878721235856408
S00754,L0037,T01,754,-0.540648,0.67363,1.0,0.768908,21.012778,4.679556,1.108539,4.809064,PASS,5.30686585189868,1.5113805452566198,-0.6273098518986799,-0.40284154525661986,0.7455192558706214
S00063,L0003,T01,63,0.177668,-0.049351,4.0,0.723272,22.6249,0.333443,-0.401342,0.521785,PASS,2.965635789854676,-2.954383396934342,-2.632192789854676,2.5530413969343417,3.6669414035982903
S00287,L0014,T02,287,0.728567,-0.967762,3.0,0.980478,21.837456,0.216069,-6.660297,6.663801,PASS,0.6808900289632103,-6.713732407653243,-0.46482102896321026,0.05343540765324306,0.46788239094614986
S00447,L0022,T04,447,-0.44798,0.964241,3.0,0.848933,21.121429,8.214928,-0.037133,8.215012,FAIL,9.348902301806971,2.2734860334039304,-1.1339743018069708,-2.3106190334039303,2.57387995731874
S00279,L0013,T03,279,-0.617248,0.720587,3.0,0.80918,20.789841,5.40045,2.347834,5.888733,PASS,4.920562620714504,2.0976302441790002,0.4798873792854961,0.25020375582099996,0.5411966520816959
S00048,L0002,T01,48,0.487914,-0.001104,2.0,0.814427,22.00529,4.371561,-3.549992,5.631428,PASS,4.0674155217681385,-4.50724848498206,0.30414547823186133,0.9572564849820604,1.0044124899507658
S00657,L0032,T02,657,0.176756,-0.472841,2.0,0.674072,21.411082,2.02734,-2.229904,3.013732,PASS,2.179719394724093,-3.5108266185569272,-0.1523793947240928,1.2809226185569274,1.2899543537145866
S00307,L0015,T01,307,0.161362,-0.496368,2.0,0.87746,22.224503,0.963538,-3.032433,3.181832,PASS,0.755090935451578,-3.6964535360642494,0.208447064548422,0.6640205360642493,0.6959694325427712
S00798,L0039,T01,798,-0.954509,0.30737,3.0,0.756172,22.430684,3.213699,3.478827,4.736042,PASS,2.3482729932145654,2.863190495186309,0.8654260067854347,0.6156365048136907,1.0620595460141586
S00277,L0013,T04,277,0.956715,0.674841,3.0,0.901859,21.904277,10.541233,-4.384855,11.416853,FAIL,10.607060715583174,-4.792921932843257,-0.06582771558317368,0.4080669328432567,0.41334236392971163
S00435,L0021,T02,435,0.256973,-0.881283,1.0,0.756067,21.172418,-0.145267,-4.051107,4.05371,PASS,-0.30410479611103725,-4.399701081773646,0.15883779611103724,0.3485940817736459,0.3830760751091391
S00725,L0036,T03,725,0.613926,-0.708554,3.0,0.975924,23.050372,0.362482,-5.2792,5.29163,PASS,-0.058298226691654964,-6.050845494687562,0.420780226691655,0.7716454946875615,0.8789156777793261
S00773,L0038,T01,773,0.854413,0.218419,1.0,0.925819,21.622802,7.870931,-5.935632,9.858158,FAIL,6.320372657943832,-5.552886968144641,1.550558342056168,-0.38274503185535913,1.5970989110039278
S00057,L0002,T01,57,0.730787,0.63572,1.0,1.0,22.047024,8.179635,-5.633954,9.932164,FAIL,8.210664031047067,-4.30855924586376,-0.031029031047067335,-1.3253947541362399,1.3257579172155012
S00775,L0038,T02,775,-0.483704,0.10033,4.0,1.0,22.531986,6.173903,0.013427,6.173917,PASS,3.8076934151291724,0.5986061009724495,2.3662095848708278,-0.5851791009724495,2.4374951035334407
S00106,L0005,T01,106,0.088505,-0.67538,4.0,0.927149,21.275582,-0.573734,-3.039734,3.093404,PASS,-0.4361293179621146,-3.7359916106810873,-0.13760468203788534,0.6962576106810872,0.7097250939272781
S00100,L0005,T02,100,0.403926,0.412937,2.0,1.0,22.368724,6.791542,-0.865257,6.846438,PASS,7.520289924690691,-3.0850628869729944,-0.7287479246906914,2.219805886972994,2.3363672043540054
S00043,L0002,T01,43,-0.445365,0.532897,3.0,0.817014,22.800645,1.342449,0.60575,1.472788,PASS,4.788759456533986,0.7429914554641242,-3.446310456533986,-0.13724145546412414,3.4490420380032196
S00642,L0032,T02,642,0.515555,0.658573,1.0,0.801185,22.509819,8.874227,-4.290611,9.85704,FAIL,8.698424503217666,-3.9381279265286047,0.1758024967823335,-0.3524830734713955,0.3938919077091374
S00448,L0022,T01,448,0.835108,0.703094,1.0,0.87431,21.355194,8.517635,-2.126877,8.779164,FAIL,8.819161386471539,-4.670471448813462,-0.3015263864715383,2.543594448813462,2.5614040840471155
S00023,L0001,T01,23,-0.495944,0.664574,1.0,0.880813,21.902478,3.936503,1.73452,4.3017,PASS,5.368396394594507,1.2940820501675168,-1.431893394594507,0.4404379498324833,1.4981002239957184
S00751,L0037,T04,751,0.376239,0.92178,1.0,0.721036,20.739714,11.672632,-3.106927,12.079045,FAIL,11.5668865019098,-2.7089011131397633,0.10574549809020084,-0.3980258868602369,0.4118333606900038
S00007,L0000,T02,7,0.610383,0.735167,4.0,0.817268,22.339793,11.147872,-4.38262,11.978414,FAIL,9.274948485130846,-4.231144014311412,1.8729235148691536,-0.1514759856885881,1.8790389742605538
S00505,L0025,T01,505,-0.596889,0.228927,2.0,0.864105,22.811872,4.386515,-0.317996,4.398027,PASS,3.0028835903605717,1.2946429174561076,1.3836314096394284,-1.6126389174561075,2.124862385152224
S00203,L0010,T03,203,0.257339,0.89989,2.0,0.837122,21.613794,7.778165,-0.861501,7.825729,PASS,7.063368524559724,-1.2213904585172406,0.7147964754402762,0.35988945851724063,0.8002839643861884
S00065,L0003,T01,65,0.362166,0.66886,2.0,0.789218,22.772997,5.2602,-3.501923,6.31927,PASS,7.353477945866489,-2.7683899870492876,-2.0932779458664887,-0.7335330129507125,2.218080981330388
S00549,L0027,T01,549,0.086551,0.940963,2.0,0.821721,23.341428,7.844959,-0.231723,7.848381,PASS,8.215398504512034,-0.9401523894826702,-0.3704395045120341,0.7084293894826702,0.7994358175525476
S00201,L0010,T03,201,-0.674484,-0.036023,2.0,0.867544,22.945139,0.685693,0.852428,1.093988,PASS,0.6647360693262103,0.6156766619030156,0.020956930673789675,0.23675133809698434,0.23767706880130152
S00699,L0034,T02,699,-0.768735,-0.289978,3.0,0.978586,22.263996,0.721844,1.649321,1.800366,PASS,1.4698829929952275,0.9822136678734159,-0.7480389929952275,0.6671073321265841,1.0022946311431398
S00184,L0009,T02,184,0.991208,0.793765,4.0,0.84865,22.415377,11.493202,-6.197708,13.057767,FAIL,10.39864091345617,-6.077322453795057,1.0945610865438304,-0.12038554620494324,1.1011615012844724
S00032,L0001,T03,32,0.20021,0.852492,1.0,0.632855,22.023994,5.329717,-2.684888,5.96779,PASS,6.611607331652883,-1.5135138520583693,-1.2818903316528836,-1.1713741479416306,1.7364792589752178
S00060,L0003,T02,60,-0.323237,0.807025,4.0,1.0,23.194801,7.801836,1.458013,7.936904,PASS,7.5545208090287295,0.5139773727916059,0.2473151909712703,0.9440356272083941,0.9758934722211753
S00519,L0025,T02,519,0.112834,0.828699,3.0,0.855769,21.698373,7.880571,-0.507114,7.896871,PASS,8.485965489154466,-1.1902182308099698,-0.6053944891544667,0.6831042308099698,0.912761676260062
S00266,L0013,T01,266,-0.695616,-0.913161,3.0,0.59723,21.389264,-3.285366,0.682418,3.355491,PASS,-3.618229069154088,0.07254301279051756,0.33286306915408836,0.6098749872094824,0.6947987642695155
S00406,L0020,T01,406,0.239144,-0.780782,4.0,0.870129,23.205755,-1.361387,-5.046753,5.227149,PASS,-0.6442410726018504,-4.636375862534642,-0.7171459273981495,-0.41037713746535776,0.8262612638494032
S00504,L0025,T01,504,-0.472729,-0.231878,1.0,0.771038,23.011385,1.331199,-2.171676,2.547208,PASS,0.7161663669981979,-0.28146045487310345,0.6150326330018021,-1.8902155451268967,1.9877575170770958
S00588,L0029,T01,588,-0.358824,-0.772627,3.0,0.800343,22.013552,-1.502129,-2.706726,3.095603,PASS,-2.0505676068316987,-1.3410339796486643,0.5484386068316986,-1.3656920203513359,1.4716995617023225
S00228,L0011,T01,228,0.574865,0.382242,3.0,0.882969,22.529995,6.702411,-4.036636,7.824113,PASS,6.426371601085388,-4.278356010117509,0.2760393989146115,0.24172001011750943,0.3669145854887059
S00356,L0017,T01,356,0.4866,0.367159,1.0,0.780992,23.375626,7.691309,-4.637244,8.981107,FAIL,6.204028506517664,-3.6432553019117617,1.487280493482336,-0.9939886980882382,1.7888590772389568
S00182,L0009,T01,182,-0.854398,0.117267,1.0,0.930785,22.87353,-0.458591,2.630977,2.670645,PASS,1.6186947752971244,2.019634631365624,-2.0772857752971245,0.611342368634376,2.16537656862248
S00061,L0003,T01,61,-0.854496,0.53882,2.0,0.862073,23.143097,3.013441,3.036214,4.277782,PASS,4.10299941396805,3.0955369390088623,-1.0895584139680499,-0.0593229390088621,1.0911721901428855
S00611,L0030,T02,611,0.987684,-0.607184,1.0,0.852311,21.020205,0.758995,-9.877991,9.907107,FAIL,2.611058351134419,-7.866486927461029,-1.8520633511344191,-2.011504072538971,2.734280031462783
S00281,L0014,T04,281,-0.19034,-0.829537,1.0,0.831096,21.300671,1.034876,-3.247412,3.408321,PASS,-0.08446124778063169,-1.9128351402302588,1.1193372477806316,-1.3345768597697414,1.7418413443542966
S00641,L0032,T04,641,0.934954,-0.188589,3.0,0.906253,23.363884,6.450972,-7.438277,9.845964,FAIL,6.129196970610174,-7.324253314613559,0.3217750293898263,-0.11402368538644136,0.3413803895479788
S00516,L0025,T01,516,-0.24507,0.500968,4.0,0.908401,22.04434,4.711709,-2.020965,5.126841,PASS,4.852944856315984,0.05839266780270469,-0.14123585631598434,-2.0793576678027046,2.0841487177644527
S00394,L0019,T02,394,0.786771,-0.042923,1.0,0.807104,22.625964,6.736363,-4.792782,8.267366,FAIL,5.343064410741828,-6.164803967274754,1.3932985892581717,1.3720219672747538,1.9554347950042459
S00414,L0020,T02,414,0.096032,-0.396336,2.0,0.995125,21.494194,0.701377,-0.943121,1.175333,PASS,2.4256804662256486,-3.0265517066814054,-1.7243034662256487,2.0834307066814053,2.7044234049387987
S00077,L0003,T01,77,-0.706342,-0.843614,2.0,1.0,21.370375,-2.825678,0.75091,2.923751,PASS,-2.9119572831888534,0.0637476193445905,0.08627928318885347,0.6871623806554095,0.6925577608370238
S00145,L0007,T01,145,-0.287492,-0.600718,3.0,0.771971,21.448337,-0.992496,-1.454758,1.76107,PASS,-0.9512452720255355,-1.4581115529557565,-0.041250727974464496,0.003353552955756456,0.0413868200741532
S00363,L0018,T01,363,-0.953806,-0.07977,4.0,0.738954,22.846468,-0.257545,-0.125908,0.286674,PASS,0.3192867678014011,2.2387128821191546,-0.5768317678014011,-2.3646208821191546,2.433961134549781
S00497,L0024,T04,497,0.523456,-0.169212,2.0,0.811946,22.666115,5.556208,-5.614455,7.898959,PASS,4.83472897653182,-4.249847621354366,0.7214790234681798,-1.3646073786456343,1.5435949206831137
S00524,L0026,T01,524,-0.592176,0.371945,3.0,0.908241,22.64142,3.779654,-0.325952,3.793683,PASS,3.567263556279827,1.2313178820504556,0.21239044372017268,-1.5572698820504556,1.5716867328208544
S00138,L0006,T01,138,0.322991,0.920957,1.0,0.813036,21.922168,9.034808,-2.266088,9.314661,FAIL,8.713733440250044,-1.993972302901704,0.321074559749956,-0.27211569709829586,0.4208750711623576
S00732,L0036,T01,732,0.955764,-0.362094,2.0,0.736388,20.93383,3.735177,-8.282154,9.085462,FAIL,3.139083405295456,-7.443392321174608,0.596093594704544,-0.8387616788253922,1.0290037548589295
S00664,L0033,T02,664,0.906658,-0.882944,1.0,0.731032,21.980656,2.377704,-8.364946,8.69631,FAIL,0.9323069584970543,-7.76918716871076,1.4453970415029458,-0.5957588312892401,1.5633621437928544
S00498,L0024,T01,498,-0.42508,0.822598,3.0,0.774199,20.875976,7.664757,1.901241,7.897038,PASS,6.401295476919598,1.0185690776254823,1.2634615230804016,0.8826719223745176,1.5412477876230593
S00546,L0027,T01,546,-0.075988,-0.7709,1.0,0.853274,23.228856,-2.30492,-6.164478,6.581295,PASS,-1.1469654434448717,-2.9622570465469944,-1.1579545565551284,-3.2022209534530055,3.405154591172075
S00574,L0028,T01,574,-0.460846,0.218823,1.0,0.726597,22.739156,4.868571,0.492513,4.893419,PASS,3.112610539197262,0.4039925193031757,1.7559604608027382,0.08852048069682428,1.7581902671228054
S00508,L0025,T03,508,-0.228441,-0.231339,2.0,0.849853,22.442421,0.524685,-1.721347,1.799536,PASS,0.34412498380469847,-1.8172811746326256,0.1805600161953015,0.09593417463262566,0.20446340824433756
S00034,L0001,T02,34,-0.793621,0.603645,3.0,0.961857,21.389762,6.049859,2.625581,6.595033,PASS,5.831960115418672,2.4814016148775297,0.21789888458132722,0.1441793851224702,0.2612807283288994
S00159,L0007,T02,159,-0.154337,0.438715,2.0,1.0,22.3526,6.138604,-1.170466,6.249196,PASS,6.463681708115029,-0.5535369954441487,-0.3250777081150291,-0.6169290045558513,0.6973355813204957
S00302,L0015,T01,302,0.7726,0.982597,1.0,0.946586,23.500118,10.09515,-4.392976,9.813862,FAIL,10.134785183403125,-3.9289438935573244,-0.03963518340312433,-0.46403210644267556,0.4657217447929889
S00653,L0032,T01,653,-0.85439,0.488303,1.0,0.989018,22.188416,2.890084,3.558529,4.58429,PASS,3.5676934729021266,2.628193021326829,-0.6776094729021267,0.9303359786731709,1.1509472754998227
S00278,L0013,T01,278,0.572809,-0.958944,2.0,0.957652,21.989366,-0.593774,-8.117689,8.139376,FAIL,-0.8303804289819006,-6.5191462913451375,0.23660642898190054,-1.598542708654863,1.6159583514525344
S00020,L0001,T04,20,-0.534049,0.482073,2.0,0.987883,21.10612,3.176439,1.003798,3.331272,PASS,5.994576291527803,0.9428901892496961,-2.8181372915278033,0.060907810750303826,2.818795408558425
S00339,L0016,T03,339,-0.94905,-0.577249,2.0,0.780643,20.869327,-3.572418,2.889431,4.594669,PASS,-2.6167982769859437,0.5159099726818219,-0.9556197230140562,2.373521027318178,2.558673703725233
S00224,L0011,T02,224,0.171353,-0.698495,3.0,0.938801,22.482363,0.449029,-3.382029,3.411707,PASS,1.05846146098955,-3.8232509383843754,-0.60943246098955,0.4412219383843752,0.7523860202179761
S00127,L0006,T01,127,-0.564141,-0.848814,1.0,0.792828,21.200174,-2.847441,-3.167506,4.259227,PASS,-2.7475677851894833,-0.8794305569553234,-0.09987321481051659,-2.2880754430446766,2.2902541108140557
S00626,L0031,T02,626,0.851217,-0.390867,1.0,0.783269,22.387937,5.627816,-3.858443,6.823481,PASS,3.5444416983044658,-6.906003531394473,2.0833743016955344,3.0475605313944736,3.6916220924518695
S00126,L0006,T03,126,0.887737,-0.970114,3.0,0.874536,22.264084,-1.247551,-8.350632,8.443307,FAIL,-0.8387853725410737,-7.765015587637513,-0.4087656274589264,-0.5856164123624863,0.7141679918760007
S00418,L0020,T01,418,-0.418722,-0.018927,3.0,0.97837,21.048991,1.016855,2.29331,2.508638,PASS,1.8740159579273719,-0.09086934451815232,-0.8571609579273718,2.3841793445181523,2.533581665275855
S00496,L0024,T02,496,-0.642012,-0.977534,1.0,0.873793,22.757803,-3.162662,0.940605,3.299571,PASS,-2.5593834614496345,0.14741959185191122,-0.6032785385503656,0.7931854081480888,0.9965380508412688
S00291,L0014,T01,291,0.298128,0.182443,3.0,0.87647,23.454916,4.643113,-4.92658,6.769763,PASS,4.6830647466369975,-3.2249960631546832,-0.039951746636997854,-1.7015839368453172,1.702052888775597
S00559,L0027,T03,559,-0.575903,0.570929,3.0,0.779212,22.447041,3.920598,1.667826,4.260602,PASS,4.163006983019664,1.6468900207430008,-0.24240898301966407,0.020935979256999193,0.24331138542221423
S00514,L0025,T03,514,-0.109835,0.322253,4.0,0.954441,21.458756,3.377594,-0.083255,3.37862,PASS,4.104643057205948,-0.715219632282539,-0.7270490572059476,0.6319646322825391,0.963316992500424
S00471,L0023,T01,471,-0.874776,0.406537,1.0,0.856608,22.483749,3.131364,2.151405,3.799208,PASS,3.0884407973437082,2.586394749340355,0.04292320265629179,-0.43498974934035495,0.43710237171337557
S00071,L0003,T01,71,-0.762069,-0.169446,1.0,0.864467,21.514419,0.166642,2.912586,2.91735,PASS,0.33797629509885363,1.1312349138799616,-0.17133429509885362,1.7813510861200386,1.7895717735531207
S00650,L0032,T02,650,0.416671,0.645926,2.0,0.684386,22.115845,9.654104,-2.514554,9.976207,FAIL,8.824173250455484,-2.7634330416857544,0.8299307495445163,0.24887904168575448,0.8664443585308534
S00443,L0022,T04,443,-0.978662,0.006794,1.0,0.825827,20.794761,1.923496,3.027317,3.586709,PASS,2.5685423101972273,2.4393974971046477,-0.6450463101972272,0.5879195028953523,0.8727737875210138
S00298,L0014,T01,298,-0.813022,-0.794902,3.0,0.816748,22.994452,-4.91035,2.142887,5.357565,PASS,-3.2619054578974813,0.7798331616602074,-1.648444542102519,1.3630538383397925,2.138991625649905
S00053,L0002,T03,53,0.080169,-0.363727,1.0,0.870736,22.355877,-0.052977,-3.314022,3.314445,PASS,0.44567214410160405,-3.2568902937939046,-0.49864914410160405,-0.05713170620609542,0.5019113475179475
S00793,L0039,T02,793,0.000411,0.729439,2.0,0.917462,21.320629,7.096985,-0.339109,7.105082,PASS,8.388583363062594,-0.7714045284666244,-1.2915983630625938,0.43229552846662445,1.3620226706623535
S00637,L0031,T03,637,0.096064,-0.50839,1.0,1.0,21.495721,-1.481963,-1.723022,2.272668,PASS,-0.22231407749889742,-3.5828184067600533,-1.2596489225011025,1.8597964067600532,2.246231974341874
S00235,L0011,T03,235,0.378036,0.974399,3.0,0.93108,22.214811,9.74341,-0.821635,9.777991,FAIL,9.078315633963989,-2.034911305971648,0.665094366036012,1.213276305971648,1.3836147984049074
S00713,L0035,T01,713,-0.529369,0.956851,1.0,0.857008,22.234081,6.420269,2.038928,6.736252,PASS,6.822096446009714,1.9248584213261033,-0.40182744600971354,0.11406957867389655,0.4177046386449755
S00098,L0004,T03,98,-0.824647,0.953243,1.0,0.890774,21.651424,4.631878,2.735696,5.379435,PASS,4.878788800960242,2.6970417362737154,-0.24691080096024187,0.038654263726284555,0.2499181780804456
S00120,L0006,T01,120,-0.853125,0.01562,3.0,1.0,22.090533,2.088222,1.232742,2.424937,PASS,1.0169558842736843,2.009200915486643,1.0712661157263157,-0.7764589154866428,1.323064449731018
S00115,L0005,T01,115,0.251191,-0.113751,2.0,0.902907,22.109016,6.544001,-3.116922,7.248389,PASS,2.9720504383841546,-3.5110997925941363,3.571950561615845,0.3941777925941361,3.5936342255163
S00210,L0010,T01,210,-0.422822,0.405734,3.0,0.757949,22.182754,3.088033,-0.330529,3.105672,PASS,4.156487352705586,0.4732086504779769,-1.068454352705586,-0.803737650477977,1.3370074474779008
S00661,L0033,T01,661,0.744137,-0.736676,4.0,0.893469,22.145951,-0.265418,-6.989037,6.994075,PASS,0.6931849530832754,-6.895832071409069,-0.9586029530832754,-0.09320492859093044,0.9631234502251602
S00755,L0037,T01,755,0.619664,-0.263775,4.0,0.809079,22.937742,3.869895,-4.433541,5.884927,PASS,2.8406239972138048,-5.415137981913215,1.0292710027861953,0.9815969819132153,1.4222979406852958
S00009,L0000,T01,9,0.57232,0.236435,4.0,0.881705,22.495293,3.031899,-3.942746,4.973696,PASS,5.297671031117094,-4.240253271730202,-2.265772031117094,0.29750727173020186,2.2852206619328537
S00030,L0001,T03,30,-0.143074,0.454143,2.0,0.993333,21.937464,5.217681,0.062376,5.218054,PASS,4.084628212774452,-0.537221821233901,1.133052787225548,0.599597821233901,1.2819228392801276
S00510,L0025,T02,510,-0.942484,-0.131099,4.0,0.949824,21.233539,-0.259469,1.634098,1.654569,PASS,1.6820335112138536,2.659200384065345,-1.9415025112138535,-1.025102384065345,2.19551062371972
S00362,L0018,T03,362,0.014373,0.029547,1.0,0.980426,22.012001,4.046381,-0.815999,4.127838,PASS,2.212661184890048,-2.282093848776388,1.8337198151099523,1.4660948487763878,2.347756900945142
S00051,L0002,T04,51,0.657456,-0.176649,2.0,0.848426,22.719757,3.903279,-5.268277,6.556701,PASS,5.087164256672963,-4.8297426716879786,-1.1838852566729634,-0.43853432831202177,1.2624962012123777
S00233,L0011,T01,233,-0.944029,-0.610542,4.0,0.996595,22.092545,-4.734657,0.794008,4.800773,PASS,-2.3769412279295095,1.1798182536193322,-2.357715772070491,-0.3858102536193322,2.3890737145738647
S00035,L0001,T02,35,0.116851,0.694724,2.0,0.953563,23.950044,7.444229,-0.939245,7.503248,PASS,8.448222460298709,-1.3470761564110176,-1.0039934602987088,0.40783115641101764,1.0836646715945495
S00221,L0011,T01,221,0.035089,-0.955682,2.0,0.822069,22.48904,-3.152928,-2.982259,4.339911,PASS,-1.9450801625347842,-3.826832985217587,-1.207847837465216,0.8445739852175871,1.473839073635828
S00427,L0021,T03,427,-0.996431,-0.347178,4.0,0.799858,22.157835,-2.514349,-0.697764,2.609373,PASS,-0.8705103615622662,1.916056252317909,-1.643838638437734,-2.6138202523179093,3.0877599940163876
S00756,L0037,T02,756,0.564583,-0.777954,2.0,0.674224,21.789763,0.994748,-5.069395,5.166071,PASS,1.3401646280295378,-5.7360218215829475,-0.3454166280295379,0.6666268215829474,0.7508022150826934
