sample_id,lot_id,tool_id,sequence,temp_c,pressure_torr,gas_flow_sccm,cycles,chamber_age_runs,hours_since_maintenance,thickness_nm,uniformity_pct,sheet_resistance_proxy,next_run_cycle_correction
S00755,L0037,T01,755,385.118699,2.094224,186.898966,106,3.991829,117.668918,64.11091,1.204965,66.41239,12.0
S00304,L0015,T01,304,389.861392,2.33962,171.966576,139,60.231624,14.400637,71.098176,2.099538,54.445069,-5.22941
S00019,L0000,T01,19,381.109422,2.141777,186.013637,94,125.811259,37.590421,60.081241,2.99588,68.195883,12.0
S00006,L0000,T02,6,386.035064,2.094604,180.524964,139,235.884353,19.485516,70.62966,4.630481,58.506105,-2.998381
S00686,L0034,T01,686,368.934931,2.071322,180.004888,83,176.664408,6.92577,55.716688,3.872324,74.19898,12.0
S00427,L0021,T03,427,393.121441,2.443335,182.591138,88,147.896068,94.678069,60.658229,3.390767,69.765867,12.0
S00370,L0018,T02,370,401.500937,2.412517,170.023506,123,219.561573,47.514816,67.073818,3.970958,62.376693,12.0
S00575,L0028,T01,575,399.854862,2.650722,157.472811,136,218.224239,24.550446,71.237286,4.029206,57.036471,-5.891838
S00077,L0003,T04,77,393.387498,2.24324,187.990544,119,60.236302,61.631063,67.802398,2.072027,56.487967,10.46477
S00610,L0030,T05,610,398.074848,2.088469,186.567504,96,56.930029,132.423055,61.649511,2.166592,68.059162,12.0
S00297,L0014,T04,297,390.973907,1.846337,202.221631,82,68.65422,153.066947,60.468371,2.606672,71.155663,12.0
S00641,L0032,T02,641,388.495212,2.508122,179.702555,87,152.872349,106.989131,59.667501,2.759657,66.928572,12.0
S00133,L0006,T01,133,387.342164,2.241917,168.076463,132,88.922669,42.538736,68.491246,2.636078,61.987266,7.184542
S00205,L0010,T04,205,,2.252655,170.749535,97,27.353564,97.297265,61.884217,7.41373,67.537202,12.0
S00169,L0008,T03,169,392.730299,1.971037,180.71316,97,209.281596,2.978207,58.325017,4.213837,74.88019,12.0
S00742,L0037,T01,742,382.986497,2.123679,194.735253,87,182.317903,8.734282,58.411409,3.4921,72.07724,12.0
S00767,L0038,T01,767,393.859692,2.468849,199.025563,81,52.750933,63.235183,59.620945,2.181089,73.649306,12.0
S00587,L0029,T01,587,382.791612,2.306584,161.91551,96,217.901155,115.019498,61.516249,3.690921,65.380286,12.0
S00367,L0018,T02,367,387.731841,2.398997,179.852522,87,177.485798,47.323825,60.043367,3.395992,65.347846,12.0
S00121,L0006,T01,121,,2.356033,190.081414,122,194.75613,127.042712,67.427969,3.560475,60.069678,12.0
S00089,L0004,T01,89,395.205899,2.589419,183.206305,83,185.456573,115.528634,59.160452,4.054334,68.663544,12.0
S00460,L0023,T01,460,374.636008,2.261699,163.868385,120,182.739221,21.096066,66.083914,3.378566,64.542082,12.0
S00765,L0038,T04,765,375.892259,2.300073,184.810046,94,171.090676,158.954417,57.724491,3.409943,68.088414,12.0
S00698,L0034,T02,698,379.400155,2.187609,182.369084,120,92.998652,51.667396,69.585712,2.511762,59.009312,1.972798
S00527,L0026,T04,527,398.034156,2.552009,174.694944,93,129.133649,0.581906,57.931916,3.220777,71.297767,12.0
S00022,L0001,T01,22,387.335262,2.500532,187.513885,88,84.280674,27.678329,60.208264,2.156068,66.568034,12.0
S00345,L0017,T02,345,390.740512,2.452808,177.463636,118,170.660228,96.752512,65.873811,3.499503,61.545779,12.0
S00376,L0018,T03,376,390.603668,2.786356,210.856981,104,167.50633,118.620743,64.599609,3.999041,63.924209,41.896294
S00583,L0029,T01,583,384.368286,2.04894,165.516704,96,187.637391,15.552568,62.345705,3.683986,65.563765,12.0
S00201,L0010,T03,201,384.367071,2.445378,183.674578,122,45.606922,9.378576,65.036424,2.03218,59.62529,12.0
S00099,L0004,T01,99,383.611356,2.693871,180.948806,87,46.756109,64.754488,59.432329,1.597739,71.235527,12.0
S00784,L0039,T01,784,392.772533,2.803991,188.754424,94,153.191795,87.581446,63.033517,3.26475,68.880091,12.0
S00728,L0036,T04,728,379.846792,1.921723,192.627943,140,71.261034,10.723788,69.701518,2.594134,56.444418,1.421342
S00739,L0036,T01,739,382.092724,2.124416,185.458646,99,172.607033,22.1529,63.1165,3.709051,63.401959,12.0
S00364,L0018,T01,364,382.144169,2.232594,212.007026,106,206.87622,37.888929,65.499886,3.800801,63.215171,12.0
S00051,L0002,T01,51,395.900266,2.544755,175.180946,88,88.869705,156.175292,59.607773,2.939409,72.06183,12.0
S00098,L0004,T01,98,384.352056,,191.30809,92,160.126166,139.254091,60.676855,3.447385,68.407762,12.0
S00209,L0010,T02,209,375.643657,,207.747451,85,209.134162,44.28923,59.454207,3.818854,73.316146,12.0
S00470,L0023,T03,470,408.711661,2.197031,185.172094,91,219.701391,94.360678,62.899556,4.187975,68.690881,12.0
S00151,L0007,T01,151,393.365213,2.4236,181.146948,84,141.006972,64.651124,60.593722,3.049317,70.744623,12.0
S00699,L0034,T01,699,386.950343,2.231672,162.884307,99,140.263846,157.615663,62.403426,3.626732,68.422058,12.0
S00225,L0011,T02,225,385.799079,2.24131,171.894081,125,164.236671,131.235352,67.752115,3.554223,61.405585,10.704213
S00296,L0014,T01,296,388.42609,2.556623,195.668742,81,59.420078,69.264557,59.257951,2.265306,76.881017,12.0
S00744,L0037,T01,744,384.179416,2.619424,186.760178,80,224.266025,33.904008,59.043828,4.370706,74.843937,12.0
S00518,L0025,T02,518,389.912659,2.299528,138.254229,99,11.64756,127.600658,60.352986,1.675231,71.335567,12.0
S00335,L0016,T01,335,386.746726,2.346306,172.201251,84,222.083018,68.392039,58.294155,3.896751,71.416057,12.0
S00501,L0025,T01,501,391.099611,2.457821,166.850253,121,62.466284,152.353245,66.630142,1.822797,60.216571,12.0
S00219,L0010,T04,219,397.106453,2.27704,201.484625,114,121.750067,31.02795,67.311632,3.152711,59.001994,12.0
S00055,L0002,T01,55,394.065801,2.15582,180.634892,81,238.446421,152.835049,60.483149,4.417235,68.292614,12.0
S00797,L0039,T02,797,393.06636,2.489904,186.925476,102,163.294736,149.844856,65.96033,3.268036,62.824813,12.0
S00677,L0033,T05,677,382.202936,2.185117,184.467714,136,237.423435,87.428145,69.595026,4.23308,58.093025,1.928446
S00403,L0020,T01,403,388.87973,2.480717,178.803904,100,198.262103,80.409988,62.502513,3.5211,65.391187,12.0
S00740,L0037,T03,740,400.973295,2.474607,190.620248,137,132.770953,77.262871,72.843368,2.910321,57.16442,-12.0
S00510,L0025,T04,510,388.627612,2.424941,158.562596,95,97.855057,80.762915,60.910636,2.898448,71.191008,12.0
S00123,L0006,T01,123,389.026178,2.68862,195.678197,109,133.502161,15.468938,63.065087,2.984082,68.112497,12.0
S00789,L0039,T02,789,385.304954,2.568567,174.445307,86,45.769641,19.528967,59.228987,1.730977,70.609669,12.0
S00245,L0012,T01,245,393.579346,2.613063,207.449993,112,227.127068,71.495858,66.390984,4.402678,60.589958,12.0
S00194,L0009,T01,194,382.692734,2.371967,175.450434,81,144.047222,125.142563,58.570446,3.026394,70.918661,12.0
S00142,L0007,T04,142,397.845075,2.653239,166.978607,123,188.664115,131.338689,69.338951,3.660099,57.405807,3.147852
S00495,L0024,T01,495,385.607417,2.233451,164.577823,104,32.735805,96.468078,63.447583,2.125785,64.110157,12.0
S00552,L0027,T01,552,396.755424,2.239027,176.968635,89,54.344962,142.077969,61.056454,1.880227,68.921155,12.0
S00053,L0002,T02,53,395.487455,1.780388,184.317851,106,61.267123,37.703547,64.914008,2.35092,66.277491,12.0
S00102,L0005,T02,102,382.875428,2.519103,200.420703,81,96.0114,,58.487913,2.736619,70.860115,12.0
S00682,L0034,T01,682,389.546007,2.205039,191.063302,90,1.029841,81.488856,60.414364,1.51116,76.509473,12.0
S00037,L0001,T01,37,390.492604,2.239741,177.580071,98,20.106618,40.771792,61.90728,1.8348,65.271086,12.0
S00058,L0002,T01,58,395.370681,2.117851,172.140027,100,47.315869,129.815431,64.211118,1.978208,68.550371,12.0
S00703,L0035,T03,703,391.310214,2.398474,183.262423,99,198.001713,152.368876,64.219073,3.561122,63.656075,12.0
S00044,L0002,T01,44,398.381452,2.402003,182.857887,106,128.845169,16.886889,64.78144,3.217242,64.380268,12.0
S00313,L0015,T04,313,386.334725,2.297795,191.431992,99,150.627988,120.14539,62.227017,3.364735,68.805303,12.0
S00539,L0026,T01,539,398.007469,2.685239,175.188416,102,189.556471,108.746669,63.503217,3.718228,65.648901,12.0
S00544,L0027,T02,544,399.632177,2.475145,200.153976,90,217.616148,6.016324,61.807443,4.185952,70.295296,12.0
S00143,L0007,T01,143,392.816276,2.390525,189.32253,115,189.582745,23.64881,65.839519,3.75307,61.217314,12.0
S00629,L0031,T01,629,385.133681,2.325867,154.125056,83,125.730134,61.000161,58.71188,2.993981,68.943417,12.0
S00572,L0028,T01,572,387.653988,2.613215,165.287115,103,192.959629,60.108903,63.962897,4.031206,69.235046,12.0
S00616,L0030,T04,616,,2.899341,,91,209.860144,139.108276,60.922861,4.195438,69.483128,12.0
S00212,L0010,T02,212,405.091653,2.164431,183.31319,132,82.304865,106.927375,70.999554,2.710221,56.296282,-4.75978
S00442,L0022,T02,442,387.783396,2.838915,191.851272,113,37.380878,127.876498,64.182508,1.718815,60.567772,12.0
S00060,L0003,T04,60,383.524501,2.197716,171.432941,137,55.940662,66.882448,70.861025,1.992374,51.073404,-4.100117
S00066,L0003,T02,66,381.471168,2.193386,184.960782,83,228.680693,20.976528,59.541746,4.190666,71.35024,12.0
S00444,L0022,T01,444,395.873293,2.117024,183.112542,89,80.748473,43.061768,60.708376,2.431278,70.177976,12.0
S00644,L0032,T02,644,388.445999,2.279832,183.954151,103,112.215748,29.756628,61.454117,2.644582,68.987876,12.0
S00010,L0000,T03,10,377.000931,2.348247,186.573013,112,156.948743,40.830997,66.168645,3.132438,61.16015,12.0
S00195,L0009,T01,195,395.336582,2.393673,184.44579,127,83.823629,27.008233,70.745063,2.873945,59.145047,-3.547921
S00061,L0003,T04,61,396.220462,2.127491,160.877325,94,225.448302,50.543219,61.553418,3.993835,68.404516,12.0
S00512,L0025,T01,512,381.639341,,182.316216,139,112.101886,72.824153,70.443708,2.456231,57.868082,-2.112895
S00666,L0033,T01,666,387.806796,2.364398,175.939226,94,192.749643,148.349236,61.470807,4.357715,67.265675,12.0
S00251,L0012,T01,251,378.59432,2.090948,150.135026,126,224.412592,70.473264,64.738822,4.228389,60.199594,12.0
S00172,L0008,T02,172,389.968537,2.569687,192.784289,107,162.92451,93.211833,62.814851,3.755925,66.705207,12.0
S00267,L0013,T02,267,403.290389,1.944125,196.469735,94,214.596997,95.626348,64.25306,4.325955,65.823374,12.0
S00439,L0021,T02,439,386.967176,2.551647,197.941125,98,69.193633,120.479817,62.510119,2.606215,64.860292,12.0
S00371,L0018,T01,371,379.590387,2.404126,176.283706,113,222.590687,103.769226,64.966922,4.236889,61.112958,12.0
S00652,L0032,T01,652,396.29454,2.391612,199.629281,110,231.181569,143.073744,65.297281,4.454477,64.021509,12.0
S00607,L0030,T04,607,394.423842,2.675519,157.098899,101,106.814961,159.576402,64.923205,2.944366,64.328514,12.0
S00166,L0008,T02,166,397.948584,2.206001,165.482821,125,101.046717,35.617771,67.535072,2.655747,62.322351,11.737751
S00642,L0032,T01,642,398.33415,2.407567,193.644043,123,80.965559,21.991551,69.044867,2.576461,60.601414,4.54825
S00799,L0039,T01,799,401.013129,2.857778,183.822858,119,126.899144,3.548405,66.453047,3.209389,65.194344,12.0
S00543,L0027,T04,543,384.871743,2.21316,150.281875,97,184.72017,118.895685,62.47762,3.551317,63.333278,12.0
S00336,L0016,T02,336,375.708076,2.479886,161.334681,116,23.979994,136.721669,64.342155,1.825797,62.747492,12.0
S00357,L0017,T04,357,399.677438,2.492295,164.127173,98,207.677462,111.912089,62.084461,4.140025,68.500321,12.0
S00547,L0027,T03,547,385.91528,2.296326,175.991942,85,87.144379,128.999482,59.571707,2.242379,67.760197,12.0
S00011,L0000,T04,11,377.338264,2.123205,178.005858,99,,74.96799,61.464726,1.748829,68.090658,12.0
