sample_id,lot_id,tool_id,sequence,pressure_mean,pressure_std,temperature_c,rf_power_w,gas_flow_sccm,motor_current_a,vibration_rms,endpoint_slope,step_duration_s,anomaly_type,anomaly_score,yield_loss_proxy
S00742,L0037,T01,742,36.626301,1.062976,44.403529,825.813838,93.13102,12.819822,0.982713,-0.039837,78.503733,DRIFT,0.757272,23.660799
S00243,L0012,T02,243,26.579903,0.440719,41.733947,811.089274,101.511593,13.050249,0.810095,-0.033384,,NORMAL,0.205985,4.598878
S00347,L0017,T04,347,31.523277,0.189966,47.842465,805.794716,99.726095,11.62213,0.340087,-0.041937,75.481936,NORMAL,0.259169,10.563539
S00547,L0027,T01,547,30.251484,0.27861,42.780978,829.088831,105.049507,12.406836,0.792536,-0.018946,74.554136,NORMAL,0.204949,8.091607
S00662,L0033,T01,662,26.96641,0.540341,43.852961,797.887727,109.198809,10.969749,0.743055,-0.042912,64.122793,NORMAL,0.242046,5.196524
S00647,L0032,T01,647,27.704531,0.401571,43.240235,795.864225,105.481781,11.508521,0.634613,-0.033036,74.003736,NORMAL,0.175506,9.577991
S00521,L0026,T01,521,27.605336,0.323273,45.920871,870.08024,106.159188,12.85405,0.299016,-0.043333,81.804475,NORMAL,0.225752,12.14919
S00053,L0002,T03,53,26.894815,0.473677,44.513142,826.499747,100.514085,11.455856,0.540251,-0.038594,77.333372,NORMAL,0.189928,6.54716
S00615,L0030,T01,615,26.919408,0.612848,46.892017,792.576608,106.038427,11.809945,1.265236,-0.03968,74.806575,DRIFT,0.392109,8.422018
S00307,L0015,T03,307,25.992868,0.396194,43.630196,807.445979,111.283874,13.192431,0.831839,-0.046555,71.303089,NORMAL,0.23875,8.388687
S00263,L0013,T01,263,29.139706,0.240994,45.032119,797.128667,105.734293,12.086151,0.966657,-0.028067,76.631519,NORMAL,0.216076,1.554923
S00425,L0021,T01,425,28.247005,0.417728,45.114685,845.160825,107.357031,12.204591,0.912377,-0.038147,73.901716,NORMAL,0.207778,7.682344
S00560,L0028,T02,560,27.763349,0.558711,43.997866,764.243964,105.479154,12.166965,0.612752,-0.037334,68.905983,NORMAL,0.2909,7.346177
S00565,L0028,T04,565,27.197829,0.411725,41.725232,855.797526,101.776899,9.834304,0.833754,-0.040992,77.310795,NORMAL,0.240972,7.703169
S00040,L0002,T01,40,26.507829,0.3219,42.524908,851.967526,102.552493,11.641895,0.955531,-0.03049,72.127158,NORMAL,0.273885,12.129802
S00246,L0012,T04,246,28.118767,0.473015,44.899279,810.027092,100.098142,11.507976,0.567816,-0.037557,73.965916,NORMAL,0.149124,6.370354
S00781,L0039,T01,781,30.513252,0.332709,44.302356,779.669895,106.507794,12.799011,0.757657,-0.060984,79.251782,NORMAL,0.309665,11.196798
S00412,L0020,T01,412,28.690074,0.293607,43.96894,814.583958,101.164172,13.132692,0.786567,-0.034453,70.09457,NORMAL,0.121446,9.092785
S00097,L0004,T01,97,27.862378,0.383325,39.929465,796.006391,105.593162,10.692535,0.867827,-0.047146,70.825748,NORMAL,0.179653,4.409236
S00092,L0004,T01,92,29.845157,0.141342,43.460158,820.189251,103.74522,12.606954,0.901985,-0.026415,76.043048,NORMAL,0.153563,7.020673
S00016,L0000,T01,16,28.413928,0.316972,41.311428,804.381617,106.032255,12.985278,0.761226,-0.052453,70.949473,NORMAL,0.138985,3.939365
S00492,L0024,T02,492,35.4901,1.212968,42.635315,829.329376,97.087431,12.524459,0.928654,-0.024247,,LEAK,0.733234,25.316532
S00220,L0011,T02,220,28.327414,0.441734,45.38307,807.132386,108.746378,11.400138,0.90884,-0.033327,74.713287,NORMAL,0.186183,8.66173
S00416,L0020,T04,416,28.216623,0.268243,46.933669,810.140673,108.21423,13.472024,0.945045,-0.048176,74.592685,NORMAL,0.138802,3.42111
S00534,L0026,T04,534,29.202237,0.27951,42.491375,858.821902,103.363884,13.226117,0.62663,-0.035998,67.792089,NORMAL,0.227044,2.855199
S00043,L0002,T01,43,26.231447,0.144104,44.954722,854.214302,105.819408,12.165674,0.697513,-0.040231,77.26192,NORMAL,0.209989,7.199048
S00234,L0011,T01,234,28.000586,0.317689,44.749248,846.338104,101.654072,13.279719,0.957672,-0.042618,79.515672,NORMAL,0.184715,6.760136
S00133,L0006,T04,133,31.049447,0.305417,42.270185,844.330574,106.384362,13.217393,1.197316,-0.052545,75.03048,NORMAL,0.388982,15.796607
S00379,L0018,T01,379,29.095833,0.312782,46.54134,835.074234,100.491987,12.296449,0.714966,-0.026653,72.071253,NORMAL,0.170673,6.316117
S00279,L0013,T01,279,29.171911,0.348279,46.292929,820.591066,103.644397,11.578915,0.740702,-0.053403,68.915384,NORMAL,0.147143,7.239956
S00668,L0033,T03,668,28.044321,0.420255,43.554419,831.683288,107.672701,12.009654,0.803665,-0.050961,68.2298,NORMAL,0.137404,5.378285
S00642,L0032,T03,642,27.419013,0.31645,44.760824,785.537355,102.616036,13.008706,0.61402,-0.047714,71.53044,NORMAL,0.194318,7.090161
S00410,L0020,T03,410,26.107117,0.541389,45.756381,844.669066,108.372153,12.047382,0.630942,-0.029656,,NORMAL,0.291664,12.917843
S00604,L0030,T01,604,26.623288,0.380093,41.89999,818.624094,103.127587,12.004928,0.342619,-0.034978,78.515997,NORMAL,0.167299,12.548146
S00204,L0010,T01,204,27.849103,0.437396,42.501726,835.801376,105.865916,11.514692,0.771361,-0.040107,72.442061,NORMAL,0.156397,5.236698
S00799,L0039,T01,799,32.837862,1.279206,46.032222,824.056539,101.682632,,1.096324,-0.038723,66.079952,LEAK,0.645917,20.799602
S00600,L0030,T01,600,29.627791,0.354005,45.423854,849.453286,107.852746,11.660466,0.774045,-0.056149,77.784933,NORMAL,0.243524,4.199875
S00169,L0008,T01,169,28.699133,0.370594,43.664326,809.783958,105.540206,10.898136,0.70876,-0.0387,74.259054,NORMAL,0.153145,7.673496
S00303,L0015,T01,303,28.957245,0.314123,42.824524,804.343297,106.666001,10.87151,0.959738,-0.038912,75.027276,NORMAL,0.205469,7.902122
S00381,L0019,T01,381,27.357716,0.292694,43.441695,834.479933,101.713388,12.340579,0.696777,-0.04646,73.785875,NORMAL,0.141487,9.578268
S00683,L0034,T01,683,27.348235,0.401151,42.190035,800.367613,110.133854,13.427121,0.845214,-0.026154,70.829639,NORMAL,0.19326,6.167694
S00340,L0017,T01,340,29.485469,0.372444,48.725269,795.691331,111.70275,13.626364,0.727726,-0.047528,77.498177,NORMAL,0.228156,9.793791
S00620,L0031,T02,620,30.280877,0.474338,44.812248,811.174502,102.851716,10.872578,0.764707,-0.038488,71.00405,NORMAL,0.254692,9.483079
S00653,L0032,T03,653,29.126151,0.273384,42.203883,817.89522,105.453031,11.373383,0.677268,-0.024454,78.406112,NORMAL,0.129916,5.765579
S00262,L0013,T03,262,28.596499,0.212189,46.098855,804.596753,102.833153,11.798189,0.617786,-0.022161,67.91707,NORMAL,0.12138,2.605666
S00404,L0020,T01,404,27.138354,0.293794,44.128287,788.406649,105.505843,11.80924,0.894047,-0.041831,73.580173,NORMAL,0.219026,8.414584
S00322,L0016,T03,322,28.9403,0.256267,41.24788,818.890256,102.853439,11.396759,0.676524,-0.060659,77.621342,NORMAL,0.113856,4.531691
S00633,L0031,T01,633,28.624008,0.361365,44.151543,824.178521,105.408454,13.561394,0.949138,-0.050769,72.004922,NORMAL,0.169272,6.777382
S00167,L0008,T02,167,28.576906,0.25553,46.517523,852.917687,103.681504,12.665882,0.667857,-0.042473,78.889607,NORMAL,0.175022,2.622249
S00166,L0008,T01,166,28.558275,0.46577,45.079726,837.149054,104.495495,13.144212,0.6707,-0.040151,74.571678,NORMAL,0.187229,8.350576
S00275,L0013,T02,275,29.182373,0.423619,43.390968,817.644915,97.610939,12.398215,0.676813,-0.045556,67.172611,NORMAL,0.170911,8.922336
S00535,L0026,T02,535,28.166734,0.135051,45.427854,793.930058,105.029239,11.412298,1.4102,-0.047696,71.635811,NORMAL,0.259824,9.90877
S00380,L0019,T01,380,28.467882,0.350588,46.821834,820.466449,107.648059,11.620672,0.52774,-0.041858,71.514213,NORMAL,0.112207,0.465826
S00622,L0031,T02,622,26.611548,0.45295,43.008709,811.584572,103.243122,11.95301,1.035403,-0.042766,68.621589,NORMAL,0.262549,5.854763
S00046,L0002,T03,46,31.662486,0.419414,42.749748,785.195337,105.376219,11.92859,0.531486,-0.049791,74.895631,NORMAL,0.374989,11.890063
S00059,L0002,T02,59,29.678323,0.445158,40.904138,821.739881,109.595463,12.778388,0.88565,-0.031384,71.757036,NORMAL,0.220968,7.214498
S00431,L0021,T04,431,28.770012,0.38248,45.882162,823.392227,102.651901,11.760256,0.68243,-0.024922,75.090501,NORMAL,0.142601,7.368615
S00671,L0033,T01,671,28.474421,0.479743,43.379883,835.080741,100.769107,12.03792,0.744278,-0.023981,78.322562,NORMAL,0.181359,14.479175
S00025,L0001,T03,25,28.382115,0.16666,42.455419,808.563237,104.223766,11.318244,0.488188,-0.032262,67.848158,NORMAL,0.089363,4.955912
S00009,L0000,T01,9,28.737381,0.30944,45.284026,796.719619,102.258508,12.944639,0.596238,-0.056537,73.723007,NORMAL,0.17243,4.857909
S00004,L0000,T01,4,32.383891,1.292817,41.537954,844.916663,94.683522,12.784482,1.030155,-0.048251,70.91712,LEAK,0.662229,20.308894
S00145,L0007,T01,145,30.101711,0.488114,45.726488,827.156188,105.446986,12.074134,0.725686,-0.031362,70.642244,NORMAL,0.245004,11.510336
S00753,L0037,T01,753,29.498567,0.324876,43.288877,833.530151,108.108135,11.309206,0.785314,-0.029295,74.526696,NORMAL,0.189973,10.121384
S00360,L0018,T01,360,28.382549,0.353242,44.677747,811.246112,103.077274,10.668504,0.642235,-0.060343,75.542284,NORMAL,0.129323,9.211703
S00713,L0035,T01,713,28.87815,,44.012298,800.999336,109.419945,10.927378,0.566209,-0.043788,69.657727,NORMAL,0.188957,7.270912
S00344,L0017,T01,344,29.207595,0.373467,44.825022,829.695883,101.55538,12.674898,1.013569,-0.030111,72.735118,NORMAL,0.231378,7.052675
S00498,L0024,T01,498,26.751491,0.297392,45.670651,830.472924,108.688262,11.98875,1.0222,-0.041655,73.153362,NORMAL,0.218506,8.669655
S00701,L0035,T01,701,27.143835,0.228317,44.350417,784.620016,105.48426,,0.806786,-0.027032,74.743037,NORMAL,0.190034,8.122087
S00529,L0026,T01,529,25.959668,0.36168,47.452584,790.872542,102.021698,12.482134,0.326799,-0.032879,73.043913,NORMAL,0.265255,8.9256
S00428,L0021,T01,428,28.541214,0.434131,44.926093,823.421647,111.850923,12.386184,0.995006,-0.042546,70.45363,NORMAL,0.192899,5.854127
S00045,L0002,T03,45,28.455208,0.563447,46.618909,853.266095,108.715845,11.904682,0.865696,-0.039975,76.180756,NORMAL,0.263211,12.125666
S00102,L0005,T01,102,27.395585,0.197579,43.867305,846.13047,102.924081,10.741693,0.945407,-0.053409,75.857998,NORMAL,0.181294,8.352185
S00086,L0004,T01,86,26.691896,0.129713,44.623558,893.591547,101.859554,12.756501,0.517277,-0.044422,76.081173,NORMAL,0.281812,3.950325
S00008,L0000,T03,8,27.814157,0.333657,45.30034,804.609253,104.618559,12.084722,0.52057,-0.043757,73.567315,NORMAL,0.131183,0.14091
S00115,L0005,T01,115,27.503476,0.226809,42.743281,815.192166,107.700484,12.622037,0.893428,-0.040045,73.808697,NORMAL,0.116905,8.549522
S00555,L0027,T04,555,28.912133,0.480624,46.3739,792.402306,110.029095,13.087404,1.076698,-0.04888,76.190512,NORMAL,0.303931,13.18592
S00353,L0017,T01,353,26.547156,0.658453,45.411908,845.608361,104.311142,10.655556,1.021635,-0.029161,74.573342,NORMAL,0.356685,12.962651
S00354,L0017,T01,354,27.470923,0.187974,42.692352,847.736803,100.469477,13.223585,0.648077,-0.070874,70.852604,NORMAL,0.142789,2.586959
S00511,L0025,T01,511,28.028025,0.342559,43.892743,776.508788,106.627538,14.692135,0.80436,-0.036171,74.337159,NORMAL,0.196859,10.31272
S00682,L0034,T02,682,26.468777,0.373891,43.456916,,100.581123,11.408131,0.437023,-0.03272,73.303628,NORMAL,0.244432,7.257805
S00458,L0022,T01,458,27.498207,0.26563,44.892637,836.550929,108.502069,11.909986,0.910316,-0.041099,72.842091,NORMAL,0.160454,1.00998
S00786,L0039,T03,786,25.568946,0.320535,42.31548,829.336139,110.202065,10.314907,0.573783,-0.030708,70.40908,NORMAL,0.225027,5.344134
S00553,L0027,T02,553,28.884679,0.329493,43.820768,801.073439,103.15096,12.023056,1.277729,,72.741826,NORMAL,0.293356,9.936227
S00288,L0014,T02,288,27.829955,0.422577,45.114393,823.439959,105.058678,11.889758,0.857723,-0.037728,71.440428,NORMAL,0.137177,3.079051
S00754,L0037,T01,754,26.006208,0.465136,44.491158,790.580939,106.977517,11.458849,1.026712,-0.044558,,NORMAL,0.346199,12.106132
S00497,L0024,T04,497,27.367087,0.24582,44.756522,807.589446,102.106877,11.75971,0.868543,-0.036438,81.838365,NORMAL,0.141263,6.359765
S00349,L0017,T04,349,27.33871,0.264764,46.795032,848.570748,106.74671,13.035864,0.882076,-0.024691,76.053371,NORMAL,0.191201,4.688374
S00116,L0005,T03,116,28.991432,0.402681,44.0869,810.914596,106.498116,11.06682,,-0.021305,75.95173,NORMAL,0.230482,8.324378
S00317,L0015,T01,317,30.14757,0.382189,44.57125,830.970144,106.907419,10.562975,0.493796,-0.060111,66.871385,NORMAL,0.230351,6.000177
S00323,L0016,T01,323,32.164832,1.291025,43.681838,780.521626,97.023961,11.343381,0.486217,-0.030237,76.179244,LEAK,0.629694,19.987004
S00211,L0010,T01,211,28.387423,0.170849,44.85262,839.744225,102.539077,12.291387,1.221251,-0.045644,73.334443,NORMAL,0.216757,11.415645
S00057,L0002,T01,57,25.749772,0.551122,42.899958,797.095789,108.979007,11.586745,1.028423,-0.0523,68.028128,NORMAL,0.364658,13.555124
S00363,L0018,T01,363,28.79881,0.280166,46.824818,871.301219,101.62296,12.21743,0.959291,-0.033486,62.396177,NORMAL,0.278058,7.837954
S00374,L0018,T01,374,26.841753,,42.67536,814.25576,107.532992,12.08319,0.913511,-0.040224,74.410708,NORMAL,0.166685,5.28963
S00538,L0026,T01,538,27.554013,0.347488,43.427931,860.578798,103.879558,12.221286,0.868233,-0.045942,79.211609,NORMAL,0.227677,7.23311
S00131,L0006,T03,131,26.891897,0.379952,45.349298,822.143112,104.77558,11.928763,0.642757,-0.031217,79.631857,NORMAL,0.155751,10.009709
S00516,L0025,T03,516,25.828198,0.471691,43.191303,844.112946,105.584457,12.810915,0.815248,-0.061111,73.059773,NORMAL,0.290607,6.164681
S00129,L0006,T02,129,28.621393,0.414325,43.63033,798.168079,108.189851,10.77052,0.800487,-0.03894,76.722714,NORMAL,0.189353,9.093493
S00184,L0009,T02,184,29.416084,0.479561,43.721269,828.793513,105.157292,11.395405,0.511088,-0.034739,74.85438,NORMAL,0.212678,7.910629
S00584,L0029,T01,584,31.673046,1.205944,44.464699,831.683803,97.178271,11.531681,1.163285,-0.044582,77.569048,LEAK,0.605169,17.205815
S00630,L0031,T01,630,27.216718,0.53319,42.144318,784.796501,113.075125,13.048952,0.60331,-0.040612,71.108251,NORMAL,0.26047,13.065299
S00745,L0037,T03,745,27.759321,0.446223,42.675805,774.956621,107.367688,11.884682,0.70443,-0.035851,69.445051,NORMAL,0.236198,7.255764
S00710,L0035,T01,710,26.67224,0.334652,42.860661,831.459149,103.653577,12.459051,0.646625,-0.051216,68.761582,NORMAL,0.178699,9.962012
S00346,L0017,T02,346,29.120789,0.438615,44.758201,822.732064,107.308566,13.071933,0.673857,-0.037818,74.794362,NORMAL,0.172523,9.900342
S00173,L0008,T04,173,28.208353,0.410122,45.899665,821.201943,107.071363,11.729073,0.793683,-0.03267,71.728873,NORMAL,0.115953,6.355467
S00469,L0023,T03,469,28.777124,0.160337,44.813654,796.412332,104.719495,11.335949,,-0.040787,70.605045,NORMAL,0.13791,5.530935
S00179,L0008,T02,179,26.691942,0.216774,43.150909,841.328161,104.286995,11.254327,0.516695,-0.053167,77.705851,NORMAL,0.172917,5.765244
S00047,L0002,T02,47,28.509106,0.270292,42.408298,816.866565,103.593087,11.61653,0.919717,-0.03786,74.762588,NORMAL,0.130791,4.837491
S00099,L0004,T01,99,28.504857,0.132844,43.074467,840.911852,105.936317,12.338708,0.538738,-0.045377,69.326607,DRIFT,0.110733,4.467182
S00108,L0005,T01,108,29.32884,0.22474,45.501944,805.831458,99.45596,11.025359,,-0.036109,71.705373,NORMAL,0.209014,7.441551
S00567,L0028,T01,567,27.782901,0.341222,42.922739,795.958437,104.253531,11.629948,0.876442,-0.036191,70.6568,NORMAL,0.175375,8.295252
S00638,L0031,T03,638,28.661966,0.408389,45.589008,820.549595,105.654912,11.455172,0.80161,-0.043202,71.691713,NORMAL,0.136972,7.256836
S00227,L0011,T02,227,27.737466,0.391338,42.913041,801.623703,108.988196,11.404473,0.433618,-0.039793,66.409149,DRIFT,0.156902,4.871273
S00474,L0023,T03,474,28.277787,0.209262,45.17652,822.254764,108.628007,11.80861,0.881404,-0.02614,69.494171,NORMAL,0.092193,6.914736
S00551,L0027,T02,551,,0.329326,42.423713,790.717744,104.587909,11.567788,0.807494,-0.023682,79.339816,NORMAL,0.165321,5.986786
S00384,L0019,T01,384,28.636653,0.406029,,792.030111,99.461707,12.857305,1.16028,-0.053553,67.490879,NORMAL,0.293335,15.659585
S00610,L0030,T01,610,27.658252,0.29729,44.40946,786.082382,108.201368,11.458521,0.743944,-0.038225,74.785019,NORMAL,0.176204,5.400621
S00239,L0011,T02,239,29.059429,0.263964,43.968796,808.693899,107.570828,12.927523,0.894372,-0.053543,70.676341,NORMAL,0.170821,6.081115
S00573,L0028,T03,573,25.313228,0.572601,44.101367,805.619948,104.000649,13.243213,0.682744,-0.036791,68.230284,NORMAL,0.313439,12.066216
S00737,L0036,T03,737,29.029543,0.188963,319.568805,787.342866,103.955334,10.367837,0.757721,-0.061946,70.654558,NORMAL,0.180361,7.065946
S00446,L0022,T02,446,28.787143,0.389192,43.292486,772.468493,103.945589,12.625948,0.744503,-0.033909,73.686058,NORMAL,0.255484,3.521221
S00559,L0027,T02,559,26.467243,0.301755,42.9179,837.290933,109.237643,11.921811,1.111408,-0.028323,78.465917,NORMAL,0.273156,12.7707
S00694,L0034,T01,694,27.977026,0.290279,43.677981,838.085624,108.160878,11.450157,1.18194,-0.039311,71.992714,NORMAL,0.214417,8.591005
S00793,L0039,T01,793,28.039335,0.424298,44.392738,798.772955,106.472065,,1.095574,-0.027945,,NORMAL,0.235002,6.431506
S00265,L0013,T01,265,27.596236,0.432606,39.652874,796.603158,110.166717,12.72419,1.206067,-0.051441,69.143677,NORMAL,0.288349,7.787111
S00675,L0033,T02,675,26.494434,0.345199,44.006012,814.202584,107.028909,12.151869,0.767825,-0.048283,77.816317,NORMAL,0.176072,5.360505
S00587,L0029,T01,587,33.522203,1.184892,43.449562,794.612249,92.715264,10.990756,0.430187,-0.037348,74.636513,LEAK,0.635802,20.848287
S00174,L0008,T01,174,28.109519,0.62216,44.567165,850.220687,110.071599,11.097429,0.429167,-0.046334,73.58176,NORMAL,0.236568,13.577686
S00071,L0003,T01,71,27.746208,0.506592,45.439736,863.781766,102.428977,12.18545,0.885425,-0.046852,,NORMAL,0.270148,11.731537
S00371,L0018,T01,371,33.561167,1.234682,,,95.930035,12.00823,0.820822,-0.036572,77.816386,LEAK,0.670558,20.871716
S00020,L0001,T03,20,27.843528,0.34061,42.98638,800.698761,102.989125,10.992808,0.593677,-0.042369,74.900043,NORMAL,0.141229,4.961772
S00172,L0008,T01,172,29.095235,0.230263,44.123577,849.27321,107.496667,11.222735,0.927011,-0.033782,72.650623,NORMAL,0.217263,5.298778
S00214,L0010,T02,214,27.282708,0.326773,41.978293,813.884513,108.123103,12.785693,1.228231,-0.04787,74.252553,NORMAL,0.239904,7.405691
S00055,L0002,T04,55,29.681555,0.370282,44.191649,806.729911,106.992228,12.100231,0.64004,-0.038103,74.83118,NORMAL,0.209823,7.593561
S00510,L0025,T03,510,30.608894,0.401663,45.070864,840.316974,107.020522,13.725645,1.255209,-0.0282,67.288364,NORMAL,0.395455,16.83195
S00635,L0031,T01,635,,,45.284419,812.898982,102.691925,10.809205,0.705946,-0.03606,72.804044,NORMAL,0.173112,4.322379
S00042,L0002,T01,42,25.835219,0.384229,43.237026,794.861568,109.874698,13.821412,0.701992,-0.033952,70.214697,NORMAL,0.267142,3.105921
S00207,L0010,T01,207,29.749128,0.288743,44.901966,881.264941,101.899626,12.606749,0.438889,-0.046837,68.72684,NORMAL,0.312805,11.751052
S00624,L0031,T04,624,27.79527,0.178527,44.737224,789.822161,100.411032,12.632518,0.78982,-0.03941,73.303501,NORMAL,0.130313,7.297122
S00774,L0038,T03,774,28.170943,0.404489,40.218054,824.795248,103.753586,11.35731,0.815896,-0.049759,66.810022,NORMAL,0.125632,6.134114
S00269,L0013,T04,269,32.467528,1.179663,47.45017,811.480578,95.348881,11.894069,1.187001,-0.025917,70.077856,LEAK,0.636341,25.509764
S00628,L0031,T04,628,30.236575,0.227504,50.037027,794.447156,106.276283,11.285941,0.38755,-0.05414,75.296507,DRIFT,0.232587,11.447935
S00247,L0012,T02,247,28.315445,0.407052,42.076975,826.200509,106.149316,12.743135,0.472583,-0.048402,71.41848,NORMAL,0.133036,3.029173
S00219,L0010,T01,219,26.809001,0.184944,42.546291,803.79007,107.792848,11.167926,1.009791,-0.038668,69.782966,NORMAL,0.198759,9.421313
S00486,L0024,T03,486,28.546132,0.438567,44.140297,785.359415,105.057142,12.145887,0.744736,-0.048046,80.106083,NORMAL,0.22355,3.951278
S00187,L0009,T03,187,29.443198,0.21475,41.75236,813.733849,103.599742,10.367301,0.563592,-0.052801,73.287614,NORMAL,0.141513,7.740525
S00696,L0034,T02,696,27.537827,0.211607,43.212558,835.574004,98.200666,12.046063,0.708443,-0.05273,71.172042,NORMAL,0.114946,10.446677
S00512,L0025,T01,512,26.263187,0.389067,43.441662,840.017838,99.208824,13.772459,1.239697,-0.037069,71.072976,NORMAL,0.344076,9.7238
S00719,L0035,T01,719,27.632303,0.558146,41.569891,777.234416,106.662903,12.821988,0.96417,-0.048715,67.230966,NORMAL,0.305878,8.158724
S00089,L0004,T01,89,27.657355,0.260961,43.015113,840.513871,105.103908,10.537101,0.923715,-0.048383,68.605065,NORMAL,0.164586,9.317613
S00599,L0029,T01,599,29.282141,0.171473,42.144799,803.473311,106.059321,12.722668,0.715551,-0.046349,73.945793,NORMAL,0.148292,6.278695
S00602,L0030,T01,602,27.556444,0.276615,42.677144,867.62613,101.049513,12.235229,0.636575,-0.049302,68.685339,NORMAL,0.210397,6.14004
S00463,L0023,T01,463,28.513019,0.478823,41.243895,797.667271,105.532299,11.900622,0.829999,-0.033976,69.444057,NORMAL,0.208688,8.618864
S00387,L0019,T03,387,25.397427,0.507125,45.149075,832.974793,103.609708,12.172711,0.777207,-0.035972,79.027007,NORMAL,0.289347,10.844203
S00444,L0022,T02,444,26.818212,0.28954,44.609192,790.644859,102.927574,13.64149,1.12291,-0.03049,72.939067,NORMAL,0.28559,11.453348
S00209,L0010,T01,209,29.25489,0.13562,44.188187,852.127068,104.162625,12.459051,1.185418,-0.030949,76.078029,NORMAL,0.273322,11.15841
S00784,L0039,T03,784,27.812675,0.321302,43.468205,794.768868,108.691934,11.029886,1.239544,-0.048609,68.504066,NORMAL,0.262656,10.693347
S00407,L0020,T01,407,29.043971,0.480017,41.756711,832.524756,113.316368,12.293354,0.967313,-0.031598,74.332087,NORMAL,0.245343,11.455336
S00295,L0014,T01,295,25.463464,0.32273,44.300591,830.616704,103.544105,10.916676,0.845988,-0.048186,69.419234,NORMAL,0.245548,9.280929
S00294,L0014,T01,294,25.961914,0.04076,43.960139,810.641703,99.705399,11.73466,0.971914,-0.042396,,NORMAL,0.178469,3.19761
S00706,L0035,T01,706,26.149291,0.475288,44.202985,839.188968,106.091344,11.724408,1.002879,-0.050487,72.075341,NORMAL,0.31005,12.300814
S00382,L0019,T01,382,27.713927,0.363631,43.691126,836.459026,111.956583,13.967185,1.016558,-0.058649,73.463003,NORMAL,0.200498,5.419507
S00291,L0014,T02,291,28.415515,0.505149,43.870836,799.753944,103.053443,12.209572,0.880329,-0.047911,70.877645,NORMAL,0.21776,5.628475
S00194,L0009,T01,194,28.907619,0.268311,43.849482,851.441041,106.996769,11.381038,0.94949,-0.03175,77.290936,NORMAL,0.228434,5.831549
S00569,L0028,T04,569,28.635538,0.592125,44.778958,831.028653,106.38485,13.368218,0.575202,-0.020077,73.314349,NORMAL,0.20738,3.892994
S00376,L0018,T01,376,27.055046,0.425396,41.605739,840.022283,104.879399,,0.841868,-0.046763,69.1191,NORMAL,0.214119,5.341215
S00316,L0015,T01,316,27.717568,0.509685,45.478733,849.324015,108.306305,11.512904,0.798348,-0.025541,71.645555,NORMAL,0.214853,5.789866
S00549,L0027,T01,549,26.336518,0.406443,44.688951,815.816702,103.67169,12.806416,0.844637,-0.027174,73.930433,NORMAL,0.206402,8.028672
S00434,L0021,T03,434,29.596942,0.441404,44.05729,827.563063,107.796031,12.609391,0.77099,-0.039236,71.990322,NORMAL,0.209106,7.220532
S00023,L0001,T01,23,28.98713,0.396609,42.426188,804.60049,100.134887,11.658038,0.561463,-0.033978,69.419972,NORMAL,0.187008,10.915869
S00526,L0026,T01,526,30.108409,0.363355,42.949886,823.859701,103.953892,11.398257,0.446872,-0.042191,71.881258,NORMAL,0.205908,12.937565
S00449,L0022,T01,449,28.265998,0.368776,43.016263,806.012431,104.979231,11.338152,0.745568,-0.063355,72.87706,NORMAL,0.140463,7.522185
S00121,L0006,T02,121,27.928148,0.411262,41.434128,836.585688,99.633319,11.259341,0.992496,-0.030803,74.872265,NORMAL,0.195996,8.440861
S00572,L0028,T01,572,26.721106,0.508271,43.254703,810.594461,102.951518,12.493136,1.110843,-0.045463,78.579088,NORMAL,0.292237,9.747923
S00679,L0033,T01,679,28.992806,0.427157,41.401997,787.524013,108.818767,11.611135,0.815525,-0.039881,76.804201,NORMAL,0.241501,10.955491
S00674,L0033,T01,674,28.499298,0.333851,43.647547,844.003235,106.276075,12.418102,1.149374,-0.041383,74.744144,NORMAL,0.255779,9.654142
S00658,L0032,T01,658,28.666336,0.447193,41.739721,779.961966,96.605326,13.030048,1.022668,-0.045914,72.256266,NORMAL,0.300877,13.614719
S00143,L0007,T02,143,32.068248,1.161073,44.79252,803.925668,99.198628,10.615601,0.78581,-0.026808,68.750365,LEAK,0.533867,21.630716
S00785,L0039,T01,785,25.190614,0.451285,42.415834,817.356864,104.78037,11.742865,0.724259,-0.03677,67.873434,NORMAL,0.259898,9.248878
S00099,L0004,T01,99,28.504857,0.132844,43.074467,840.911852,105.936317,12.338708,0.538738,-0.045377,69.326607,DRIFT,0.110733,4.467182
S00403,L0020,T01,403,29.675284,0.307841,43.127038,813.565421,100.488145,10.854901,0.813122,-0.038903,80.706208,NORMAL,0.180091,7.932268
S00176,L0008,T02,176,26.823201,0.355254,44.205,834.844941,109.305525,12.122452,0.535459,-0.041516,64.92511,NORMAL,0.184766,7.822747
S00248,L0012,T04,248,27.619551,0.576573,44.608094,842.05336,107.634276,10.570123,0.839091,-0.045873,65.027941,NORMAL,0.228072,8.380712
S00652,L0032,T01,652,30.732065,0.507658,46.789525,831.114838,103.410009,11.688722,0.971075,-0.043279,71.119883,DRIFT,0.334074,11.247368
S00676,L0033,T02,676,29.339613,0.349601,43.861569,807.804164,105.367441,12.388788,1.045219,-0.042523,75.287299,NORMAL,0.246175,6.852152
S00081,L0004,T01,81,30.355288,0.294296,44.317703,815.279293,102.753674,11.444253,0.788187,-0.019615,70.987902,NORMAL,0.20314,11.240772
