sample_id,lot_id,tool_id,sequence,layer,pe_cycle,program_pulse_v,temperature_c,retention_time_h,state,vth_mean_v,vth_sigma_v,read_window_v,ber_proxy,read_error
S00431,L0021,T01,431,151,413.812485,16.809596,,49.268151,2,-0.6564,0.400999,0.03,0.058415,LOW
S00243,L0012,T01,243,126,4312.420962,20.87689,30.607896,221.929727,7,2.262159,0.421485,0.03,0.263084,HIGH
S00582,L0029,T03,582,160,19.162796,18.460877,55.358259,769.127194,7,3.41812,0.32284,0.075527,0.177877,HIGH
S00308,L0015,T02,308,29,13.205756,15.895975,27.124414,179.119329,7,3.336802,0.288519,0.146867,0.089844,LOW
S00295,L0014,T02,295,131,576.412249,18.004853,49.229383,8.324847,7,2.692418,0.384684,0.03,0.263084,HIGH
S00497,L0024,T01,497,11,20.123178,18.683296,34.02004,524.243051,7,3.353733,0.310426,0.05359,0.215939,HIGH
S00377,L0018,T02,377,169,437.527857,18.633961,46.521985,664.089954,6,2.008299,0.4023,0.03,0.201009,HIGH
S00595,L0029,T03,595,103,1792.74358,18.241615,51.383313,4.712815,6,1.666476,0.401609,0.03,0.201009,HIGH
S00071,L0003,T01,71,25,527.63255,18.911506,54.502527,80.806977,3,0.08217,0.377228,0.03,0.080913,LOW
S00522,L0026,T01,522,188,2276.714102,17.297022,46.618521,8.108054,,-2.110965,0.4301,0.03,0.041887,LOW
S00008,L0000,T01,8,34,24.80595,16.952704,49.952695,77.422782,0,-1.818201,0.324152,0.044277,0.025655,LOW
S00069,L0003,T02,69,91,143.321635,17.128002,45.538341,25.034218,6,2.219092,0.312948,0.036203,0.190274,HIGH
S00629,L0031,T01,629,19,1577.975685,16.390124,46.336314,4.788645,4,0.118551,0.47375,0.03,0.111056,LOW
S00659,L0032,T01,659,176,22.135322,19.639094,36.041326,105.916105,2,-0.133098,0.302879,0.042852,0.051107,LOW
S00088,L0004,T01,88,126,4629.995912,18.692911,50.652068,303.035335,1,-2.184882,0.450978,0.03,0.041887,LOW
S00357,L0017,T01,357,154,136.786152,18.182108,39.184899,9.289134,0,-1.945719,0.314801,0.03,0.029887,LOW
S00215,L0010,T01,215,76,519.904521,16.976668,39.24302,,0,-2.343443,0.334509,0.03,0.029887,LOW
S00017,L0000,T01,17,69,3484.806078,17.675583,58.904739,2.227603,7,2.108575,0.410191,0.03,0.263084,LOW
S00421,L0021,T02,421,141,117.440757,17.230069,40.598625,19.474555,6,2.253884,0.298855,0.03,0.201009,HIGH
S00675,L0033,T01,675,1,11.608654,17.399484,51.976186,794.618181,0,-1.710724,0.312098,0.137472,0.009357,LOW
S00448,L0022,T03,448,12,3407.383364,18.634645,58.900945,688.751328,2,-1.407977,0.4506,0.03,0.058415,LOW
S00647,L0032,T03,647,3,123.55653,16.703411,42.56659,13.290344,0,-1.923671,0.381836,0.03,0.029887,LOW
S00114,L0005,T02,114,187,512.549053,17.360741,35.84147,1.46761,3,-0.149748,0.406095,0.03,0.080913,LOW
S00059,L0002,T01,59,28,218.273759,18.397623,41.497744,1.137998,7,2.981161,0.404391,0.03,0.263084,HIGH
S00781,L0039,T01,781,110,1984.850412,19.071615,47.28499,1.515371,6,1.963192,0.375018,0.03,0.201009,HIGH
S00689,L0034,T01,689,98,21.204247,16.575649,44.677596,2.067126,1,-1.032899,0.254606,0.185906,0.007806,LOW
S00521,L0026,T01,521,151,251.734941,20.642361,58.142917,4.148045,7,3.160727,0.39691,0.03,0.263084,HIGH
S00538,L0026,T02,538,19,10.127413,18.328145,34.889348,1.455796,7,3.300863,0.298737,0.156501,0.081547,LOW
S00245,L0012,T02,245,110,1818.608919,17.735315,41.764545,2.667407,4,0.255077,0.414954,0.03,0.111056,LOW
S00412,L0020,T01,412,87,25.593118,18.418891,35.403273,5.280042,3,0.374122,0.311678,0.03,0.080913,LOW
S00130,L0006,T01,130,142,69.278704,17.622682,55.660974,20.584456,2,-0.604129,0.299513,0.099065,0.028203,LOW
S00611,L0030,T01,611,12,12.243361,15.276944,37.634116,47.745637,7,3.3019,0.307239,0.114012,0.124103,HIGH
S00751,L0037,T01,751,183,2897.913373,16.804976,38.761747,218.052151,1,-2.098456,0.433039,0.03,0.041887,LOW
S00623,L0031,T01,623,2,3394.88105,16.872867,48.505724,551.787063,6,1.554821,0.481206,0.03,0.201009,HIGH
S00290,L0014,T01,290,79,1021.437955,19.564125,63.825474,2.451526,6,1.997197,0.343449,0.03,0.201009,HIGH
S00704,L0035,T01,704,67,16.185335,15.526182,55.906511,379.423533,5,1.868362,0.263056,0.179062,0.033257,LOW
S00712,L0035,T03,712,52,20.718772,19.800675,38.222072,2.41653,6,2.779024,0.295517,0.148522,0.063939,LOW
S00597,L0029,T01,597,92,3080.08826,17.374748,37.595137,4.455783,3,-0.650611,0.402998,0.03,0.080913,LOW
S00765,L0038,T02,765,88,1429.274673,20.299723,30.138061,1.287766,2,-0.881785,0.381757,0.03,0.058415,LOW
S00517,L0025,T02,517,137,381.019237,17.84981,35.805683,38.738592,2,-0.9228,0.442456,0.03,0.058415,LOW
S00749,L0037,T01,749,119,551.910929,18.812112,41.589729,90.527977,3,-0.227363,0.37612,0.03,0.080913,LOW
S00302,L0015,T03,302,,294.688159,14.474929,49.733469,3.682131,5,1.427779,0.386009,0.03,0.150588,HIGH
S00750,L0037,T01,750,88,11.285245,17.044542,36.388906,70.271284,3,0.582192,0.229733,0.269142,0.006302,LOW
S00305,L0015,T02,305,79,43.209361,17.913506,50.476609,512.880885,7,3.354849,0.335605,0.03683,0.248779,HIGH
S00561,L0028,T02,561,72,,94.39486,42.24605,349.135398,6,2.445053,0.317214,0.112857,0.091835,LOW
S00349,L0017,T02,349,137,3431.639056,18.580099,33.390726,183.612215,4,0.067871,0.42307,0.03,0.111056,LOW
S00553,L0027,T03,553,1,20.347963,18.166801,35.530549,38.92691,4,1.134417,0.257685,0.165327,0.027422,LOW
S00533,L0026,T02,533,70,123.420652,19.104497,39.820159,533.357439,3,0.053798,0.311256,0.082354,0.04716,LOW
S00146,L0007,T03,146,8,2994.370833,20.222063,48.649095,74.548218,1,-2.072196,0.383679,0.03,0.041887,LOW
S00266,L0013,T02,266,191,337.741165,17.163917,63.425564,132.225373,2,-0.617324,0.419286,0.03,0.058415,LOW
S00111,L0005,T01,111,132,1964.461735,18.575871,47.044428,2.535578,2,-1.140293,0.395227,0.03,0.058415,LOW
S00646,L0032,T02,646,81,32.591854,17.936152,43.121852,3.474715,3,0.610204,0.293543,0.134651,0.027089,LOW
S00455,L0022,T01,455,171,319.772874,18.208512,54.143875,23.406267,3,0.053008,0.423939,0.03,0.080913,LOW
S00061,L0003,T01,61,67,1358.701011,16.407903,54.211817,5.300034,4,0.305068,0.376465,0.03,0.111056,LOW
S00009,L0000,T01,9,57,215.378564,15.333165,38.265308,4.877291,7,2.906525,0.359433,0.058723,0.206533,HIGH
S00019,L0000,T02,19,173,125.935026,19.676643,40.058522,424.354223,3,0.154508,0.361384,0.063073,0.05766,LOW
S00617,L0030,T01,617,113,4454.700659,18.488453,49.522145,23.369839,7,1.976911,0.407464,0.03,0.263084,HIGH
S00733,L0036,T01,733,167,1888.106893,19.781331,47.304077,8.368493,1,-1.850646,0.391232,0.03,0.041887,LOW
S00351,L0017,T01,351,182,599.553345,18.322469,46.948918,12.928522,7,2.525764,0.404141,0.03,0.263084,HIGH
S00501,L0025,T01,501,58,218.242275,17.630538,50.838837,235.70773,3,-0.144688,0.31354,0.036782,0.075536,LOW
S00416,L0020,T03,416,141,847.815593,18.99391,52.300116,2.81569,3,-0.109227,0.38468,0.03,0.080913,LOW
S00513,L0025,T03,513,30,13.388088,18.035913,32.434705,54.670649,5,1.771727,0.350143,0.03,0.150588,HIGH
S00759,L0037,T03,759,147,2857.931705,19.160008,48.033971,906.563397,5,0.891829,0.412694,0.03,0.150588,HIGH
S00719,L0035,T01,719,70,4292.842837,17.958117,52.710159,143.866494,0,-2.971367,0.459904,0.03,0.029887,LOW
S00713,L0035,T02,713,59,583.462754,17.686935,41.615353,255.451162,4,0.59049,0.360259,0.03,0.111056,LOW
S00050,L0002,T01,50,98,571.694613,,49.246944,24.314034,0,-2.345949,0.333841,0.077595,0.017924,LOW
S00423,L0021,T01,423,110,34.564041,17.840622,40.962326,810.534315,6,2.55814,0.288174,0.090283,0.11475,LOW
S00462,L0023,T01,462,117,2967.044775,16.900781,48.89049,305.123488,7,2.21018,0.392036,0.03,0.263084,HIGH
S00486,L0024,T01,486,,35.143187,18.345609,43.796813,43.426582,4,1.112343,0.326929,0.061633,0.081065,LOW
S00727,L0036,T02,727,19,1904.367148,17.748605,55.795559,149.496989,0,-2.680663,0.435091,0.03,0.029887,LOW
S00282,L0014,T01,282,10,21.039678,15.7295,36.830958,87.698456,3,0.406835,0.330919,0.111778,0.034571,LOW
S00578,L0028,T02,578,30,186.775473,19.725716,54.751173,693.369428,2,-0.584322,0.399648,0.03,0.058415,LOW
S00244,L0012,T01,244,5,46.389433,18.546014,46.005636,12.03334,1,-1.298488,0.356227,0.058547,0.030948,LOW
S00748,L0037,T02,748,103,,18.456845,31.388161,482.958461,7,3.169152,0.286881,0.067625,0.190946,HIGH
S00356,L0017,T02,356,175,64.184023,18.634102,40.612033,20.048527,3,0.405095,0.402004,0.03,0.080913,LOW
S00251,L0012,T01,251,119,121.954146,17.862918,46.126948,33.404425,0,-2.066955,0.332714,0.03,0.029887,LOW
S00098,L0004,T01,98,77,10.326888,19.39266,44.054407,372.897685,0,-1.450669,0.252808,0.2055,0.004449,LOW
S00625,L0031,T01,625,43,67.447782,16.802128,35.850735,6.931061,6,2.417523,0.33105,0.03,0.201009,HIGH
S00547,L0027,T03,547,50,3092.700766,21.568499,48.900948,564.586253,0,-2.658715,0.404983,0.03,0.029887,LOW
S00030,L0001,T02,30,70,472.54606,18.271038,53.207625,15.238597,7,2.737496,0.399085,0.03,0.263084,HIGH
S00103,L0005,T01,103,150,2236.727693,20.528157,73.153252,45.489265,4,0.351233,0.45303,0.03,0.111056,LOW
S00720,L0036,T01,720,47,181.442557,16.395016,26.276936,17.099,1,-1.336482,0.381014,0.03,0.041887,LOW
S00753,L0037,T03,753,177,54.724143,19.353221,58.481375,213.632157,5,1.685863,0.377227,0.03,0.150588,HIGH
S00604,L0030,T01,604,51,495.400044,16.706594,47.276563,6.792641,5,1.299361,0.386398,0.03,0.150588,HIGH
S00570,L0028,T03,570,17,32.554208,20.088189,37.24735,22.565428,7,3.258474,0.3365,0.03,0.263084,HIGH
S00626,L0031,T03,626,51,15.530438,15.964155,44.961389,668.908879,2,-0.317822,0.268278,0.132252,0.019748,LOW
S00631,L0031,T01,631,5,45.055516,20.273681,47.550776,77.455254,3,0.505008,0.376004,0.03,0.080913,LOW
S00427,L0021,T01,427,133,2910.443069,17.077488,55.527312,64.165964,,1.564744,0.425503,0.03,0.201009,HIGH
S00572,L0028,T01,572,35,31.528942,15.750206,46.464107,370.579718,2,-0.509136,0.362905,0.03,0.058415,LOW
S00742,L0037,T03,742,173,19.194068,17.66362,44.881011,540.61417,2,-0.228797,0.294148,0.090332,0.030959,LOW
S00104,L0005,T01,104,170,1616.846441,18.969603,39.522696,151.872853,0,-2.629559,0.365954,0.03,0.029887,LOW
S00060,L0003,T01,60,156,785.769677,16.724802,26.420618,36.86344,7,2.612917,0.417015,0.03,0.263084,HIGH
S00779,L0038,T01,779,49,52.304698,18.148901,51.403205,406.128464,0,-1.712315,0.372094,0.03,0.029887,LOW
S00731,L0036,T01,731,110,466.090062,18.140107,39.407633,7.343189,0,-2.276584,0.337405,0.03,0.029887,LOW
S00058,L0002,T01,58,162,29.346594,15.922144,44.520875,34.788818,4,0.994969,0.312324,0.05101,0.090207,LOW
S00100,L0005,T02,100,157,3417.187604,14.995131,45.890669,382.90828,4,-0.001879,0.468569,0.03,0.111056,LOW
S00590,L0029,T01,590,91,1811.064706,19.215818,35.256447,8.320896,2,-1.060169,0.35266,0.03,0.058415,LOW
S00249,L0012,T01,249,115,389.413568,17.831083,50.797515,349.911092,7,2.795974,0.359979,0.03,0.263084,HIGH
S00292,L0014,T01,292,15,30.725653,16.39435,38.460731,13.892304,5,1.737921,0.317868,0.139643,0.050399,LOW
S00136,L0006,T01,136,77,1562.646629,19.39739,52.044966,2.486736,2,-0.986006,0.415559,0.03,0.058415,LOW
S00223,L0011,T01,223,4,49.156424,21.673359,31.007691,23.81951,7,3.357762,0.367784,0.03,0.263084,HIGH
S00180,L0009,T02,180,184,225.042842,17.976939,40.733425,288.930389,1,-1.248803,0.383239,0.03,0.041887,LOW
S00557,L0027,T03,557,101,163.047783,18.931163,17.735142,6.422545,0,-1.97952,0.326977,0.030814,0.029628,LOW
S00599,L0029,T02,599,100,1754.553055,15.982234,49.190204,56.216784,2,-1.192951,0.39504,0.03,0.058415,LOW
S00043,L0002,T01,43,83,899.051645,18.792201,62.407249,8.15601,6,2.078321,0.407768,0.03,0.201009,HIGH
S00546,L0027,T02,546,51,68.018574,21.231768,30.517278,94.844046,7,3.241487,0.34323,0.03,0.263084,HIGH
S00682,L0034,T01,682,127,2522.685739,19.057024,39.571231,36.547312,0,-2.597787,0.419433,0.03,0.029887,LOW
S00738,L0036,T02,738,158,124.723158,18.132312,54.058877,965.531747,7,3.078095,0.342419,0.03,0.263084,HIGH
S00108,L0005,T01,108,62,1927.749038,19.324115,43.852663,97.54459,1,-1.882403,0.424546,0.03,0.041887,LOW
S00677,L0033,T01,677,74,2265.078856,18.199259,32.337778,89.124344,6,1.760298,0.366877,0.03,0.201009,HIGH
S00048,L0002,T01,48,48,1546.65788,16.237215,41.332721,16.027924,4,0.367567,0.40008,0.03,0.111056,LOW
S00579,L0028,T02,579,188,147.195233,16.676141,36.45816,362.09947,2,-0.709534,0.38687,0.03,0.058415,LOW
S00252,L0012,T01,252,169,191.968279,17.625133,42.250166,9.468329,3,-0.001954,0.419729,0.03,0.080913,LOW
S00124,L0006,T01,124,138,416.466665,19.106416,39.466174,9.687578,0,-2.212814,0.39096,0.03,0.029887,LOW
S00668,L0033,T01,668,39,225.744534,16.810854,38.020195,4.132909,5,1.354026,0.37428,0.03,0.150588,HIGH
S00634,L0031,T01,634,148,13.667112,18.319536,46.197157,157.562178,6,2.744977,0.259958,0.226772,0.028072,LOW
S00117,L0005,T02,117,53,91.89573,19.591905,51.28549,3.582639,6,2.602655,0.336414,0.03,0.201009,HIGH
S00398,L0019,T01,398,44,324.456011,14.461828,43.919754,86.036671,4,0.56416,0.390032,0.03,0.111056,LOW
S00417,L0020,T02,417,172,1154.387063,18.059921,62.688138,513.876618,4,0.361281,0.42041,0.03,0.111056,LOW
S00310,L0015,T01,310,83,24.559475,20.374556,54.753928,1.685655,1,-0.953218,0.293794,0.197876,0.00685,LOW
S00207,L0010,T01,207,12,64.568882,18.155973,33.448033,211.426717,7,3.038984,0.371285,0.03,0.263084,HIGH
S00708,L0035,T01,708,108,29.485568,19.995416,43.805487,659.122315,6,2.608556,0.256814,0.272554,0.017156,LOW
S00747,L0037,T03,747,105,449.888515,18.04259,42.076369,4.12915,5,1.205996,0.310278,0.03,0.150588,HIGH
S00164,L0008,T01,164,83,45.665618,17.869889,59.582981,11.384535,4,1.281681,0.296146,0.140717,0.035644,LOW
S00150,L0007,T01,150,44,33.931992,19.351447,35.008193,116.042232,0,-1.770542,0.321753,0.078711,0.017709,LOW
