sample_id,lot_id,tool_id,sequence,aspect_ratio,pattern_density,gas_ratio,rf_bias_w,pressure_mtorr,etch_time_s,etch_depth_nm,top_cd_nm,bottom_cd_nm,sidewall_angle_deg,bowing_nm
S00731,L0036,T01,731,31.222986,0.361566,0.449897,343.829633,13.462824,139.308885,2110.862168,77.362189,70.452278,89.913513,4.931286
S00461,L0023,T01,461,52.419553,0.84699,0.736073,345.483351,16.470425,159.73247,2147.60387,73.037094,61.869082,89.940803,12.525279
S00382,L0019,T01,382,55.950671,0.314589,0.462421,326.17228,11.32466,164.011092,2063.974897,72.021578,61.896228,89.950581,7.895164
S00062,L0003,T02,62,58.330219,0.155052,0.742715,275.468291,19.10223,151.976162,2080.08618,73.197052,68.246836,89.711004,1.456447
S00666,L0033,T01,666,20.318808,0.316732,0.729661,390.546101,17.793678,153.699201,2277.11693,72.094427,65.431818,89.869128,7.123691
S00479,L0023,T01,479,63.169772,0.442616,0.488059,299.862325,20.238755,160.766334,2115.57899,73.882531,65.250631,89.54125,5.44517
S00205,L0010,T01,205,49.668841,0.56888,0.580374,291.079884,18.569314,161.380511,2146.545952,74.598131,67.459207,89.647853,1.186025
S00456,L0022,T01,456,20.176967,0.635701,0.355234,360.690859,20.491163,179.185666,2461.640734,73.533047,68.443134,89.694595,7.767184
S00338,L0016,T01,338,47.757234,0.315598,0.510712,321.089433,15.097336,156.621982,2149.429931,70.878016,60.820327,89.316186,8.068851
S00341,L0017,T02,341,30.426095,0.786964,0.68303,339.522252,17.825938,120.49377,2025.925859,73.289047,67.075673,89.633336,7.495213
S00588,L0029,T01,588,51.79307,0.593163,0.466412,335.030839,20.715469,136.236559,1993.485057,76.895452,67.022191,89.661987,7.894029
S00663,L0033,T01,663,33.107368,0.531442,0.63257,371.073429,17.912544,146.106385,2191.171258,72.508237,63.559158,89.998154,8.880068
S00160,L0008,T01,160,28.1019,0.437324,0.646788,374.522631,21.510367,148.50064,2173.313706,75.120171,67.643904,89.672633,9.534006
S00492,L0024,T03,492,35.506846,0.593317,0.400584,306.931202,19.145741,139.564943,2077.944261,73.606028,65.717391,89.78725,6.667509
S00567,L0028,T01,567,57.43643,0.808002,0.400902,383.01323,15.493567,158.639833,2189.057532,74.514549,61.979484,89.358734,15.458394
S00576,L0028,T01,576,34.07314,0.697892,0.717106,307.969808,127.82026,153.192268,2125.643932,77.299344,70.673726,89.608285,5.052165
S00115,L0005,T01,115,53.363299,0.530452,0.458858,362.251949,24.788392,145.22478,2080.522883,74.102088,61.891138,89.834713,11.52465
S00350,L0017,T02,350,19.956994,0.738361,0.495883,285.510227,14.256617,145.461535,2155.931893,73.357667,70.283666,89.81122,3.715627
S00037,L0001,T01,37,30.107858,0.511464,0.744466,322.449875,18.41566,131.876592,2059.441158,75.363178,67.05652,90.176427,6.685249
S00444,L0022,T02,444,34.667949,0.529126,0.543676,324.851335,20.762366,164.979656,2229.374192,75.618511,68.810041,89.631806,7.741467
S00366,L0018,T01,366,35.509581,0.390315,0.501506,322.989136,17.459572,151.715192,2149.983158,71.630762,65.561582,90.214566,5.258224
S00322,L0016,T03,322,,0.416999,0.599517,362.965874,20.029454,151.469734,2313.916611,74.389489,66.776087,89.668578,8.591474
S00611,L0030,T01,611,39.682562,0.416676,0.723437,300.185727,16.067259,134.121457,2026.059049,73.307376,67.212909,89.983447,3.763538
S00253,L0012,T01,253,62.579717,0.249865,0.438276,306.820072,20.77448,166.982465,2135.727078,74.910145,65.45749,89.717052,4.136775
S00092,L0004,T01,92,47.941593,0.659623,0.59867,337.816175,17.263077,153.430847,2104.123253,73.046563,64.913158,89.841194,9.133507
S00759,L0037,T01,759,22.771978,0.234636,0.486718,365.42466,20.866503,134.990535,2166.142116,74.534442,70.43554,89.963434,7.378612
S00032,L0001,T02,32,18.314068,0.628984,0.646465,371.791851,20.025718,146.229611,2160.398743,74.160773,67.533701,90.185392,6.665629
S00700,L0035,T01,700,51.370979,0.495935,3.55178,267.271456,21.46736,155.961564,2090.021199,73.969187,67.838241,89.968819,0.814936
S00454,L0022,T01,454,41.773122,0.419586,0.425142,223.526962,20.947644,139.703764,1963.166544,73.314964,68.794293,89.792518,-4.910546
S00020,L0001,T01,20,29.793211,0.572774,0.437,319.848284,18.638375,147.153813,2066.348725,73.676086,68.314843,89.615803,4.639484
S00325,L0016,T03,325,27.021567,0.633228,0.382308,287.26899,19.969192,136.352769,2053.448798,75.154965,73.403311,89.919001,3.809661
S00103,L0005,T01,103,24.619677,0.712173,0.397504,347.200839,19.987013,163.014516,2230.934552,75.406873,68.337234,89.893443,6.964631
S00212,L0010,T02,212,37.319098,0.377357,0.7001,292.22369,18.076282,132.277752,1992.113978,74.763877,69.905485,89.686012,2.797942
S00209,L0010,T03,209,54.553461,0.212439,0.679156,344.721383,18.186072,137.150902,2031.348908,73.62269,63.52723,89.257421,11.012117
S00669,L0033,T01,669,60.012337,0.518233,,343.109669,25.310997,121.477633,1910.870191,76.076933,66.629569,89.600265,11.035002
S00777,L0038,T03,777,64.088758,0.798125,0.726035,306.118615,20.907941,143.81966,1939.153986,76.109558,65.799651,89.819625,3.692991
S00404,L0020,T01,404,53.394962,0.469065,0.715302,263.132482,17.790648,139.712412,1966.476977,77.827527,71.915844,90.158159,-0.552205
S00124,L0006,T01,124,52.95637,0.407904,0.396797,307.981395,19.496939,127.339669,1922.333402,73.551352,64.58986,89.674388,5.757163
S00744,L0037,T01,744,32.502485,0.218826,0.563784,1408.03829,16.908558,143.616584,2060.660983,74.026114,68.392131,89.470151,1.036365
S00176,L0008,T02,176,41.006144,0.847872,0.631202,324.036266,21.449053,148.28076,2054.7299,74.314695,68.630428,89.752905,4.895558
S00590,L0029,T03,590,20.928788,0.501759,0.493457,277.416523,19.083167,147.493481,2161.222816,72.674397,69.840111,90.073454,2.847997
S00336,L0016,T03,336,25.62517,0.725858,0.522622,256.832271,18.188957,143.079382,2001.14846,71.580552,69.236808,89.980465,0.583456
S00798,L0039,T03,798,31.496695,0.271539,0.4319,280.668779,21.471195,145.927268,2104.600262,71.975302,67.942186,89.743962,0.615655
S00270,L0013,T02,270,52.769406,0.300903,0.366872,376.864282,17.381822,135.501603,2000.754145,73.132367,61.143433,89.594569,14.620041
S00397,L0019,T01,397,58.467334,0.600929,0.673857,295.424118,17.848446,155.562532,2000.817675,73.047961,65.047357,89.468512,3.682803
S00784,L0039,T01,784,35.118905,0.435679,0.65791,338.601509,17.868028,145.785581,2077.869329,74.129928,69.02902,89.786297,8.180171
S00537,L0026,T01,537,40.824457,0.482748,0.708933,314.594605,15.090285,127.626628,1943.609082,74.945882,68.229656,89.699678,5.517961
S00289,L0014,T02,289,20.396122,0.314707,0.744597,300.178211,19.862378,153.533565,2231.620525,71.737439,69.581316,90.009076,3.452943
S00356,L0017,T02,356,45.167327,0.382399,0.424769,383.922804,21.48599,138.827434,2118.401618,73.079079,61.973027,89.657253,14.270735
S00220,L0011,T03,220,28.95557,0.439981,0.441015,356.065183,21.212857,127.28204,2069.947205,75.882452,68.927148,90.124813,7.832396
S00363,L0018,T01,363,54.616164,0.519061,0.514128,340.509866,17.062984,133.156123,1993.559022,75.020728,64.907038,89.778753,8.112635
S00036,L0001,T02,36,33.998346,0.596296,0.391373,300.121852,19.23778,125.871059,1953.750538,74.093012,67.920039,89.738379,5.228506
S00304,L0015,T03,304,56.478903,0.631619,0.589316,299.539301,21.17712,128.068405,1880.296071,74.707499,65.997577,89.915591,3.575714
S00085,L0004,T01,85,,0.48207,0.518388,323.383727,,123.906091,1944.672767,73.513469,63.723011,89.858184,7.429026
S00218,L0010,T01,218,18.348944,0.338068,0.728779,318.200032,17.655095,156.974178,2286.534491,69.768689,65.563538,89.878126,7.883999
S00120,L0006,T01,120,34.877915,0.779838,0.648105,257.903012,19.78708,136.449481,2027.131533,73.152552,71.85799,89.807138,0.641759
S00527,L0026,T01,527,32.946315,0.205888,0.713717,312.08602,,155.313132,2192.409536,72.759073,66.348464,89.919995,7.531581
S00470,L0023,T01,470,64.918481,0.635019,0.661797,300.035304,19.883758,,1841.067948,73.765016,66.649169,89.690621,3.640308
S00658,L0032,T01,658,42.823097,0.784665,0.540144,291.423808,22.012557,171.724162,2187.992257,71.13425,62.778993,89.684527,3.06582
S00394,L0019,T01,394,41.462102,0.775849,0.596528,318.581607,16.952289,141.139565,2014.181884,71.250449,66.487634,90.056654,6.58471
S00347,L0017,T01,347,51.706094,0.204342,0.587765,314.192547,16.6959,144.525669,2093.988963,75.672388,67.488325,89.780513,5.904811
S00488,L0024,T02,488,62.885943,0.164406,0.405466,311.344562,20.898859,148.131172,2051.130397,73.278552,64.796011,89.772646,4.829712
S00052,L0002,T01,52,60.83921,0.460558,0.417287,401.456094,19.034974,144.408436,2059.719068,72.695643,56.219943,89.326164,20.195776
S00042,L0002,T02,42,60.499032,0.488454,0.698261,307.22572,14.144342,150.476595,2058.073043,73.862005,65.074466,89.925215,4.186926
S00742,L0037,T01,742,47.71986,0.175804,0.401933,,17.28606,149.085885,2128.323745,75.983598,68.468749,89.64338,4.81638
S00299,L0014,T02,299,33.10143,0.417756,0.72292,359.437332,18.214782,157.170365,2236.808099,75.880657,65.547293,89.479488,8.099341
S00130,L0006,T03,130,61.676813,0.78793,0.674627,327.363097,14.703455,151.279776,2039.00665,75.694215,64.19569,89.57623,8.910561
S00170,L0008,T03,170,61.564886,0.64728,0.613673,344.397909,17.167369,134.62273,1975.818506,73.404628,61.659483,89.650649,9.901691
S00402,L0020,T01,402,60.086842,0.535097,0.536586,281.906046,20.704427,143.318655,1933.508505,73.318809,64.294093,89.852711,0.75008
S00226,L0011,T01,226,45.121734,0.813318,0.462034,309.235938,17.558529,159.080153,2160.433317,73.513201,63.579446,89.505749,2.511222
S00107,L0005,T03,107,49.282631,0.355173,0.517865,243.079728,17.340787,140.692499,1972.253547,74.547193,71.239831,89.755826,-2.339709
S00531,L0026,T01,531,56.076392,0.316441,0.563248,274.376813,24.339576,153.871052,2053.114,75.504421,69.099885,89.587474,-0.365882
S00569,L0028,T01,569,22.954203,0.381403,0.443666,374.728033,20.210072,156.455106,2323.37953,73.701189,67.553275,89.590635,8.651993
S00705,L0035,T02,705,48.913179,0.301661,0.61409,314.312671,17.50077,151.048067,2090.577746,70.484804,62.849754,90.004138,5.456678
S00551,L0027,T01,551,41.37922,0.765393,0.391401,322.355871,19.817983,129.081923,2037.324599,74.173607,66.535299,89.970446,6.226044
S00055,L0002,T03,55,37.179834,0.556574,0.601625,362.824088,185.29715,176.810279,2291.707303,74.185472,66.632752,89.502962,7.806614
S00076,L0003,T03,76,64.736349,0.428338,0.551297,,18.127947,132.990487,1892.045221,74.587411,65.84311,89.54368,4.549481
S00318,L0015,T01,318,51.917158,0.597797,0.386047,291.283885,18.244381,149.116114,2030.941883,75.705555,70.488463,89.875403,2.797531
S00177,L0008,T01,177,49.961784,0.288565,0.503649,326.493727,21.450173,122.808141,1989.425121,74.674591,64.550135,89.6298,6.122899
S00271,L0013,T01,271,40.327955,0.505565,0.589102,366.387867,17.310854,157.805891,2224.701689,76.001376,65.729782,89.676971,10.546415
S00508,L0025,T02,508,24.83576,0.625207,0.440504,319.601404,20.085302,165.905538,2252.658963,75.874051,74.020314,89.808298,6.212891
S00616,L0030,T01,616,35.432006,0.23952,0.511964,413.366198,20.234799,159.500486,2230.543394,74.235565,61.752199,89.73483,13.025199
S00495,L0024,T01,495,28.659082,0.526191,0.391772,303.45429,18.466107,128.154249,2038.871213,72.776508,70.426945,89.690395,5.225878
S00589,L0029,T01,589,30.135255,0.597298,0.438918,329.842872,15.704026,146.119727,2143.2465,74.523036,68.446718,89.753785,6.388725
S00659,L0032,T01,659,60.551669,0.225826,0.515769,273.425368,18.233724,152.088426,2081.778751,74.66954,68.631565,90.098453,-0.175293
S00542,L0027,T03,542,25.267009,0.398407,0.661743,243.206169,20.225259,142.650135,2145.875959,75.218477,73.031608,90.096619,0.966422
S00786,L0039,T01,786,50.324791,0.312975,0.667114,327.292833,21.596239,135.918075,2015.275593,73.923465,64.017532,89.691506,7.075476
S00284,L0014,T01,284,39.440733,0.696218,0.416523,380.109022,20.733077,150.186314,2199.986064,74.969591,62.745344,89.551836,13.116993
S00439,L0021,T03,439,30.424542,0.756255,0.420739,317.900245,21.891893,132.041187,2036.490434,76.244403,72.025234,89.752658,5.788454
S00572,L0028,T01,572,49.682661,0.246809,0.472832,287.281739,17.717315,168.7517,2211.866047,74.299734,67.410438,89.839088,2.484949
S00763,L0038,T02,763,54.669561,,0.723015,346.601254,17.00205,134.424072,1975.087189,75.050586,64.899142,89.842968,12.339075
S00088,L0004,T02,88,47.913368,0.798163,0.642511,326.841932,,142.0455,2003.680787,72.412359,63.301119,89.683644,7.993446
S00510,L0025,T02,510,21.312629,0.367636,0.602205,327.403901,18.304459,135.923994,2174.933356,74.881409,69.560662,89.826913,-4.181126
S00146,L0007,T01,146,24.945034,0.208256,0.641491,333.099155,21.241547,159.496137,2301.877014,74.704546,66.696407,89.818915,5.886003
S00022,L0001,T01,22,54.554072,0.669366,0.493501,287.080079,18.197284,143.470965,1998.416486,73.021395,65.939222,89.872189,2.719444
S00173,L0008,T01,173,55.691314,0.395236,0.457823,380.435417,16.201265,156.850377,2123.716551,73.228334,59.660558,89.698205,17.367786
S00310,L0015,T02,310,62.048867,0.178512,0.584474,318.210089,19.980399,162.692722,2154.716724,74.793358,64.851473,89.539857,5.312025
S00735,L0036,T02,735,27.312325,0.828645,0.522287,292.384942,17.989007,,2099.072054,71.651959,66.424337,90.173569,2.066012
S00143,L0007,T01,143,55.130731,0.830787,0.542405,339.19332,19.750592,141.066852,2000.248597,76.692778,65.997215,89.687205,8.644979
S00166,L0008,T01,166,45.049853,0.189555,0.636714,350.385801,18.650607,147.024105,2207.364476,76.196175,66.742654,89.822825,11.450548
S00221,L0011,T03,221,20.966986,0.66252,0.358241,310.50833,19.838543,145.616577,2127.247275,71.174613,68.644303,90.120095,5.281105
S00490,L0024,T02,490,47.489102,0.337673,0.582523,333.459238,21.648992,150.615738,2129.423602,72.440586,63.525002,89.957329,8.398943
S00235,L0011,T01,235,64.236429,0.691666,0.439898,429.253203,11.859153,139.149897,2008.777052,73.090515,55.48768,89.385802,23.877381
S00620,L0031,T03,620,60.02914,0.266211,0.672571,358.664636,18.536465,137.88004,2003.140066,74.515036,61.212423,89.647898,11.285464
S00312,L0015,T01,312,54.556259,0.416225,0.4521,268.438684,17.279211,139.360635,1922.735544,75.711315,71.128885,89.99499,-0.998385
S00292,L0014,T01,292,31.04209,0.264677,0.402038,388.397133,18.427265,164.229614,2329.254365,72.223283,64.059439,89.709033,8.924607
S00383,L0019,T03,383,42.366264,0.613126,0.700167,360.996735,18.285187,150.548596,2123.178955,74.31889,63.759711,89.730828,10.933782
S00047,L0002,T02,47,53.206312,0.503005,0.67994,296.905042,21.125844,155.125982,2047.575015,74.438454,65.753766,89.796448,3.586716
S00285,L0014,T01,285,59.227972,0.534679,0.412382,274.527374,18.688582,151.282843,2025.441571,73.189235,65.632211,89.973631,0.65008
S00471,L0023,T01,471,56.663431,0.22356,0.445025,347.934455,18.887706,166.919208,2146.442859,74.085743,62.802018,89.721121,11.086105
S00697,L0034,T01,697,18.118182,0.511585,0.533672,374.807389,17.762655,165.980446,2349.599065,72.641932,67.215243,89.838354,7.652728
S00409,L0020,T03,409,49.773213,0.428938,0.408013,344.535026,19.302444,147.630425,2035.97677,75.352063,65.389369,89.896312,9.364868
S00171,L0008,T02,171,44.134168,0.51574,0.516144,381.711853,17.55153,158.92168,2214.140715,75.795611,67.938073,89.960258,12.864412
S00327,L0016,T01,327,38.201605,0.275292,0.365835,299.13407,23.244552,139.172806,2100.818214,72.717275,65.270316,89.880773,3.360467
S00106,L0005,T02,106,45.615814,0.527048,0.514527,332.681825,21.398233,131.038095,2034.443375,73.52275,67.224396,89.619418,7.674474
S00399,L0019,T01,399,46.35783,0.521267,0.716692,408.857624,15.994948,144.912087,2100.865237,77.050618,63.326097,89.618499,17.400517
S00104,L0005,T03,104,40.343924,0.56084,0.426591,316.511956,17.563065,144.571577,2083.236758,76.406805,70.834273,89.849047,5.605343
S00148,L0007,T03,148,59.755085,0.363296,0.365461,361.945086,19.838496,164.85898,2155.799434,72.99522,59.811707,89.685397,12.911577
S00164,L0008,T01,164,32.44951,0.743289,0.51281,273.767248,20.877951,129.627552,1992.189465,74.015918,68.182145,89.892238,3.687989
S00528,L0026,T01,528,21.952562,0.795738,0.558093,306.959426,19.665795,136.783868,2114.014967,75.263729,70.003884,89.862114,5.275688
S00598,L0029,T03,598,18.461605,0.303423,0.376845,358.273634,17.883307,136.567086,2227.123072,73.481323,70.218169,90.044789,7.658252
S00334,L0016,T03,334,19.622877,0.670852,0.628935,308.845952,21.513094,152.369737,2280.198937,73.371083,69.244299,89.846951,3.045173
S00618,L0030,T01,618,36.105645,0.538331,0.740562,319.55871,24.368409,126.447826,2025.768296,74.858235,66.90436,89.572705,6.40536
S00441,L0022,T01,441,25.086226,0.844301,0.505535,355.367947,18.641961,113.385307,1996.157125,71.982838,65.743309,89.99926,6.485508
S00481,L0024,T03,481,40.987027,0.386432,0.628861,384.457363,16.266612,155.7647,2166.872081,73.562747,62.184801,89.883052,12.64747
S00512,L0025,T01,512,64.71317,0.671789,0.479297,287.381233,19.309765,142.788063,1979.673434,71.455901,62.211673,89.605202,2.278388
S00237,L0011,T01,237,45.961989,0.36979,0.551092,366.844099,19.325481,128.040785,2073.324923,72.130331,62.564659,89.753298,11.736137
S00154,L0007,T02,154,38.533657,0.606256,0.396943,268.955073,18.390287,136.300507,1992.749263,75.154814,69.475192,89.67755,1.976813
S00359,L0017,T03,359,41.399019,0.306011,0.681724,298.151781,17.870668,125.331623,2003.966779,76.594962,70.809376,89.912412,4.924818
S00150,L0007,T01,150,44.675097,0.636686,0.648601,332.932761,20.47994,131.984081,1996.839771,74.192052,66.405721,89.704618,8.187262
S00259,L0012,T02,259,36.348135,0.154032,0.505531,349.14993,18.674443,143.135427,2252.149167,74.11933,67.001849,89.833684,9.518935
S00156,L0007,T01,156,59.952126,0.739334,0.469299,324.908072,20.477547,119.775256,1808.402181,76.160104,65.934665,89.664908,5.587658
S00305,L0015,T02,305,64.501689,0.352933,0.65046,362.404875,18.859202,150.634518,2122.691058,75.80316,63.264759,89.651381,14.415644
S00134,L0006,T01,134,38.265206,0.582102,0.54169,290.00325,22.630866,145.825645,2037.00603,73.91251,66.193233,89.499649,1.878081
S00308,L0015,T01,308,22.654779,0.193729,0.504433,309.936107,22.615385,159.593174,2289.359675,72.878013,67.33642,89.732786,4.265794
S00153,L0007,T01,153,42.276431,0.741633,0.541538,351.764876,16.795111,142.878624,2111.039928,76.619165,68.951655,89.528839,8.075629
S00530,L0026,T03,530,18.992743,0.415895,0.07325,274.596431,16.487822,155.217258,2237.750211,72.676326,70.449266,89.985108,5.045353
S00702,L0035,T02,702,56.246742,0.650403,0.359188,414.622839,20.344718,149.003084,2101.913296,74.262773,60.159517,89.667461,19.859443
S00651,L0032,T03,651,50.286487,0.589011,0.604504,313.922496,16.709245,142.736801,1981.02407,73.737837,64.841466,89.650619,6.594947
S00354,L0017,T02,354,54.709972,0.651682,0.727724,385.152347,16.43041,136.998724,2051.119367,72.634453,60.434956,89.388873,16.40948
S00634,L0031,T01,634,40.611613,0.794471,0.71094,381.493536,18.104091,136.559327,2088.567588,74.792024,65.63796,89.718346,12.616521
S00202,L0010,T01,202,37.710125,0.45304,0.662245,320.477839,22.669045,145.82994,2064.562527,72.120953,64.889315,89.814997,6.445383
S00475,L0023,T01,475,32.135404,0.490013,0.471354,322.367849,17.56851,169.638453,2220.473374,76.582293,70.178307,89.841184,4.070997
S00746,L0037,T01,746,60.033319,,0.391134,260.825084,20.06409,141.431191,1931.124224,72.899933,67.894172,90.07205,-0.056585
S00183,L0009,T01,183,30.698343,0.471637,0.685824,386.403952,14.593518,130.714138,2146.801869,73.367554,63.668452,89.700495,10.892896
S00078,L0003,T02,78,37.429723,0.209195,0.682602,285.763745,21.376057,156.978523,2195.657486,73.365082,70.208289,89.742531,1.415821
S00280,L0014,T01,280,40.574654,0.519223,0.399591,303.200191,24.189672,156.725421,2100.214916,74.938689,66.540735,89.624291,5.882247
S00764,L0038,T02,764,37.893351,0.441481,0.469711,327.338524,20.006543,167.904921,2242.099238,75.707958,69.154086,89.71657,7.928521
S00390,L0019,T01,390,25.355205,0.826565,0.419921,307.785416,18.321482,155.164605,2172.105791,74.168893,69.222649,90.060265,4.752111
S00048,L0002,T01,48,61.818103,0.154223,0.497035,320.538023,15.936984,148.373589,2119.702288,71.679061,64.028955,89.682835,7.897714
S00208,L0010,T02,208,34.106275,0.604703,0.368397,313.568509,23.558674,149.339368,2103.869919,74.720159,66.070543,89.755359,5.852155
S00756,L0037,T02,756,49.86292,0.701784,0.705342,318.698872,17.50277,144.493367,2032.386481,73.77893,65.314257,89.913833,5.327483
S00168,L0008,T02,168,38.816832,0.413329,0.642483,333.08067,19.114568,133.556486,1990.446329,71.751802,65.895418,89.88462,7.186793
S00288,L0014,T01,288,63.303091,0.666459,0.610452,325.759772,17.691748,133.429569,1933.29689,74.255791,62.723888,89.431091,8.377232
S00549,L0027,T03,549,57.636485,0.723963,0.709562,307.142174,19.72548,157.430897,2127.471967,74.996454,66.454902,89.727084,5.117541
S00194,L0009,T03,194,42.608939,0.57304,0.563958,342.398817,17.537524,162.905309,2266.848356,72.456115,64.040093,89.599923,9.104854
S00639,L0031,T01,639,49.515861,0.359871,,352.15656,17.429716,158.456367,2211.79758,73.154858,62.440945,89.966007,10.641359
S00668,L0033,T01,668,53.878068,0.6188,0.648445,342.966221,21.401662,162.595952,2059.833071,74.471765,64.208312,89.589776,12.757372
S00797,L0039,T01,797,54.223493,0.784858,0.719106,346.414796,22.03244,179.514527,2185.918502,74.406858,63.673932,89.748749,9.689748
S00767,L0038,T01,767,40.07327,0.343365,0.359035,334.437338,20.241607,157.005973,2166.401687,76.352847,70.630681,89.827096,6.544968
S00788,L0039,T03,788,29.530644,0.372865,0.490476,222.754434,18.061396,,1958.381277,73.331528,71.237749,90.054998,-1.879736
S00433,L0021,T02,433,41.711057,0.232159,0.629148,377.27204,21.194279,137.336239,2153.975267,73.788205,63.133386,89.441448,11.797022
S00142,L0007,T02,142,38.168708,0.240341,0.602524,321.219211,18.437431,147.999162,2146.409966,72.555965,66.045985,89.650078,6.136678
S00181,L0009,T01,181,56.92742,0.341613,0.398108,323.273801,18.058498,121.449913,1869.520947,75.214208,65.484434,89.797897,7.190067
S00161,L0008,T02,161,58.991098,0.176153,0.594068,283.749877,18.173046,140.840911,1976.375333,74.188494,67.181014,89.892112,1.591953
S00653,L0032,T03,653,45.063396,0.667615,0.506814,363.128256,19.601226,172.289424,2201.166361,75.961253,65.70279,89.914742,10.65023
S00121,L0006,T01,121,29.446397,0.25174,0.378436,298.417242,16.543279,146.084889,2132.148894,73.693605,68.993916,89.870895,4.354456
S00553,L0027,T01,553,45.178192,0.243778,0.732027,300.658346,17.00526,140.959441,2070.933212,74.221783,69.32591,89.836494,2.52075
S00093,L0004,T01,93,42.71036,0.79642,0.686789,282.510985,19.528273,138.444134,1959.01956,74.678805,69.46451,89.798719,1.655884
S00703,L0035,T02,703,46.161915,0.489832,0.65643,335.280695,16.989849,147.960736,2144.304226,73.810329,65.791073,89.901012,6.171656
S00232,L0011,T01,232,38.083193,0.179164,0.676938,279.561324,19.908346,160.510746,2166.683581,73.472927,66.38758,89.96543,2.361111
S00457,L0022,T01,457,54.954874,0.231839,0.551526,353.512632,16.341424,133.426319,2066.23649,74.46686,64.257884,89.642511,10.687618
S00688,L0034,T01,688,50.985427,0.447329,0.594675,257.593497,19.235085,153.815528,2038.939718,74.679509,69.695973,89.850584,-1.764385
S00420,L0021,T02,420,59.712838,0.419398,0.655218,323.863972,19.438816,162.874662,2049.551688,71.780745,63.573275,89.828267,8.706686
S00434,L0021,T01,434,45.696964,0.323659,0.644346,346.234744,15.146011,175.73666,2288.961728,75.276328,66.638725,89.937224,9.872912
S00681,L0034,T02,681,31.413107,0.350077,0.460162,352.564259,20.94209,123.535344,2126.877525,74.06591,67.104699,89.740926,9.77468
S00741,L0037,T02,741,34.00927,0.730626,0.507769,314.700269,13.297444,121.633558,1915.328348,73.325438,69.713507,89.918805,3.989066
S00733,L0036,T03,733,28.131827,0.741012,0.668035,291.746366,19.733549,153.208617,2159.539203,75.109364,69.34216,89.849193,1.23391
S00769,L0038,T01,769,42.969077,0.63167,0.403339,324.923047,17.508904,135.344808,2069.374607,73.761351,64.622714,89.657765,6.599654
S00661,L0033,T01,661,36.958012,0.849755,0.743907,322.803568,18.128775,154.219756,2142.746714,73.23802,67.874191,89.747035,6.650679
S00719,L0035,T01,719,64.201458,0.179884,0.541537,307.873962,20.958543,149.622419,2063.49393,76.399745,67.025703,89.620053,4.33204
S00465,L0023,T01,465,43.231901,0.393644,0.404704,337.747462,17.214292,158.339654,2235.108717,75.289003,65.284863,89.601029,8.222451
S00111,L0005,T01,111,27.241163,0.441901,0.736813,346.098828,13.394355,158.525286,2249.826341,74.51318,67.580559,89.713641,1.603952
S00765,L0038,T02,765,32.28356,0.793761,0.580864,347.554765,19.484517,151.1212,2112.553648,72.286472,65.034622,89.861489,8.223653
S00393,L0019,T01,393,37.046246,0.847649,0.563595,300.274479,21.690492,153.206187,2074.952938,74.810829,68.50021,89.873734,4.060274
S00301,L0015,T02,301,27.340597,0.206667,0.563164,266.560946,18.322361,141.268347,2096.207706,72.966619,67.966366,89.896437,1.229017
S00677,L0033,T02,677,42.512443,0.546757,0.472018,360.330791,23.004111,171.762564,2275.673032,72.433504,64.597903,89.805868,12.367783
S00796,L0039,T01,796,60.498791,0.581085,0.747988,385.416066,22.278372,154.773594,2080.453527,74.049492,59.906143,89.311452,19.601187
S00536,L0026,T01,536,32.731136,0.757141,0.692314,352.579717,18.239699,133.613468,2094.248458,73.570563,63.386807,89.846709,8.211254
S00044,L0002,T02,44,54.960021,0.375541,0.525686,337.109069,15.737703,148.66696,2085.80535,70.589872,59.644577,89.801625,9.565774
S00482,L0024,T02,482,19.80034,0.732658,0.417105,312.791848,18.374517,124.026644,2045.157044,75.826358,71.699738,90.273817,3.724367
S00257,L0012,T01,257,44.503122,0.536228,0.378219,387.719844,18.751239,130.952606,2070.311927,73.546877,62.53009,89.651094,13.710593
S00511,L0025,T01,511,39.75423,0.838569,0.61055,320.010542,17.338003,162.975058,2102.504381,71.6,65.327532,90.231564,3.459465
S00714,L0035,T01,714,47.945073,0.463491,0.659966,358.010956,17.067871,170.63607,2233.677862,74.325743,64.355058,89.860874,11.242231
S00535,L0026,T01,535,51.153937,0.232793,0.475951,264.701666,18.530544,146.437432,2079.850969,76.117292,70.466907,89.72662,0.134827
S00306,L0015,T03,306,52.424148,0.217085,0.702856,293.794124,16.429336,136.011964,1970.234314,69.005365,61.742542,89.8615,2.670637
S00343,L0017,T02,343,28.860014,0.727208,0.628963,331.282371,16.271172,141.497823,2025.836435,74.124673,68.32455,89.689111,6.732478
S00566,L0028,T02,566,46.311709,0.348087,0.365219,269.1382,17.378661,143.831392,2049.273261,71.561698,68.017311,89.447783,-0.556463
S00564,L0028,T02,564,39.537432,0.161377,0.474524,335.170447,18.199337,118.398923,1981.945709,72.953358,65.937671,89.825874,7.086706
S00174,L0008,T01,174,38.479119,0.263432,0.464203,320.948711,21.427695,143.033758,2183.093,74.832327,67.663354,89.819859,6.532381
S00468,L0023,T02,468,43.846533,0.207548,0.696241,298.889167,20.664178,138.829425,2091.538803,73.884588,65.2565,89.784885,1.41664
S00163,L0008,T01,163,23.362644,0.416091,0.709512,340.632792,21.931078,132.203003,2083.471555,72.801103,67.219343,89.84254,6.470962
