sample_id,lot_id,tool_id,sequence,down_force_psi,platen_speed_rpm,head_speed_rpm,slurry_flow_ml_min,pad_age_runs,pattern_density,removal_rate_proxy,wiwnu_proxy,dishing_nm,erosion_nm,yield_proxy
S00042,L0002,T01,42,2.574357,105.428553,130.988316,177.594553,134.846939,0.466496,332.41901,2.985988,39.2645,40.368461,95.640557
S00044,L0002,T02,44,3.335296,117.340779,129.747884,158.586347,51.630175,0.739168,389.771602,1.841098,51.110108,28.236197,92.813509
S00062,L0003,T01,62,2.475384,,90.187317,139.712202,7.395576,0.422994,377.204973,2.529701,45.641938,20.74547,95.189733
S00271,L0013,T01,271,3.744193,111.20451,119.24022,195.649364,109.121383,0.216249,399.82844,3.38413,40.883412,25.10558,95.269207
S00091,L0004,T01,91,2.052951,98.304088,142.492379,201.914237,71.036094,0.702106,328.498269,4.911859,36.628223,39.291937,90.068088
S00239,L0011,T02,239,2.310996,126.701887,69.18303,128.27655,35.710588,0.710533,347.705381,0.413252,47.763523,26.833962,96.749316
S00284,L0014,T04,284,2.130562,130.45252,139.205427,130.519598,122.65256,0.485483,312.204916,1.596162,40.544963,31.606824,94.569338
S00053,L0002,T04,53,4.423567,144.615101,86.203608,185.307967,687.670285,0.610266,457.361492,3.940864,55.469747,36.391365,89.993248
S00745,L0037,T01,745,3.744721,104.714929,71.205059,143.060186,81.616663,0.651917,372.956107,1.350163,65.246507,34.115348,91.971784
S00636,L0031,T04,636,4.236713,115.310083,72.97387,158.933672,11.990122,0.359683,431.55196,2.521998,55.12442,17.442823,94.986745
S00494,L0024,T02,494,3.815974,127.398491,121.305323,165.698441,60.453959,0.789995,406.988921,2.478642,63.32818,35.831031,92.6639
S00088,L0004,T01,88,2.674524,149.484145,121.380936,132.598064,123.432732,0.501992,355.930163,1.016946,45.136735,32.798584,94.820485
S00314,L0015,T01,314,2.818397,77.93614,87.125156,213.936566,29.080794,0.412814,360.301537,3.861078,43.673294,24.870106,95.079334
S00127,L0006,T01,127,2.950774,143.296658,142.733975,223.928647,118.947385,0.379119,386.774346,4.217594,42.302825,28.035796,95.825915
S00213,L0010,T01,213,2.541206,133.311477,144.813646,155.096538,111.402848,0.765507,355.696533,1.932004,39.578132,36.482095,93.516626
S00295,L0014,T01,295,2.730083,109.523986,135.212124,201.559902,132.617603,0.774574,357.726678,4.895096,46.209479,43.047616,91.32477
S00626,L0031,T03,626,4.06702,145.490943,106.20877,157.653342,134.22533,0.342577,424.38052,2.998282,49.989535,34.50663,93.274375
S00693,L0034,T03,693,4.165695,116.356399,82.612511,159.918027,105.42713,0.256145,425.373027,2.834245,48.847434,25.749161,96.1727
S00240,L0012,T01,240,4.155346,86.210405,127.706346,205.094208,91.544564,0.352837,411.49657,4.578354,43.814257,26.015671,96.973112
S00682,L0034,T04,682,2.785722,78.279951,84.226896,159.020038,1.323288,0.435814,334.729242,1.579834,37.01926,15.40326,95.942091
S00338,L0016,T02,338,4.403003,104.485935,87.648077,204.71119,78.275818,0.691471,429.441714,4.687478,53.8731,37.924728,90.111855
S00003,L0000,T03,3,4.316988,100.983638,71.659786,220.877717,7.753523,0.201394,442.148976,3.576084,50.256873,22.259526,94.765506
S00511,L0025,T03,511,2.268965,95.495205,107.591379,185.109817,50.412733,0.618838,331.702024,4.293019,38.403106,29.82405,94.494754
S00031,L0001,T01,31,2.702535,73.259962,133.883341,208.339531,83.910219,0.658899,336.115556,4.127309,40.70273,37.160427,92.446273
S00460,L0023,T03,460,2.117701,117.854308,131.538079,163.394615,86.047778,0.540623,328.289585,2.631874,29.9885,35.131969,93.312666
S00191,L0009,T01,191,2.103445,88.470299,132.629381,228.056284,57.840385,0.523967,322.707687,5.903959,32.005197,29.715377,91.637792
S00347,L0017,T01,347,2.458419,110.578845,100.506646,205.057353,66.702995,,367.444883,5.092366,45.187573,31.968188,92.229745
S00082,L0004,T04,82,3.627502,125.064311,114.47893,197.751254,54.132482,0.648765,428.426308,4.442176,51.944674,27.373946,90.875391
S00592,L0029,T01,592,2.857878,86.574093,138.563264,170.804032,90.610041,0.290408,341.324364,2.528358,31.524606,32.102532,95.163644
S00491,L0024,T01,491,4.176272,137.324932,138.958987,221.017387,79.236289,0.576141,447.486165,4.989595,52.8014,32.409768,89.548444
S00662,L0033,T01,662,4.450372,137.847304,104.520097,181.848265,131.184107,0.359614,450.177353,3.556691,54.756123,33.332433,91.603341
S00502,L0025,T01,502,3.639063,110.168192,104.698979,122.756192,136.154866,0.459729,362.742631,0.780669,49.505892,34.482528,92.821852
S00583,L0029,T01,583,,81.645093,139.814419,221.045408,117.718152,0.394347,373.034363,4.494805,43.016341,32.879756,93.043181
S00397,L0019,T01,397,2.381604,128.061532,83.02315,156.292124,36.080311,0.309996,355.432248,2.048821,37.839932,20.441283,98.216971
S00366,L0018,T01,366,4.21581,80.964376,100.327936,157.79536,133.696188,0.630137,377.313272,3.063519,55.59844,40.522061,93.039005
S00529,L0026,T01,529,,88.505651,81.350529,144.809177,136.983305,0.522096,353.182991,1.88926,48.860981,35.747428,93.759514
S00616,L0030,T02,616,2.15008,84.365453,143.402336,1363.75259,99.33403,0.606687,296.620678,0.803162,36.7923,31.419877,94.927377
S00107,L0005,T01,107,2.626822,139.321717,122.263073,124.972897,3.97301,0.350825,362.297065,1.200192,42.28724,14.362029,96.372346
S00563,L0028,T02,563,3.005273,124.885801,88.207152,166.128498,66.221403,0.455511,383.745191,2.607366,40.130585,30.037066,96.617142
S00157,L0007,T01,157,2.786854,77.935776,85.03582,222.888667,132.878746,0.267209,341.131044,3.152329,37.263859,30.776124,95.737812
S00220,L0011,T01,220,3.651565,134.083555,100.014206,163.612764,19.332117,0.234427,421.523253,2.522183,44.859802,18.379353,98.872953
S00321,L0016,T01,321,3.828217,82.659929,67.362776,168.371241,81.105207,,380.398951,3.187064,43.948244,23.4908,96.081286
S00793,L0039,T01,793,3.004858,103.796947,141.824891,180.508584,35.803105,0.421003,378.017692,2.696832,41.047427,25.9762,96.899529
S00796,L0039,T01,796,2.800497,104.83435,,197.765268,14.690715,0.260193,364.258799,2.771664,32.489581,16.037312,94.825554
S00688,L0034,T03,688,4.406174,114.552562,137.51521,141.668423,28.743032,0.409158,438.881565,2.73102,58.155011,21.372192,94.795506
S00250,L0012,T01,250,4.213735,117.482326,99.328489,149.951168,50.555213,0.556202,428.357489,2.254978,59.398515,29.724644,92.163864
S00710,L0035,T02,710,4.317096,109.916596,107.19106,187.244548,118.311756,0.362313,417.26583,3.280144,46.625213,33.015419,91.116923
S00341,L0017,T02,341,3.25176,127.095916,108.128363,200.008805,16.964792,0.42003,396.630553,3.477361,43.209778,23.512298,96.290858
S00152,L0007,T03,152,2.0812,100.052012,,181.841247,97.816368,0.378925,305.861045,3.374682,33.627973,31.898462,93.266383
S00506,L0025,T01,506,2.945322,102.706388,132.405312,148.435995,67.794876,0.53989,348.426375,1.462188,44.954909,30.244932,96.123098
S00179,L0008,T01,179,4.320299,76.171926,89.218003,155.52577,94.263008,0.698957,388.824735,2.636543,65.948861,40.802526,89.924226
S00115,L0005,T02,115,2.121461,121.551124,126.140912,150.655815,72.159541,0.674046,310.832238,1.898191,39.072109,29.878865,94.670557
S00425,L0021,T04,425,3.535777,116.978129,132.086777,158.367524,139.818263,0.780274,370.257351,2.422208,51.976137,38.181388,93.587964
S00395,L0019,T01,395,3.884051,131.695567,107.9225,156.975114,43.499547,0.336652,421.761189,2.169052,60.257825,20.812503,93.352338
S00299,L0014,T02,299,2.098523,94.944513,136.488127,176.674476,82.264918,0.603264,317.33411,2.795425,38.508231,31.33785,92.013379
S00045,L0002,T01,45,2.642517,70.261993,94.591523,215.146088,25.599604,0.395381,348.959589,4.272028,39.68569,18.024928,96.86188
S00603,L0030,T03,603,4.24309,103.644384,114.791455,154.585215,71.829422,0.616498,403.054284,2.85906,66.474912,32.606418,90.588964
S00352,L0017,T02,352,2.778216,96.952285,130.542404,193.804759,74.493215,0.68414,337.145679,3.99612,48.792282,33.516948,93.727498
S00383,L0019,T02,383,3.874667,,118.45015,220.069525,127.097854,0.465241,431.085556,4.668464,48.56529,34.053624,91.552728
S00577,L0028,T01,577,4.087495,97.655692,101.745947,169.456041,26.1363,0.289942,408.039379,2.726268,52.597769,21.635337,97.910356
S00162,L0008,T03,162,3.68118,91.219379,99.138776,196.155793,92.107433,0.296851,384.040368,3.394748,42.46534,30.603385,96.342925
S00415,L0020,T01,415,4.341632,101.986073,97.007251,133.656816,97.63957,0.706285,400.371468,1.538642,53.78775,40.164976,94.045795
S00086,L0004,T01,86,4.20809,119.429015,90.663595,176.135028,103.646076,0.204355,415.207879,3.636794,47.617951,23.995091,95.723042
S00119,L0005,T04,119,2.945819,84.316566,110.805848,208.390096,89.971459,0.329346,354.737041,3.754745,41.540086,29.705013,93.795339
S00204,L0010,T03,204,2.004176,120.179721,125.210486,174.372016,125.023554,0.290633,325.183947,3.236793,24.618386,26.244589,95.732517
S00463,L0023,T01,463,2.707374,120.82742,102.13692,176.952371,70.327747,0.212356,367.101,2.89268,33.531455,13.81041,97.764699
S00525,L0026,T01,525,3.132607,95.70063,76.654843,206.419048,63.338635,0.739947,371.44988,4.839358,47.193683,31.413475,92.626663
S00546,L0027,T02,546,2.612231,75.320331,67.020211,201.884565,47.300534,0.41565,322.797231,3.539131,37.716371,22.214141,95.196995
S00333,L0016,T04,333,2.577598,104.859777,72.189632,212.437556,86.99061,0.684278,356.61442,4.43577,42.760743,36.709916,90.421714
S00234,L0011,T02,234,2.57224,119.190206,139.389345,149.608583,138.40376,0.493871,323.255396,2.512455,35.516552,43.433631,93.968512
S00719,L0035,T01,719,3.615238,70.05521,74.89044,137.16639,29.17198,0.520133,368.903033,1.058183,50.56274,26.777403,93.719427
S00124,L0006,T04,124,4.188132,95.649186,112.058001,173.559894,33.685879,0.389938,414.912083,3.587178,54.452883,18.098702,96.833799
S00666,L0033,T01,666,4.37148,89.016584,138.834417,125.417117,47.485448,0.753916,386.436968,0.84611,61.31025,34.73824,91.794103
S00690,L0034,T02,690,4.417238,75.140332,122.887802,142.011036,93.126078,0.455984,386.017565,2.466696,54.545436,27.301389,92.361765
S00627,L0031,T01,627,4.493026,130.618771,130.824355,124.320626,18.725528,0.332898,451.965882,1.91569,54.407797,19.338931,97.234501
S00684,L0034,T01,684,3.934006,100.875509,,189.618987,110.76951,,398.953099,3.756268,52.282337,33.238352,90.999909
S00083,L0004,T04,83,3.810618,122.740296,80.076675,170.178939,31.102882,0.234488,410.658465,2.814492,50.126351,15.44993,97.821242
S00628,L0031,T01,628,4.296279,126.786926,126.119439,166.038713,21.732238,0.295335,437.226512,2.881331,49.273414,16.488618,95.887032
S00696,L0034,T01,696,3.352921,122.641421,144.77966,216.46656,62.506859,0.392333,415.065849,4.173456,48.684922,19.055911,94.44183
S00507,L0025,T02,507,2.5491,98.779548,144.985741,212.42574,63.621518,0.600924,348.800746,4.340187,39.314815,29.10726,92.328013
S00151,L0007,T02,151,4.127325,99.781612,104.801493,183.621354,108.183486,0.704874,393.487503,4.096303,67.585767,38.81989,89.093565
S00076,L0003,T01,76,2.653556,146.538526,121.835691,129.591427,78.871757,0.324601,357.744668,1.861129,49.35037,25.247272,95.351892
S00448,L0022,T03,448,2.074754,142.538627,70.079528,142.414763,130.047599,0.321456,329.119643,2.011319,36.348598,30.782649,94.978888
S00634,L0031,T04,634,3.209921,118.475086,94.215351,165.5457,4.881114,,383.66158,2.398679,47.460231,27.13311,95.482335
S00187,L0009,T04,187,4.127921,96.254501,108.453873,185.276419,78.370015,0.335911,428.725236,3.298458,46.464276,25.504789,93.735998
S00581,L0029,T01,581,3.793024,118.905941,110.163825,229.503329,100.726935,,420.345088,5.777142,46.43113,36.603875,91.059994
S00350,L0017,T01,350,3.71177,116.073819,116.56247,143.609271,86.410347,0.535977,379.413417,1.572488,83.777112,34.339311,91.517444
S00466,L0023,T01,466,3.251811,72.705596,73.785442,121.504317,134.843121,0.649962,317.798038,0.300118,60.731483,36.456512,91.873812
S00331,L0016,T01,331,2.425225,122.854042,65.225051,123.782746,94.152078,0.700232,326.930391,-0.296479,48.706505,37.984316,93.539072
S00190,L0009,T02,190,2.941477,101.007138,67.858839,120.90674,100.352196,0.748689,333.04294,-0.953568,58.48647,42.361399,91.92759
S00374,L0018,T01,374,3.276936,124.554845,142.850446,198.676025,120.600323,0.426332,388.055475,4.209034,39.921779,31.772624,94.099243
S00465,L0023,T02,465,3.506421,74.425917,112.990809,131.662279,106.552618,0.368045,340.306258,2.083282,48.506365,33.032298,95.511638
S00156,L0007,T01,156,3.966853,111.008421,71.512439,228.790199,23.788033,0.393505,438.638546,4.655592,43.757749,20.167281,94.328116
S00087,L0004,T02,87,4.475146,71.048559,122.727423,126.799135,33.38788,0.393013,398.657068,1.792791,60.728617,24.201207,95.142535
S00208,L0010,T01,208,3.64212,136.836501,81.935945,143.028806,32.265963,0.624249,415.216489,1.587414,60.289267,23.609827,93.204037
S00259,L0012,T02,259,3.666002,93.734511,83.512703,186.118626,87.260576,0.447479,382.045927,3.066301,51.626325,32.157758,94.024326
S00791,L0039,T01,791,3.276255,103.490181,120.008132,,7.623551,0.504353,402.992417,2.465627,43.07335,24.206224,95.642989
S00139,L0006,T01,139,3.208054,147.185904,127.682315,228.384914,121.373963,0.510895,409.296986,4.515823,46.528925,36.56885,89.179889
S00168,L0008,T04,168,2.220208,109.272964,83.342784,144.585246,70.767308,0.638541,322.651406,1.248024,41.601907,32.790035,94.259167
S00753,L0037,T03,753,2.667835,114.344243,100.113284,160.012998,82.864619,0.735177,356.820776,1.824102,43.332136,40.97576,93.286298
S00695,L0034,T01,695,,85.751834,69.627238,198.316112,84.032881,0.500978,289.679631,4.330251,47.021581,29.250527,93.887855
S00364,L0018,T01,364,3.820813,71.622169,96.500324,225.474568,67.801642,0.64396,385.020943,5.273995,51.690567,30.035276,87.820296
S00041,L0002,T04,41,3.929554,98.037195,79.841716,161.395586,27.277932,0.476369,412.124361,2.828486,52.5292,24.703838,94.790742
S00720,L0036,T04,720,2.556506,80.247873,132.137672,129.618842,96.264892,0.640472,303.232695,1.143872,51.683787,32.085988,95.123705
S00598,L0029,T02,598,2.270054,139.810196,101.111798,157.094845,26.437249,0.73183,362.117009,1.901642,44.607216,33.741053,94.469415
S00513,L0025,T01,513,3.966202,133.874808,71.926781,158.909739,118.883384,0.276205,414.767885,2.542614,53.613188,31.143057,94.339577
S00602,L0030,T02,602,3.20391,86.009028,93.736102,224.403666,31.657969,0.258426,387.792425,3.608757,36.285906,21.526113,95.222977
S00676,L0033,T02,676,2.886067,83.239728,128.755934,131.693835,70.55071,0.405851,316.833293,1.447595,28.595308,23.669312,97.280663
S00625,L0031,T01,625,3.667077,116.782727,80.932307,175.789252,80.736365,0.624151,408.58892,3.311504,44.077677,33.063231,94.668706
S00246,L0012,T01,246,3.011863,72.812364,130.747247,225.140504,137.946528,0.397429,338.525098,4.460997,41.354058,33.426373,92.705024
S00622,L0031,T01,622,3.055367,100.489367,139.988217,177.993009,54.221905,0.737298,361.410585,2.559823,51.186668,36.330813,92.80929
S00089,L0004,T01,89,2.466563,116.330062,107.778206,227.83802,124.882622,0.637247,360.835182,5.768966,34.942169,42.099551,88.702092
S00180,L0009,T03,180,2.719627,135.828755,68.486602,145.429813,,0.40563,369.406335,1.772792,40.296532,26.686125,94.052241
S00652,L0032,T03,652,4.192348,138.823522,71.209136,146.89202,0.569072,0.331277,458.228008,2.539423,45.505545,18.866966,96.222829
S00186,L0009,T02,186,3.600609,143.190471,90.912106,191.819104,79.188854,0.361034,432.21393,2.46311,53.155161,28.230138,92.890419
S00329,L0016,T01,329,4.357331,118.742602,124.235472,221.371629,46.843222,0.516279,458.020152,5.934159,51.224381,27.429258,88.832095
S00680,L0034,T02,680,3.057386,127.21262,135.794284,156.711288,87.606672,0.544693,363.085437,1.8879,43.720397,36.873223,93.867886
S00241,L0012,T01,241,2.683176,136.730621,80.983318,121.51337,3.1258,0.655298,361.774263,0.797424,54.325163,30.906603,93.414435
S00177,L0008,T02,177,3.64833,,136.984442,161.948789,18.488648,0.766559,401.956054,2.029683,55.681475,32.528822,93.604347
S00759,L0037,T01,759,2.858603,71.117332,85.437033,135.213577,47.044176,0.589063,320.594913,0.899928,45.317778,26.905391,95.988525
S00686,L0034,T03,686,3.602325,83.322483,111.893846,141.867372,16.37645,0.282685,388.284795,1.69854,49.175532,17.452105,95.341267
S00012,L0000,T03,12,3.148426,140.349073,65.465597,210.967101,106.714367,0.311779,388.514973,2.90299,51.759862,22.485173,95.247006
S00442,L0022,T03,442,3.13943,130.614757,111.54152,157.270999,119.794995,0.424414,376.40892,1.828857,46.868414,30.191144,95.641697
S00007,L0000,T01,7,3.485921,142.574618,96.295818,147.358717,16.988794,0.567515,405.15984,1.580306,54.055646,16.17221,95.024382
S00641,L0032,T01,641,2.115139,143.385835,110.624565,156.639884,52.056086,0.509065,337.97152,2.893443,36.475967,28.823489,94.749471
S00235,L0011,T01,235,2.967243,81.782441,131.087827,127.182197,128.17554,0.323332,305.082457,1.578282,33.077597,30.773211,94.999139
S00193,L0009,T02,193,2.718066,83.777585,72.767298,228.985472,36.336336,0.290248,366.800017,4.16901,30.499621,22.473365,96.501481
S00534,L0026,T01,534,4.110218,77.315275,124.006109,,31.769544,0.456879,398.466455,2.78953,60.74945,23.133813,92.569041
S00332,L0016,T04,332,,124.385453,121.339956,210.511728,29.732576,0.706293,446.692624,5.165725,51.416898,25.698437,90.241492
S00355,L0017,T01,355,3.051673,116.241202,109.657903,202.072128,67.493288,0.299876,383.83232,3.770745,40.928684,25.9088,96.084767
S00650,L0032,T03,650,3.278797,72.599772,72.523493,176.100085,23.470155,0.48973,354.379812,2.563971,48.146131,28.152913,95.616902
S00420,L0021,T01,420,2.427393,670.348145,68.756012,125.29896,84.347094,0.291646,353.3844,1.780485,44.758427,21.740063,96.225608
S00414,L0020,T02,414,3.929974,74.956126,90.267673,145.422847,73.483446,0.34447,357.064671,2.626768,48.52021,25.562236,94.900556
S00137,L0006,T01,137,2.297491,73.256612,137.200726,176.167367,115.279982,0.61535,290.452569,3.200808,37.572613,35.206725,93.441044
S00447,L0022,T01,447,4.368009,134.604622,65.941136,142.323912,46.474803,0.628536,434.375126,1.660388,60.971485,31.281025,91.125141
S00480,L0024,T02,480,3.441551,77.64126,142.373696,171.826544,110.971144,0.649573,339.174046,2.681901,50.405222,35.734245,93.196884
S00755,L0037,T04,755,2.175646,125.599699,144.729896,120.37943,75.897015,0.360174,333.5839,1.920379,41.652395,25.725753,97.052523
S00504,L0025,T01,504,3.566539,145.874212,82.639707,166.66659,40.825916,0.426685,425.961272,2.682934,55.763514,25.700439,94.799733
S00711,L0035,T01,711,3.887586,96.553429,111.633135,172.099363,72.894613,0.78324,401.156984,2.769307,55.787405,34.248476,91.861391
S00708,L0035,T01,708,4.35161,77.759527,137.867033,172.293134,120.656619,0.731631,387.90562,3.220464,61.069329,41.606998,90.432042
S00335,L0016,T01,335,3.854227,80.826448,98.262827,148.291316,106.823922,0.570586,367.152143,1.731827,60.273914,38.481924,91.183065
S00424,L0021,T01,424,4.152164,83.289366,78.709102,138.459849,16.601283,0.296504,385.829134,2.482537,47.328631,17.820077,95.32289
S00238,L0011,T01,238,3.65557,106.704125,77.429483,197.938669,9.852547,0.696328,412.325267,4.223964,57.73056,24.731924,92.111611
S00125,L0006,T01,125,2.665949,80.889698,111.995436,133.469228,118.392209,0.29947,302.54991,2.522486,38.443783,32.395845,95.382393
S00593,L0029,T04,593,4.386124,100.422787,100.846206,210.610375,88.565807,0.424164,425.691431,4.70582,51.257509,28.46773,92.068408
S00043,L0002,T02,43,3.089866,142.362588,139.363984,161.516178,119.499021,0.578816,371.207687,1.716782,48.358503,34.746776,96.490209
S00218,L0010,T04,218,3.065203,110.721188,97.270293,188.253815,1.332855,0.242092,393.38217,3.094154,39.02352,13.692982,98.178227
S00311,L0015,T01,311,4.033361,124.535489,100.866365,202.682276,120.534991,0.212073,414.111876,3.337001,51.513939,26.12405,93.181817
S00376,L0018,T01,376,3.286565,,125.236436,,25.03936,0.512259,407.310448,0.447249,51.05992,22.254905,95.910577
S00149,L0007,T03,149,2.63167,132.009598,89.276942,125.876353,24.413688,0.671715,370.578718,0.78756,43.08889,29.042854,97.156964
S00637,L0031,T04,637,3.49134,109.128794,129.093013,211.295106,47.186356,0.506044,400.698495,4.096014,48.950116,24.326194,93.949591
S00488,L0024,T04,488,3.804149,77.058813,85.037922,160.139429,58.007004,0.272456,371.431801,3.220269,39.874757,20.335271,95.20785
S00160,L0008,T01,160,3.607861,73.152405,70.809314,141.432284,69.008738,0.274939,368.71014,2.12913,47.361354,25.636768,96.09378
S00016,L0000,T04,16,2.741907,83.324308,137.983781,211.215921,10.291676,1.770705,350.529173,3.54958,32.724715,21.992213,95.524897
S00694,L0034,T01,694,2.454163,101.176841,75.053945,210.762672,73.228607,0.739732,366.307243,5.588014,43.495007,37.425936,92.03499
S00171,L0008,T04,171,4.472807,88.534741,110.690411,149.215565,91.246065,0.509941,404.909616,1.998628,58.962164,32.286614,92.224017
S00601,L0030,T01,601,2.867175,121.589826,82.771009,134.587344,41.913592,0.419313,359.584563,1.312123,43.467044,26.642189,96.436812
S00489,L0024,T03,489,2.287234,135.391031,80.159444,225.350456,80.44011,0.756586,375.479095,5.995091,43.751721,34.634677,87.828922
S00571,L0028,T02,571,3.08579,121.827021,128.843404,160.349936,,0.212855,353.220023,2.761312,38.840449,22.875068,95.280257
S00439,L0021,T02,439,4.030614,119.56112,136.315866,213.45863,73.10596,0.300298,443.296569,4.211484,44.544555,22.6224,93.836021
S00110,L0005,T02,110,,140.305197,135.551301,150.691193,64.130827,0.792265,385.265318,1.394827,52.717248,28.356011,93.34485
S00034,L0001,T01,34,3.146723,125.691085,133.060405,200.128946,98.65003,0.381832,376.796608,3.57996,45.747288,28.198249,93.625246
S00429,L0021,T03,429,4.424837,105.082459,95.013919,138.91827,75.836298,0.747041,404.864065,1.655495,64.842433,36.236304,90.548658
S00307,L0015,T01,307,3.723142,93.990622,85.713932,124.775043,137.472596,0.769475,372.346802,0.036741,65.01681,44.212086,89.763769
S00730,L0036,T01,730,2.822099,90.041189,142.465155,129.747975,103.094847,0.551104,320.060258,1.505854,43.032879,33.823584,94.371404
S00288,L0014,T01,288,3.99477,96.047547,125.115921,141.661158,3.561031,0.343927,418.348592,3.050446,57.553704,17.450996,94.118098
S00396,L0019,T04,396,3.213203,125.267234,102.3891,122.447538,74.747373,0.402128,366.445044,0.542161,40.78188,22.895717,96.309732
S00185,L0009,T02,185,3.370722,114.015952,134.572918,130.272714,122.823786,0.604186,354.51919,0.659714,47.727896,36.467123,95.86433
S00670,L0033,T02,670,3.490767,97.246845,71.667105,138.099042,95.172545,0.284859,342.201719,1.375483,53.087609,32.272748,93.931281
S00323,L0016,T02,323,4.268729,125.869171,117.948269,,31.169993,0.776353,461.342715,5.367588,52.440502,31.850772,92.114382
S00493,L0024,T01,493,3.216959,121.673789,90.853197,210.032016,99.79548,,390.126348,3.525208,40.672867,31.412465,93.645502
S00588,L0029,T01,588,4.35324,145.522258,123.647979,188.619595,16.942064,0.611448,461.522466,4.763799,57.587892,26.558615,91.504844
S00722,L0036,T01,722,4.343812,125.720417,129.163957,203.569397,14.775267,0.677071,464.011414,4.977334,54.537368,26.535576,89.376482
S00267,L0013,T02,267,3.408645,147.656661,87.159391,162.922585,118.074882,0.739111,394.981046,2.525847,54.82499,39.978463,92.305832
S00418,L0020,T01,418,3.242288,128.038189,91.443197,173.012532,100.996144,0.667107,383.954632,3.039551,50.523345,39.50564,93.392916
S00380,L0019,T03,380,2.998097,120.746139,98.336921,137.807394,124.615917,0.240393,337.076808,1.808493,38.588958,27.397195,95.765962
S00109,L0005,T01,109,2.248724,84.807394,82.950805,168.423198,83.92568,0.699423,319.080572,2.89936,49.857023,37.217187,94.17501
S00707,L0035,T01,707,3.713872,114.343746,78.154099,170.623049,36.578717,0.374492,409.798217,3.137301,48.054915,24.175284,96.86162
S00604,L0030,T01,604,4.294472,70.556119,82.530096,169.207061,94.708691,0.438981,399.007282,2.804331,52.505952,32.959625,93.675981
S00064,L0003,T02,64,3.848952,108.302039,134.957642,135.261105,2.389728,0.461242,416.496939,1.196936,58.910346,18.031455,97.062389
S00618,L0030,T02,618,2.456224,101.111029,135.452282,169.607014,58.555608,0.451296,345.014559,3.515298,34.140843,30.838174,94.535289
S00716,L0035,T02,716,2.873616,93.648936,133.218051,140.969584,33.567186,0.403501,349.624476,1.948061,40.074439,25.62628,94.130702
S00142,L0007,T02,142,2.745719,137.848789,100.591347,211.181698,101.237953,0.699934,391.785695,4.709531,37.208897,38.736889,90.516676
S00594,L0029,T04,594,4.066952,148.895525,103.051621,228.298876,123.170181,0.203488,441.324237,4.338432,36.780447,30.334691,92.74621
S00526,L0026,T01,526,2.536358,132.899072,120.675197,163.376871,93.13234,0.332052,348.630759,3.085205,40.676611,26.653468,96.414938
S00202,L0010,T01,202,3.282835,84.826437,86.17162,219.539226,93.714442,0.765176,380.065141,5.362327,46.754465,36.912832,89.06294
S00210,L0010,T02,210,3.864872,128.243064,100.313106,141.618296,63.291603,0.665628,420.80292,1.551911,54.905747,31.582239,93.059177
S00607,L0030,T03,607,4.140445,110.507291,90.97602,179.619783,132.877831,0.211514,398.590052,4.084099,52.270995,23.564785,93.483219
S00639,L0031,T03,639,2.910618,139.906122,125.753971,220.843055,50.888189,0.626717,412.50621,4.847564,44.520051,33.10765,92.300254
S00613,L0030,T01,613,2.019885,73.148062,89.692042,178.599208,69.027985,0.796482,292.535455,4.332761,42.476976,29.607797,93.372466
S00052,L0002,T01,52,3.922436,84.333405,122.605375,209.844705,99.367492,0.496211,409.442281,4.344043,51.226969,38.811049,91.204867
