sample_id,lot_id,tool_id,sequence,temp_c,pressure_torr,gas_flow_sccm,cycles,chamber_age_runs,hours_since_maintenance,thickness_nm,uniformity_pct,sheet_resistance_proxy,next_run_cycle_correction
S00364,L0018,T01,364,390.814336,2.495118,160.841067,130,229.062367,79.00206,72.227734,4.267954,57.670064,-10.608257
S00414,L0020,T03,414,380.185431,2.851469,153.182165,106,225.102276,64.238616,65.487168,4.056764,61.610199,12.0
S00222,L0011,T02,222,398.008492,2.707482,173.35737,139,101.076571,21.42779,74.502283,2.830783,52.453661,-12.0
S00718,L0035,T01,718,383.131053,2.330212,195.62151,104,95.633958,61.797113,64.313276,2.357248,65.723572,12.0
S00613,L0030,T01,613,393.270661,2.192655,167.772235,139,124.058188,24.883701,71.071485,2.994908,57.127659,-5.102309
S00744,L0037,T02,744,396.215791,2.515887,188.28135,128,7.781647,129.89986,71.481719,2.09734,54.6327,-7.055803
S00757,L0037,T01,757,399.808041,2.364333,959.60676,138,16.296003,2.812702,70.884179,1.724049,55.332496,-4.210378
S00258,L0012,T03,258,381.442528,2.32506,149.166598,127,196.662071,134.657514,71.447607,3.762692,52.975533,-6.893367
S00731,L0036,T02,731,371.408821,2.435622,181.725883,91,140.46325,10.95544,63.801965,3.281031,63.574127,12.0
S00672,L0033,T01,672,397.177132,2.424241,,121,61.389039,13.906628,70.498334,2.398878,54.605353,-2.373017
S00021,L0001,T01,21,391.730808,2.472637,169.966025,110,131.312181,41.800783,67.801714,3.107433,60.462948,10.46803
S00604,L0030,T01,604,397.179444,2.074689,172.842182,105,,26.024241,65.47076,2.118963,68.533492,12.0
S00285,L0014,T02,285,391.292657,2.579937,176.403263,123,14.810725,102.152478,69.009034,1.738949,59.541266,4.718887
S00032,L0001,T01,32,387.244015,2.467748,179.870988,110,37.457443,154.253792,66.602617,1.815269,60.131776,12.0
S00660,L0033,T04,660,386.97276,2.592194,189.771041,128,22.309911,89.924844,73.524982,1.510202,57.054025,-12.0
S00552,L0027,T02,552,384.872066,1.913643,170.578846,107,72.591124,111.308947,64.294733,2.506695,65.690992,12.0
S00035,L0001,T03,35,399.273821,2.346474,183.301302,102,167.67756,62.980956,63.38957,3.330042,68.298329,12.0
S00073,L0003,T05,73,387.529986,2.338959,176.250115,99,6.995036,39.390448,60.997088,1.546982,65.824797,12.0
S00595,L0029,T01,595,399.314884,2.026038,170.153408,103,71.542463,140.288021,66.709196,2.565307,60.163678,12.0
S00487,L0024,T01,487,380.267776,2.517888,186.773725,122,59.377062,119.808666,66.687574,1.925015,62.199669,12.0
S00588,L0029,T02,588,375.364073,2.325556,185.039173,93,215.445946,87.442128,65.781063,4.039137,64.451547,12.0
S00526,L0026,T02,526,373.141369,2.315627,189.761444,108,11.754617,121.721,66.350832,1.270547,60.815877,12.0
S00335,L0016,T03,335,385.032895,1.999864,186.751557,96,69.704803,79.380093,62.845989,2.664794,66.265686,12.0
S00698,L0034,T02,698,386.795942,2.665214,182.589072,108,3.019653,128.795863,65.372792,1.781129,62.404491,12.0
S00293,L0014,T01,293,400.408707,2.330211,176.032203,95,87.415904,35.789723,65.894058,2.537642,61.304468,12.0
S00042,L0002,T02,42,370.654639,2.214508,148.474574,106,113.053648,20.2582,68.276751,2.958939,55.555302,8.205947
S00461,L0023,T04,461,384.168459,2.174818,188.258118,104,62.338164,17.871096,67.446542,2.264013,60.540634,12.0
S00548,L0027,T02,548,386.832163,2.630924,186.267256,123,83.997147,23.268851,71.207958,2.812445,56.362796,-5.752179
S00770,L0038,T02,770,392.353371,2.311269,171.586844,88,86.803566,80.277271,64.965816,2.36343,68.63942,12.0
S00306,L0015,T02,306,379.112946,2.376796,177.969571,86,174.963646,35.022599,63.052378,3.822208,61.894949,12.0
S00311,L0015,T01,311,388.476634,2.299351,189.003828,117,49.512658,122.661879,67.87367,1.970844,60.444917,10.125379
S00251,L0012,T01,251,379.658065,2.238468,174.039115,81,133.017426,82.57194,60.235911,3.243681,70.143658,12.0
S00608,L0030,T01,608,399.865792,2.176342,,,37.266756,126.085016,63.269132,1.553256,68.889299,12.0
S00075,L0003,T05,75,398.061545,2.195671,152.982721,128,26.15046,1.194137,66.007065,1.49064,59.542995,12.0
S00485,L0024,T02,485,388.419093,2.167428,181.697426,128,87.579748,107.036093,72.50872,2.769383,56.529862,-11.946287
S00651,L0032,T05,651,386.905589,2.318568,172.553466,119,220.790085,138.419899,66.800744,3.794523,61.054271,12.0
S00334,L0016,T03,334,393.749097,2.21631,183.880781,114,124.533532,119.807149,66.806983,3.091972,63.718872,12.0
S00112,L0005,T02,112,396.664169,2.137888,157.393262,108,118.189468,59.928292,68.675935,3.009063,61.253817,6.30507
S00737,L0036,T01,737,365.19265,2.028236,172.588407,97,117.844952,6.53752,62.639013,3.14711,66.2849,12.0
S00566,L0028,T01,566,385.502772,2.00311,169.736406,102,162.092972,16.759819,65.807061,3.702181,62.828572,12.0
S00319,L0015,T05,319,387.845784,,185.50793,136,92.809427,47.180008,69.96421,2.650097,59.554283,0.170431
S00655,L0032,T01,655,389.058717,2.371088,182.369049,98,6.046493,144.441816,62.688045,1.34065,62.360538,12.0
S00349,L0017,T02,349,393.914394,2.647226,174.408848,91,145.73646,25.19235,66.406619,3.25267,60.223219,12.0
S00736,L0036,T01,736,387.17077,2.65249,152.904669,118,235.932557,113.238626,70.011093,4.140783,53.215081,-0.052823
S00223,L0011,T05,223,394.165888,2.083424,183.048342,84,76.485205,52.399409,60.008946,2.488375,73.100984,12.0
S00726,L0036,T05,726,383.084427,2.316497,172.613791,90,92.030566,103.874841,57.836732,2.738261,70.456786,12.0
S00295,L0014,T02,295,389.622639,2.743028,160.278102,124,71.489173,67.080919,70.448175,2.523464,56.359705,-2.134169
S00025,L0001,T03,25,387.122276,2.749458,177.135229,100,101.408415,24.179483,63.413405,2.798016,64.840215,12.0
S00778,L0038,T01,778,396.057343,2.435282,181.970896,98,57.565831,128.429847,64.938363,1.986715,62.276896,12.0
S00528,L0026,T01,528,,2.404772,175.710431,121,222.494854,132.239996,70.736514,4.30381,58.26616,-3.507211
S00346,L0017,T01,346,397.245334,1.963405,191.329172,90,226.758454,44.658781,65.136899,4.109797,67.911661,12.0
S00538,L0026,T01,538,369.255269,2.143898,166.115811,133,171.622562,154.296451,72.869551,3.081894,54.44493,-12.0
S00276,L0013,T01,276,396.503562,2.14384,190.501452,140,218.591855,17.015145,75.153622,3.971303,49.406668,-12.0
S00372,L0018,T05,372,391.370451,2.2212,163.258731,80,90.832696,45.563837,58.460722,2.664163,69.214659,12.0
S00602,L0030,T01,602,395.070844,2.664322,174.680423,122,131.431159,9.40578,70.560306,3.094918,56.112886,-2.668122
S00748,L0037,T01,748,385.046116,2.386928,169.807459,128,230.340914,148.191749,72.45439,4.267027,55.012601,-11.68757
S00140,L0007,T04,140,377.955484,2.369781,189.141409,131,227.577997,139.207398,76.127307,3.960377,48.121261,-12.0
S00617,L0030,T02,617,391.657983,2.209826,184.378283,125,195.523293,47.02901,76.285243,4.547968,53.307021,-12.0
S00354,L0017,T03,354,375.493396,2.160363,187.468983,86,220.098192,94.01129,61.032498,4.113317,66.555008,12.0
S00458,L0022,T02,458,388.257561,2.039273,172.785479,95,233.606001,0.042851,65.929617,4.29306,63.202684,12.0
S00509,L0025,T01,509,383.431941,2.573962,166.909028,113,183.419198,122.401885,67.386614,3.640166,60.430387,12.0
S00612,L0030,T04,612,384.647258,2.0622,165.71326,114,48.708518,37.021939,69.74679,2.14124,55.18593,1.205764
S00649,L0032,T01,649,399.627055,2.360501,169.008687,81,117.459771,18.047449,60.601927,2.848423,69.756384,12.0
S00661,L0033,T03,661,389.229925,2.705978,193.539484,111,54.516932,122.381024,65.741372,1.905292,63.991568,12.0
S00734,L0036,T03,734,389.025053,2.688328,202.270204,118,16.837777,94.550142,68.114018,1.977953,59.002581,8.980868
S00111,L0005,T02,111,382.338757,2.36504,178.012452,111,126.153339,96.255181,68.308476,3.061421,56.905539,8.054877
S00494,L0024,T03,494,388.031295,2.624764,174.158074,130,101.249535,43.589501,70.192279,2.715452,55.590462,-0.915612
S00180,L0009,T02,180,395.390044,2.560298,178.539248,101,18.227229,105.378354,66.574832,1.577266,64.857625,12.0
S00772,L0038,T02,772,386.560449,2.325498,178.68667,112,35.68635,7.684105,66.882257,1.824596,64.755363,12.0
S00751,L0037,T01,751,397.537336,2.701569,202.526791,91,239.648313,158.918961,66.5591,4.840154,62.780264,12.0
S00031,L0001,T01,31,382.30797,2.459467,188.395504,103,89.27024,128.236856,65.276104,2.884474,62.6403,12.0
S00642,L0032,T01,642,400.785146,2.640931,184.745417,116,164.750975,74.116096,70.303159,3.769896,57.620628,-1.443615
S00395,L0019,T02,395,401.908701,2.55244,174.529799,122,45.449239,120.11035,72.326373,2.117794,54.727933,-0.655092
S00674,L0033,T01,674,401.833782,2.495466,182.083563,112,134.769291,56.521774,68.727462,3.342065,60.141646,6.059703
S00541,L0027,T01,541,378.628693,2.287893,186.925077,121,100.46581,53.822063,66.944913,2.245473,63.764949,12.0
S00601,L0030,T03,601,387.44543,2.461435,171.560189,132,166.920513,83.055575,72.991297,3.498218,57.297391,-12.0
S00347,L0017,T04,347,399.293205,2.011349,195.227867,85,100.363458,14.006394,65.189683,2.270884,61.879478,12.0
S00756,L0037,T02,756,389.358218,2.374177,197.856468,93,75.096746,22.851381,61.704465,2.466868,71.34985,12.0
S00099,L0004,T02,99,387.701641,2.460639,182.58394,128,130.943279,159.371036,73.038264,3.144155,54.052348,-12.0
S00625,L0031,T01,625,396.0036,2.299708,184.890663,89,25.990568,41.776994,60.667503,2.15766,72.681327,12.0
S00081,L0004,T03,81,390.838011,2.571462,172.031201,106,136.758167,134.690616,65.179797,3.221877,62.13594,12.0
S00034,L0001,T01,34,379.137972,2.354226,174.72627,99,83.90075,48.407439,62.935676,2.53873,67.187672,12.0
S00341,L0017,T03,341,392.437391,2.480488,194.038937,138,31.276161,43.281341,71.723688,1.673466,56.581351,-8.208036
S00088,L0004,T02,88,400.528446,2.522009,161.436385,87,174.92849,123.573871,65.911109,3.828522,63.9469,12.0
S00527,L0026,T02,527,396.458779,2.212157,181.883247,86,25.71366,147.42123,62.022154,1.736257,66.401471,12.0
S00722,L0036,T01,722,,2.370431,202.613438,104,135.668465,137.708629,66.966643,3.38214,60.242048,12.0
S00626,L0031,T04,626,371.398185,2.110138,163.844818,130,233.068967,114.659731,75.444853,4.289434,53.686651,-12.0
S00533,L0026,T04,533,383.839058,2.576587,158.43107,100,100.024332,59.250868,67.567771,2.428259,58.721149,11.582044
S00707,L0035,T03,707,392.291278,2.455925,174.648432,122,60.848793,151.373152,68.586912,2.251495,58.227074,6.728991
S00137,L0006,T01,137,400.983686,2.478257,186.153702,83,78.933312,56.340234,62.58163,2.474661,69.832062,12.0
S00325,L0016,T03,325,402.833619,2.562723,182.797991,116,214.183896,101.577404,69.029047,3.882003,61.730257,4.623587
S00284,L0014,T01,284,397.08175,2.237165,225.937349,136,79.862741,21.95628,74.321734,2.215397,51.320959,-12.0
S00019,L0000,T01,19,388.764975,1.757347,204.521471,127,58.683038,94.00697,69.809936,2.241114,55.751159,0.905065
S00388,L0019,T03,388,388.901577,2.33183,179.734547,127,190.669459,36.627826,69.959185,3.473317,57.067822,0.194355
S00157,L0007,T01,157,389.137814,2.55197,161.254528,84,,2.871183,55.999753,1.613793,72.658404,12.0
S00079,L0003,T05,79,389.095613,2.3026,173.00689,107,87.731495,36.537409,65.490873,2.58937,58.790725,12.0
S00774,L0038,T03,774,385.639482,2.336708,183.874949,107,112.112141,109.145562,64.393905,2.72344,65.324221,12.0
S00026,L0001,T02,26,391.423733,2.657602,188.593409,114,178.834383,35.394443,71.791923,3.965854,52.472701,-8.532964
S00290,L0014,T01,290,394.329114,2.580188,192.641099,113,232.096178,111.071882,71.713545,3.828413,56.494599,-8.159739
S00225,L0011,T02,225,386.035473,2.320819,161.983499,140,62.431483,123.279916,70.149904,2.512947,56.090205,-0.713827
S00036,L0001,T02,36,377.359763,2.627206,160.986476,93,233.44087,66.346316,67.103966,4.205108,59.345871,12.0
S00155,L0007,T01,155,387.309788,2.628195,174.358017,123,85.079327,19.9849,68.009013,2.834478,56.698902,9.48089
S00436,L0021,T01,436,386.009802,2.218961,168.97275,104,234.691412,46.440307,66.996199,4.091191,59.960365,12.0
S00788,L0039,T04,788,403.065777,2.363418,191.859147,113,232.707573,108.911233,73.901435,3.943444,53.315799,-12.0
S00453,L0022,T01,453,390.501462,2.185316,185.207528,95,115.836487,65.169579,66.917288,2.736297,60.884386,12.0
S00507,L0025,T03,507,393.494446,2.303419,204.09452,108,173.921663,59.727716,68.845248,3.886939,57.340986,5.498821
S00746,L0037,T02,746,384.695516,2.528838,175.867921,129,137.478794,126.988284,74.516162,2.983178,51.449887,-12.0
S00776,L0038,T04,776,372.456445,2.686549,189.489704,124,216.388586,149.498501,73.762455,3.91875,50.038027,-12.0
