sample_id,lot_id,tool_id,sequence,oes_peak_ratio,endpoint_slope,rf_source_w,rf_bias_w,pressure_mtorr,gas_flow_sccm,esc_temp_c,chamber_age_runs,endpoint_time_s,cd_bias_nm,selectivity,overetch_risk
S00050,L0002,T01,50,1.15333,-0.02797,909.164097,178.542122,27.136719,102.149457,19.194016,118.918685,64.885955,-1.401304,4.707583,0.075192
S00643,L0032,T02,643,0.779026,-0.042031,787.490341,159.417334,27.888449,111.252937,16.449796,4.088468,61.998837,-3.325378,5.164439,0.137511
S00575,L0028,T01,575,1.009298,-0.066723,835.878456,171.690709,23.968189,104.879952,17.761747,110.908762,64.233284,-3.216227,4.324325,0.133043
S00380,L0019,T02,380,0.92732,-0.0604,827.886079,166.109876,26.812452,103.197113,18.236562,5.908658,66.44721,-2.537953,4.793802,0.107963
S00093,L0004,T03,93,0.830435,-0.019831,760.949251,215.74677,27.406265,110.977261,18.418648,46.874414,56.081067,-1.834217,3.305245,0.08643
S00175,L0008,T02,175,0.925059,-0.047258,845.517027,177.667105,28.774182,99.387659,18.860741,123.949338,61.687915,-1.516041,4.487576,0.078032
S00041,L0002,T01,41,0.98749,-0.051625,830.360697,2252.73726,23.448348,100.426083,17.864451,31.0504,62.726919,-1.764162,3.635269,0.084514
S00105,L0005,T02,105,0.982984,-0.0411,848.261822,181.727506,24.385972,88.082502,17.906061,145.365811,60.39638,-2.033743,4.270186,0.092106
S00583,L0029,T04,583,0.967699,-0.037645,858.734394,225.818957,32.559524,114.328525,17.094223,21.413071,64.579065,-0.286538,3.512287,0.052168
S00465,L0023,T02,465,1.042372,-0.052824,867.933909,184.637873,23.118904,99.980796,18.334148,157.146144,60.352048,-2.176712,4.595919,0.096376
S00345,L0017,T01,345,1.074321,-0.062533,850.698543,240.666383,29.871174,112.913372,18.753101,82.563191,61.509307,0.346161,2.27904,0.053209
S00742,L0037,T01,742,1.094538,-0.066444,737.934209,171.826597,22.316866,99.622905,18.586692,56.39898,59.786081,-2.422443,4.57489,0.104131
S00585,L0029,T04,585,0.868799,-0.061142,931.885068,201.269418,25.158617,93.637346,19.607296,171.143746,69.19245,-1.220862,3.369559,0.083644
S00167,L0008,T01,167,0.988488,-0.046161,,207.198376,28.32445,110.292984,17.711073,61.222941,62.33231,-0.77215,3.849205,0.061241
S00580,L0029,T01,580,1.038449,-0.060557,956.14068,178.498131,28.524996,109.847427,,133.274216,68.929829,-0.701761,4.726648,0.068185
S00505,L0025,T02,505,0.951279,-0.055546,,207.371404,27.00798,98.495432,19.229647,1.63057,62.883973,-0.151292,3.235837,0.049876
S00555,L0027,T04,555,0.956986,-0.057332,902.077965,177.609372,27.437084,96.949166,19.536701,156.76085,63.502266,-0.914512,4.707927,0.064169
S00639,L0031,T01,639,0.846896,-0.02828,876.471346,179.513527,27.215059,,17.161673,179.678526,67.196227,-0.069402,5.548201,0.048535
S00733,L0036,T02,733,0.964529,-0.055311,872.229577,166.000195,25.503782,99.765576,17.484237,27.371383,65.696505,-1.238496,4.77167,0.071324
S00772,L0038,T02,772,0.94029,-0.046806,786.27619,191.405709,30.718579,86.0543,,48.292263,63.637209,-1.620029,3.622145,0.080691
S00162,L0008,T01,162,0.996163,-0.030387,892.079322,215.672375,26.572121,104.876875,16.251821,104.260675,65.578495,0.52555,3.096339,0.056463
S00297,L0014,T02,297,0.9819,-0.044291,802.958085,148.549242,26.440518,97.028215,19.066794,98.250282,59.068587,-2.453896,5.527735,0.105162
S00087,L0004,T01,87,0.950462,-0.037362,917.289356,212.059222,25.816147,1079.48069,16.477393,23.161305,66.416549,-0.895801,3.723686,0.063776
S00653,L0032,T01,653,0.932006,-0.067675,836.789392,180.984729,31.148231,109.871549,15.797715,131.917168,62.208892,-1.46143,4.64648,0.076668
S00208,L0010,T03,208,0.74899,-0.047144,900.014142,201.707747,28.946506,105.211124,18.549667,144.111363,78.255423,0.942057,3.981552,0.243798
S00032,L0001,T02,32,0.994157,-0.034563,878.43666,188.362265,26.266557,98.158586,18.878312,81.179273,62.028319,-1.936037,4.169283,0.089286
S00743,L0037,T03,743,0.780234,-0.045359,789.152541,196.273592,24.173042,117.453878,18.873012,146.10043,75.973691,0.955024,4.563838,0.18699
S00058,L0002,T04,58,1.11538,-0.022317,,187.41453,30.907405,116.266524,17.580006,2.553607,60.80973,-2.655155,4.972271,0.111978
S00383,L0019,T04,383,1.115738,-0.033898,816.204391,172.104334,28.049542,104.879036,19.407466,,60.429515,-2.628149,4.917689,0.111041
S00799,L0039,T03,799,0.725873,-0.045644,788.152288,191.453757,28.277243,103.479573,17.157941,109.701224,71.25729,0.109611,4.076701,0.07777
S00460,L0023,T02,460,1.023009,-0.049997,857.018116,196.322499,25.724299,97.948366,19.051085,144.00621,64.037139,-1.911964,4.225238,0.088603
S00464,L0023,T02,464,1.071395,-0.047977,836.540464,185.690007,32.759212,108.581004,16.856583,110.914773,61.287905,-1.951661,4.416503,0.089731
S00542,L0027,T01,542,1.080358,-0.029628,826.080604,214.978663,23.566222,108.163659,18.025609,60.005376,63.651501,0.209986,3.737852,0.050859
S00403,L0020,T01,403,1.043609,-0.070632,772.891313,196.940534,25.561894,107.54415,18.514123,49.424832,60.087287,-0.577529,3.901014,0.05744
S00260,L0013,T01,260,1.086331,-0.043217,869.695555,223.762171,27.948452,106.619413,17.621419,30.813538,65.67288,0.244981,3.031944,0.051453
S00378,L0018,T01,378,1.056944,-0.061611,905.704324,194.274847,32.874367,86.492812,19.04901,65.939775,65.891511,-0.008552,3.612339,0.047561
S00753,L0037,T01,753,0.927347,-0.055394,853.578404,199.92189,24.707344,116.073087,18.519063,55.270492,66.3741,-2.493177,3.832018,0.106463
S00651,L0032,T02,651,1.159234,-0.04333,864.44559,172.310663,28.636379,98.717268,18.230789,35.979602,66.488334,-1.587321,4.629778,0.079846
S00411,L0020,T02,411,1.11699,-0.046274,819.983636,180.254493,24.344682,126.040592,17.031807,177.01441,62.243383,-1.310376,5.273505,0.073009
S00681,L0034,T01,681,1.089132,-0.077792,825.058903,216.594653,26.178315,106.996179,19.299544,83.759682,59.679159,-1.15347,3.030884,0.069378
S00716,L0035,T01,716,1.043109,-0.049574,820.574029,208.539368,29.284051,101.024188,18.045121,70.395029,64.135282,-1.34974,3.874095,0.073946
S00364,L0018,T01,364,0.954917,-0.043448,812.57841,161.358001,23.662177,103.803059,19.179893,65.26613,62.022755,-0.830387,5.285558,0.062423
S00413,L0020,T04,413,0.997038,,790.92672,176.047514,24.639035,100.136063,16.391989,28.892565,70.963404,1.087052,4.498733,0.102016
S00063,L0003,T01,63,0.897578,-0.048668,844.592987,188.660923,30.766045,89.961455,17.129937,101.210224,59.145944,-1.481784,4.382307,0.077174
S00018,L0000,T01,18,0.892406,-0.060055,833.072468,232.232565,28.751955,102.033802,16.519388,66.017823,61.908728,1.253766,2.467244,0.071679
S00351,L0017,T02,351,1.030194,-0.068085,775.908088,173.320779,27.642158,116.779337,17.919266,26.831296,57.211066,-3.204893,5.64939,0.132586
S00354,L0017,T01,354,1.063425,-0.082744,819.417536,130.001591,29.823167,114.543276,18.014628,114.846607,64.079985,-3.681605,6.636638,0.152977
S00010,L0000,T04,10,0.902671,-0.05716,918.556818,196.368112,30.45578,105.366313,16.709512,68.543424,68.289754,-0.850218,3.977116,0.065439
S00427,L0021,T01,427,0.896488,-0.040185,882.076311,183.106154,27.679272,97.275769,16.405641,22.598287,64.019575,-0.983933,4.534194,0.065643
S00450,L0022,T01,450,1.103259,-0.038733,824.306978,208.175698,26.779624,109.789883,16.83907,47.0055,65.515419,-1.360275,3.798579,0.074199
S00623,L0031,T04,623,0.954494,-0.053058,779.394552,165.360288,26.979448,107.776178,16.703887,92.622154,60.155314,-2.494278,5.047118,0.1065
S00036,L0001,T01,36,1.048064,-0.061998,896.836115,143.739863,30.953555,102.507207,19.525241,3.357669,65.679268,-3.307191,5.295538,0.136758
S00013,L0000,T03,13,1.041579,-0.041757,796.253413,148.89803,31.754071,108.693205,17.077875,49.114406,61.327358,-3.174564,5.833419,0.13137
S00290,L0014,T01,290,0.840272,-0.036229,851.25028,173.393703,,104.647077,16.594728,169.766787,59.896475,-2.193752,4.991821,0.096897
S00234,L0011,T01,234,0.984332,-0.037218,864.512345,218.800917,25.105473,101.191858,21.761151,3.936012,62.346674,-0.179033,3.330453,0.050338
S00280,L0014,T02,280,0.955892,-0.057914,793.876234,173.427253,27.3073,119.598308,18.217643,93.731695,61.994647,-2.153047,5.128428,0.095658
S00267,L0013,T01,267,0.979171,-0.045406,868.671642,216.241904,30.127552,103.96995,18.196439,176.32073,61.294346,-0.643002,3.448149,0.058693
S00160,L0008,T04,160,0.899098,-0.065009,904.458769,195.53213,29.339782,120.800719,18.058723,14.45375,63.516199,-1.049888,4.641001,0.067073
S00307,L0015,T01,307,1.135726,-0.034089,883.132399,196.223141,30.531768,104.298657,19.454327,130.138352,63.140214,-2.054507,3.44929,0.092715
S00541,L0027,T01,541,0.810798,-0.032464,955.216091,199.755112,24.756,116.441361,18.368241,84.541057,66.480456,-0.337255,4.47883,0.053053
S00766,L0038,T01,766,0.859424,-0.062004,891.732581,187.955923,25.927885,112.583924,18.349025,91.256947,65.363661,0.27022,4.892706,0.051886
S00108,L0005,T01,108,1.133679,-0.048413,909.727407,185.700513,30.052617,107.294205,,90.753829,66.78339,-1.267317,4.335175,0.071995
S00712,L0035,T02,712,0.90506,-0.009965,885.544663,191.471763,33.192835,99.091655,17.755548,170.335865,63.76733,-1.993201,4.36603,0.090926
S00646,L0032,T01,646,1.024905,-0.041281,897.075089,188.743518,32.260187,119.077777,17.232591,146.948745,63.879214,-2.211317,4.331077,0.097436
S00106,L0005,T01,106,1.041966,-0.048926,896.537291,235.515683,28.342856,97.18742,19.842795,125.339824,64.66806,-0.784445,2.453498,0.061489
S00150,L0007,T03,150,1.043261,-0.032234,861.56889,151.661351,27.35171,114.628062,21.035316,73.470001,63.189167,-3.34451,5.883279,0.138307
S00273,L0013,T01,273,1.109321,-0.03351,845.385085,172.342796,26.942668,97.040668,17.742128,117.358651,62.746808,-2.809287,4.983553,0.117456
S00137,L0006,T04,137,0.967284,-0.053057,808.59474,136.428431,25.805839,95.506804,17.980342,5.49602,65.837841,-1.75351,5.804352,0.084226
S00762,L0038,T04,762,1.09981,-0.054885,941.835493,154.85099,28.299831,106.278538,17.512635,1.379927,66.527687,-2.015618,5.463704,0.091577
S00035,L0001,T01,35,1.032282,-0.041758,818.595991,174.403714,24.149395,100.709465,18.316981,156.164439,64.014343,-0.711692,4.795742,0.060035
S00418,L0020,T01,418,0.965295,-0.028874,,195.110444,26.868963,105.935906,18.000174,85.209241,65.396006,-0.65388,4.267265,0.058904
S00589,L0029,T03,589,0.914749,-0.031023,807.536853,193.414368,28.135094,109.222968,17.202991,37.827905,59.661944,-2.436495,4.21044,0.104591
S00769,L0038,T01,769,0.885576,-0.037524,812.611086,220.893804,26.852135,109.942027,17.777359,175.401207,60.065018,-0.680584,3.608641,0.059424
S00327,L0016,T01,327,0.91648,-0.038746,830.831975,152.080824,30.262435,118.951181,17.293825,99.428625,64.555548,-1.748011,5.576204,0.084077
S00165,L0008,T02,165,1.050658,-0.043971,814.019775,180.551433,26.381697,97.204213,19.083744,104.025285,59.882285,-1.296184,4.683718,0.072673
S00226,L0011,T01,226,1.133288,-0.047457,818.765208,193.809013,33.43389,106.172637,18.454834,144.101675,65.375315,-0.964929,4.045821,0.065236
S00721,L0036,T01,721,1.074402,-0.057047,948.006019,187.426429,27.669576,101.803828,18.331302,70.434414,65.424139,-1.773906,3.933437,0.084778
S00241,L0012,T01,241,1.091033,-0.039467,753.853449,201.467277,28.446014,107.020274,17.762214,22.796375,59.631349,-1.274334,4.018509,0.072159
S00616,L0030,T01,616,0.839563,-0.04771,834.719246,171.786351,24.843895,105.537878,,110.766326,64.874588,-1.787136,4.733608,0.085138
S00187,L0009,T02,187,0.904912,-0.030011,795.922458,169.911778,27.088175,110.221262,19.573034,79.967183,62.926035,-2.854217,4.844462,0.119095
S00276,L0013,T02,276,0.964943,-0.03097,849.834465,154.65278,28.574239,109.334092,17.681316,34.828546,60.34024,-1.908232,5.717808,0.088498
S00739,L0036,T03,739,0.931136,-0.052861,803.832783,197.526032,28.937189,112.599752,18.185434,18.099723,58.905758,-2.137028,4.243912,0.095174
S00194,L0009,T04,194,0.996292,-0.025745,816.333811,152.191419,,94.455828,19.055846,6.161234,63.632474,-1.638678,5.405975,0.081177
S00377,L0018,T01,377,1.015969,-0.050877,767.403427,192.016196,26.986522,106.434724,16.216479,,64.224096,-0.610635,3.907627,0.05807
S00676,L0033,T01,676,0.982044,-0.024591,858.764529,158.15279,,91.805165,18.263982,145.539314,61.682774,-0.448458,4.995446,0.055042
S00243,L0012,T02,243,0.975646,-0.067679,834.079295,236.683493,29.776621,118.197234,17.715574,57.036947,62.83885,-1.249038,2.628269,0.071569
S00130,L0006,T01,130,0.940127,-0.047099,860.75611,176.290316,29.198881,100.010096,17.688915,123.589187,64.291549,-2.437771,4.764091,0.104632
S00726,L0036,T01,726,1.009493,-0.032128,910.0116,203.491966,30.390081,114.02793,18.805927,88.026657,63.541505,-1.558929,4.001792,0.079119
S00504,L0025,T02,504,0.889099,-0.022297,829.706637,157.60479,28.640799,114.155484,18.750298,54.935775,64.620608,-2.764248,5.668028,0.115831
S00732,L0036,T04,732,0.909003,-0.073228,876.432225,193.771716,28.724874,110.40148,17.921024,146.756328,68.254046,-2.921119,4.31153,0.125703
S00605,L0030,T01,605,0.735182,-0.00938,793.608893,224.51357,31.480651,,18.357467,142.523745,61.708954,0.414388,2.555961,0.054425
S00595,L0029,T01,595,0.910562,-0.038611,,220.734958,23.470042,97.191131,17.630729,169.846502,64.839315,-1.270392,2.723478,0.072067
S00191,L0009,T02,191,1.143749,-0.043422,704.835284,137.573203,29.586188,108.52179,18.711148,16.077669,63.731795,-1.435142,6.140874,0.07602
S00006,L0000,T03,6,0.928695,-0.026305,746.327756,196.142238,,96.890535,20.36149,166.367574,70.350579,0.618435,4.149833,0.080842
S00560,L0028,T03,560,0.94998,-0.057339,797.588768,186.058751,29.90808,119.657833,17.448717,69.413236,64.218796,-1.988242,4.532892,0.090783
S00513,L0025,T03,513,0.847107,-0.040159,814.880388,201.161389,31.51073,115.243223,17.057839,113.767252,70.306103,-0.206435,3.769662,0.070317
S00705,L0035,T03,705,1.040512,-0.044085,872.305456,154.25065,28.150428,101.569901,16.39851,74.378176,65.033438,-2.710156,6.075538,0.113906
S00608,L0030,T01,608,0.929752,-0.035615,808.278202,179.462713,28.652048,111.669066,18.34202,166.544187,62.465196,-0.381055,4.688385,0.053828
S00454,L0022,T02,454,1.040877,-0.045595,818.872041,156.464719,27.411356,107.637711,18.006281,86.208388,66.099753,-2.669995,5.960952,0.112495
S00355,L0017,T01,355,0.98207,-0.059176,898.380973,164.646092,29.060418,94.817886,18.185883,155.768795,65.330169,-0.522925,5.204545,0.056414
S00021,L0001,T01,21,1.036766,,826.048451,123.067482,25.026479,111.868923,18.813817,1.128774,66.55891,-2.993049,6.25722,0.124288
S00085,L0004,T01,85,1.064044,-0.028554,799.011881,194.147845,,92.384952,15.021097,133.778318,61.441102,-1.09284,4.174163,0.06802
S00625,L0031,T04,625,0.876324,-0.05893,842.244589,212.659811,,92.199073,19.773807,77.032487,64.609664,-1.441516,3.466377,0.076176
S00316,L0015,T02,316,1.003085,-0.04843,833.968267,175.943055,31.044435,101.88399,20.094544,20.716681,62.179685,-1.969561,4.589499,0.090244
S00084,L0004,T02,84,0.973114,-0.027619,771.09512,175.742805,26.35482,106.29899,17.712719,158.077761,59.993033,-2.772836,5.046653,0.116139
S00375,L0018,T03,375,0.762253,-0.039149,765.246074,172.494784,31.277186,102.983087,17.431509,134.212835,68.627865,-0.713375,5.219136,0.065612
S00398,L0019,T01,398,1.046649,-0.071457,825.206985,174.522456,25.126702,87.800088,16.666935,85.691993,59.267461,-1.337783,4.351858,0.07366
S00760,L0038,T03,760,0.670161,-0.033511,820.699249,209.608343,25.665097,89.869773,17.381847,169.48718,70.214951,-0.35972,3.249701,0.072976
S00342,L0017,T01,342,0.944064,-0.050132,895.485101,202.065227,24.152029,91.353726,17.109968,154.870449,64.172136,-1.522605,3.540595,0.078198
S00509,L0025,T03,509,0.874367,-0.039269,822.434013,158.494948,31.033743,114.360985,18.147908,51.437283,66.474036,-2.911888,5.245726,0.121229
S00212,L0010,T01,212,0.993625,-0.051725,842.82722,147.921453,28.791799,106.695065,15.766301,92.517697,64.535636,-2.586378,6.209472,0.109606
S00264,L0013,T01,264,0.950683,-0.035081,786.033999,174.234458,25.790915,96.214828,17.663782,61.009286,63.035258,-2.01515,4.628034,0.091563
S00728,L0036,T01,728,1.048649,-0.057517,683.709443,157.860301,29.888822,89.386613,19.065909,136.683705,56.371171,-3.188087,5.693653,0.131911
S00115,L0005,T02,115,0.975643,-0.062313,856.302417,214.664568,29.374243,,18.322488,83.142802,37.890651,-0.746867,3.721059,0.060734
S00232,L0011,T02,232,11.26532,-0.040012,821.145808,186.53611,30.176424,106.246852,16.275434,20.599117,60.863358,-2.870322,4.155373,0.119688
S00223,L0011,T02,223,1.030725,-0.076453,817.159804,169.547368,24.222149,91.595172,18.132616,10.006383,60.652211,-3.443902,4.932467,0.142506
S00075,L0003,T02,75,1.040574,-0.05009,807.2086,182.00171,25.526989,111.582207,18.108682,81.670844,56.743495,-3.402885,4.456055,0.14076
S00163,L0008,T02,163,1.029874,-0.050349,915.060173,168.187437,23.220013,115.749493,19.637832,96.970688,64.66593,-2.263861,5.459623,0.099066
S00545,L0027,T01,545,0.866346,-0.036758,893.515463,203.187335,27.57721,97.069468,18.927534,59.842314,65.802059,-0.323593,3.695641,0.052813
S00384,L0019,T03,384,0.986294,-0.040083,797.048549,215.5606,27.504353,105.299828,17.461469,43.596684,62.580237,0.560641,3.353846,0.05712
S00340,L0017,T03,340,0.972983,-0.038634,808.205384,190.575778,36.456583,95.22355,19.406801,62.449202,62.260899,-2.291651,4.501564,0.099937
S00169,L0008,T01,169,1.039268,-0.037422,879.783657,202.283628,27.465393,97.234124,16.732121,4.445901,61.150445,-2.067091,3.778673,0.093086
S00635,L0031,T02,635,1.011219,-0.040068,848.15344,214.382477,28.102862,103.833404,19.011856,109.560747,64.215539,0.184423,3.339912,0.050429
S00794,L0039,T02,794,0.982439,-0.011387,895.666415,221.019592,24.011062,120.762247,18.634074,565.05521,68.17191,0.801753,3.267686,0.063352
S00710,L0035,T02,710,0.882274,-0.063308,806.326153,157.012241,30.129346,105.605632,20.385728,103.009736,58.365745,-2.845592,5.462259,0.118779
S00673,L0033,T04,673,1.007834,-0.036495,777.693699,214.588639,30.195742,95.292202,16.376643,144.757523,59.93959,-1.766868,3.536417,0.084587
S00202,L0010,T01,202,0.976986,-0.042142,817.504155,150.118556,27.043689,,17.362835,154.672715,63.654724,-1.751763,6.222667,0.084178
S00539,L0026,T01,539,0.957626,-0.040254,856.09216,197.933445,32.802642,98.249036,17.613439,84.595878,60.886578,-1.665045,3.860803,0.081868
S00116,L0005,T01,116,1.091007,-0.02712,901.277332,172.2895,28.525699,106.593037,17.772049,97.019266,63.981966,-2.672426,4.777853,0.11258
S00456,L0022,T04,456,0.959426,-0.039987,890.863201,222.826552,26.860261,110.359093,15.869721,,65.136379,-1.22385,3.247801,0.070985
S00029,L0001,T01,29,1.049452,-0.064019,836.226195,202.522658,30.227285,99.860537,16.832569,103.532068,63.890617,0.628167,3.755624,0.058407
S00070,L0003,T03,70,1.043898,-0.029641,822.506322,210.51366,28.072677,115.645016,18.248339,94.292802,60.475999,-1.505216,3.172894,0.07776
S00516,L0025,T03,516,0.733924,-0.041816,848.007997,189.710703,23.236564,110.741405,17.104776,110.530558,73.084778,-0.831128,4.364136,0.124948
S00365,L0018,T04,365,0.912816,-0.024715,841.682727,194.969474,33.008967,112.18438,19.088435,125.652747,62.100321,0.111542,4.130329,0.049221
S00424,L0021,T01,424,0.984082,-0.043317,739.904933,171.304021,28.341826,97.765143,17.115752,136.959852,61.480382,-1.775282,4.82585,0.084815
S00370,L0018,T02,370,0.84629,-0.044667,843.654139,164.781358,26.803643,111.408517,19.155609,90.454488,62.109981,-3.33432,5.405847,0.137883
S00367,L0018,T01,367,1.038563,-0.02839,907.978909,,28.866296,99.688996,18.294922,78.38213,61.002472,-1.393268,4.247588,0.074996
S00475,L0023,T01,475,1.004498,-0.070998,836.702056,240.970672,29.314467,113.976479,20.089448,7.831545,62.066628,-0.675608,2.913264,0.059327
S00334,L0016,T01,334,,-0.04113,850.79852,199.216843,21.446977,96.986398,17.622506,12.495672,64.216592,-1.140489,3.590746,0.069085
S00400,L0020,T01,400,1.034881,-0.033424,840.03283,141.653444,24.030949,113.715837,18.643871,14.523492,62.298468,-2.677598,6.274222,0.112761
S00599,L0029,T01,599,0.868046,-0.029391,925.012972,181.798941,28.129924,95.046704,18.978314,70.681782,67.436812,-1.294076,4.304438,0.072623
S00064,L0003,T01,64,0.937856,-0.027461,811.605107,217.230811,25.590914,109.605457,16.607848,40.450695,61.981798,-1.09789,3.798466,0.068132
S00346,L0017,T04,346,1.007957,-0.03073,833.501647,207.618762,24.939966,116.594635,17.554416,162.006179,62.790721,-0.251961,4.106681,0.051573
S00392,L0019,T01,392,1.035881,-0.056332,862.698579,192.532565,30.141201,108.5404,19.31068,175.959331,66.264982,-1.829708,3.688124,0.086306
S00561,L0028,T01,561,0.965698,-0.049714,893.862187,155.035874,30.312976,113.438816,17.757876,170.150558,62.861579,-1.959117,5.846399,0.089945
S00544,L0027,T03,544,0.780001,-0.038034,796.517894,169.990035,24.659051,110.011951,,102.416697,72.537176,-1.441122,5.493899,0.140031
S00057,L0002,T01,57,0.983791,-0.058493,921.284684,215.555954,32.873753,101.591868,18.274166,86.628055,68.034737,0.000343,2.772363,0.047667
S00227,L0011,T04,227,0.951943,-0.007321,943.606223,195.084088,33.310998,103.139079,18.835914,121.811194,65.85608,-2.800133,3.844787,0.117124
S00677,L0033,T01,677,0.983129,-0.023561,837.879056,206.742577,26.17201,101.719267,19.52874,62.08036,62.930007,-1.940425,3.876738,0.089411
S00242,L0012,T04,242,1.108056,-0.032618,,183.643875,24.875539,103.020725,17.586389,151.256529,59.203138,-1.854255,4.284021,0.086985
S00099,L0004,T04,99,0.966679,-0.039683,808.190689,183.305001,27.463617,110.709723,18.325974,45.632204,62.99053,-1.396243,4.419002,0.075069
S00190,L0009,T03,190,0.981063,-0.053127,957.605845,190.513821,31.963656,101.841725,18.561223,84.707522,65.042681,-1.629085,4.836565,0.080927
S00678,L0033,T04,678,1.0066,-0.055559,881.405886,194.002765,31.127983,104.237625,18.757602,16.534468,60.283847,-0.169025,4.373491,0.050171
S00421,L0021,T01,421,0.961966,-0.039371,863.244265,164.537074,27.01064,101.660353,19.499853,33.329219,60.397764,-3.121271,4.698013,0.129256
S00767,L0038,T01,767,1.23653,-0.039249,868.441482,177.993992,28.725246,106.826622,19.479286,136.336153,64.1119,-1.518029,4.638298,0.078083
S00343,L0017,T01,343,0.927756,-0.064121,900.384889,224.406678,27.993974,102.695858,16.820924,75.28493,69.406403,1.24004,3.160718,0.086667
S00113,L0005,T03,113,0.730701,-0.046386,917.228795,216.859754,29.787365,113.497743,17.120641,108.606841,80.004744,1.760309,3.152407,0.358201
S00679,L0033,T02,679,0.965527,-0.042748,828.102293,194.608792,22.796101,105.154951,17.488177,137.189333,60.370918,-1.866961,4.242271,0.087339
S00217,L0010,T01,217,1.015076,-0.046134,829.067844,223.05758,27.797207,100.442243,16.80027,101.783223,60.078672,-1.880279,2.797067,0.087712
S00143,L0007,T01,143,0.950635,-0.039618,883.803377,173.50587,31.816809,95.358079,18.985068,80.162056,63.498896,-2.109944,4.47387,0.09436
S00275,L0013,T02,275,0.948603,-0.067545,777.598711,197.918686,23.859093,105.60438,19.463587,151.823296,60.897211,-1.768663,4.015939,0.084636
S00387,L0019,T02,387,0.99077,-0.055034,832.458713,179.959831,29.148008,107.456335,19.261005,118.079386,62.028034,-1.471751,4.672583,0.076924
S00301,L0015,T03,301,0.779262,-0.049456,865.346677,193.139789,26.883499,104.837542,17.060547,139.448593,73.14764,-0.165758,4.173382,0.102492
S00738,L0036,T01,738,0.901358,-0.032847,821.632117,219.914244,26.972425,102.087675,16.415671,14.250531,61.606855,-0.457299,3.268904,0.055203
S00325,L0016,T04,325,1.080641,-0.048838,855.787009,154.980725,28.860975,106.230328,16.666818,53.845405,67.021233,-2.33867,5.977486,0.101427
S00588,L0029,T02,588,0.954907,-0.045661,907.144336,223.520102,27.210074,108.344089,20.14967,128.53244,69.242756,-0.710033,2.925944,0.07142
S00330,L0016,T04,330,0.94139,-0.050553,873.842294,184.490219,32.023316,102.805458,18.160811,2.183096,64.858638,-1.022732,4.845924,0.066481
S00349,L0017,T01,349,0.920536,-0.029298,847.102817,172.966662,27.823997,114.574277,16.820325,103.912698,67.420645,-2.185276,4.715304,0.096638
S00487,L0024,T03,487,1.05016,-0.042711,831.194261,185.682988,26.589882,108.095248,19.537594,63.950306,63.603278,0.775651,4.494408,0.061311
S00319,L0015,T03,319,0.713777,-0.041574,893.804887,178.85415,24.666009,97.833144,18.788789,107.236715,77.712315,0.44593,4.665332,0.199875
S00597,L0029,T01,597,0.992514,-0.031557,854.314842,203.029706,22.291268,84.061546,19.432479,151.320088,59.543396,-1.327777,3.598668,0.073422
S00455,L0022,T02,455,1.026385,-0.052373,894.166484,200.791682,29.992304,103.382621,19.838166,133.770536,69.994936,-0.886566,3.431623,0.083903
S00624,L0031,T02,624,1.061183,-0.050733,880.932985,177.050767,28.219438,112.797871,16.588287,24.896532,61.781223,-3.312532,4.749511,0.136979
S00641,L0032,T02,641,1.013623,-0.054358,837.786263,255.151028,29.879267,108.081555,18.096983,148.64255,60.094081,0.608425,1.701713,0.058028
S00463,L0023,T01,463,0.8689,-0.039203,801.714986,169.791718,,102.328875,19.326005,120.741843,62.257454,-2.986891,4.714657,0.124054
S00655,L0032,T04,655,0.990823,-0.061699,,222.116479,27.175729,108.299047,18.194293,156.672422,59.896585,-0.584873,3.338041,0.057579
S00697,L0034,T04,697,1.006699,-0.03664,825.400518,192.78911,29.531549,99.012744,18.125818,144.672426,67.288059,-1.437313,3.772292,0.076073
S00309,L0015,T01,309,1.026859,-0.036102,889.879038,181.821509,28.496371,100.815194,18.682121,157.481476,67.440835,-1.32525,4.299709,0.073362
S00582,L0029,T04,582,0.979107,-0.047862,857.792429,162.302593,22.950194,96.395196,,122.073515,61.820415,-0.768487,5.240569,0.061167
S00051,L0002,T02,51,0.980829,-0.046162,1002.106589,209.185132,30.612549,105.472278,17.626449,119.135746,70.232898,0.408483,3.089119,0.074324
S00335,L0016,T02,335,1.036103,-0.062454,866.062988,202.601893,32.863765,96.05873,19.295676,133.245189,63.073164,-2.091645,3.1637,0.093815
S00023,L0001,T01,23,1.034103,-0.048712,795.648291,195.696797,34.034552,110.522643,17.504939,83.913657,58.668173,-2.572353,4.281561,0.109128
S00591,L0029,T03,591,0.669794,-0.039345,891.097533,159.477719,20.18398,105.149959,17.229108,109.124839,77.012173,-0.432536,5.542784,0.182905
S00128,L0006,T02,128,1.029695,-0.023698,753.636876,200.621924,31.471262,100.540932,17.358228,51.229715,58.849893,0.100634,4.064641,0.049043
S00620,L0031,T01,620,1.078626,-0.073112,936.84876,202.828205,24.754941,99.707794,17.381538,57.555884,67.533366,-1.441314,3.955713,0.076171
S00668,L0033,T03,668,0.963355,-0.066694,853.513435,188.606302,33.068836,95.854811,16.708866,94.05676,61.778685,-1.837414,4.369609,0.086518
S00061,L0003,T01,61,1.0562,-0.026621,991.826016,206.366926,29.631725,103.135967,17.547816,137.069582,64.801844,0.012331,4.041097,0.047621
