sample_id,lot_id,tool_id,sequence,gate_cd_nm,eot_nm,channel_dose_proxy,anneal_temp_c,contact_resistance_proxy,vth_v,ion_proxy,ioff_proxy,retention_risk,spec_yield_pct
S00154,L0007,T01,154,45.451363,,0.901947,950.743784,89.4962,0.845219,1.063108,0.000444,0.158278,85.036652
S00623,L0031,T01,623,44.040659,1.19924,1.033573,936.923622,96.926802,0.95313,1.053971,0.000258,0.341717,64.875255
S00060,L0003,T01,60,41.878798,1.264023,0.972274,919.884493,81.349169,0.51807,1.232562,0.000665,0.018226,96.769052
S00525,L0026,T01,525,44.336682,0.975397,1.105917,948.475806,83.123245,0.565888,1.087843,0.001084,0.024632,96.564923
S00672,L0033,T02,672,38.128249,1.254184,1.08819,909.668442,78.826931,0.578231,1.346908,0.000596,0.026795,96.445347
S00176,L0008,T01,176,43.376151,1.061953,1.057869,906.115001,80.606497,0.530802,1.128386,0.00104,0.019372,98.010665
S00612,L0030,T01,612,40.469828,1.205173,1.159566,944.280228,79.087699,0.471787,1.305563,0.001256,0.025026,97.744774
S00222,L0011,T01,222,45.267756,1.207796,0.933738,916.104665,92.622912,0.48927,1.045186,0.001364,0.026006,96.142531
S00596,L0029,T01,596,40.934036,1.142761,1.12533,922.809306,78.622714,0.556733,1.292579,0.000582,0.023138,97.802981
S00353,L0017,T03,353,43.466204,1.166953,0.973039,933.336411,86.57783,0.65363,1.153661,0.000485,0.044592,96.113454
S00267,L0013,T01,267,36.369775,1.287992,1.041433,912.258261,100.159866,0.301783,1.237469,0.00147,0.114367,88.783887
S00307,L0015,T01,307,40.975945,1.190002,1.03491,913.633322,95.202058,0.408755,1.166172,0.001195,0.048836,94.995987
S00651,L0032,T03,651,43.376964,1.23412,1.005491,916.355356,63.009599,0.653378,1.191373,0.000672,0.044517,95.551689
S00268,L0013,T01,268,40.946523,1.144101,0.952575,924.30142,94.177174,0.556282,1.225056,0.000827,0.028475,97.042333
S00448,L0022,T03,448,40.302631,1.132113,0.945393,932.355425,90.935289,0.61697,1.210445,0.000445,0.038476,95.43135
S00676,L0033,T04,676,40.79422,1.201075,1.043935,926.101058,100.229259,0.73342,1.178436,0.000294,0.11125,88.071334
S00751,L0037,T01,751,40.090705,1.003767,0.943786,916.692286,86.551307,0.396784,1.259904,0.00154,0.041587,95.781087
S00044,L0002,T03,44,41.064248,1.008344,0.992379,922.458616,85.692578,0.494391,1.193381,0.001093,0.021442,98.663595
S00317,L0015,T02,317,42.552199,1.06791,1.080882,911.951468,77.511891,0.586091,1.250797,0.000752,0.028268,97.797424
S00740,L0037,T01,740,43.427731,1.217265,1.067701,901.655976,71.474436,0.854031,1.153509,0.000481,0.159523,83.855451
S00624,L0031,T01,624,44.360735,1.162831,0.84331,933.443852,76.783836,0.389083,1.240792,0.001093,0.04379,96.23367
S00416,L0020,T02,416,43.585437,1.060638,0.999246,908.464769,85.042586,0.436351,1.185587,0.001282,0.031847,95.608735
S00252,L0012,T02,252,44.331395,1.142726,0.968462,917.906934,93.632197,0.496447,1.086882,0.000821,0.025631,95.799085
S00155,L0007,T01,155,41.402351,1.124416,0.930563,938.624287,66.047474,0.04626,1.369175,0.004293,0.335409,67.436542
S00444,L0022,T02,444,45.129054,1.205522,1.11096,911.462733,82.279169,0.584611,1.14574,0.000871,0.027984,97.555379
S00608,L0030,T02,608,40.898078,1.126167,1.020223,916.217305,89.861395,0.466703,1.154933,0.001425,0.027605,96.587861
S00208,L0010,T04,208,43.247125,1.123113,,924.540034,72.461673,0.527394,1.159999,0.001502,0.018924,97.586723
S00348,L0017,T01,348,42.655996,1.271468,0.992572,909.069437,82.41155,0.576009,1.185128,0.000723,0.026392,97.947774
S00399,L0019,T02,399,43.84467,1.152658,1.006151,925.002266,96.091751,0.676982,1.080265,0.000467,0.067994,92.891513
S00657,L0032,T02,657,41.594963,1.18194,1.012078,903.279307,76.070707,0.677245,1.198661,0.000545,0.052189,95.654812
S00643,L0032,T02,643,40.075984,1.21314,0.980459,920.170804,81.609385,0.478739,1.189239,0.000795,0.023865,97.347974
S00301,L0015,T04,301,41.892102,1.130348,1.050368,934.563881,91.12515,0.78953,1.227304,0.000285,0.118793,88.718507
S00211,L0010,T01,211,44.2119,1.147704,0.942677,911.688867,85.224014,0.495905,1.206313,0.000933,0.021221,98.851273
S00398,L0019,T03,398,40.437941,1.257079,0.985248,923.686158,71.427882,0.491332,1.359092,0.001046,0.021896,97.00396
S00791,L0039,T01,791,40.681663,0.949789,1.045971,950.160389,,-0.246685,1.353658,0.006209,0.796862,50.0
S00213,L0010,T01,213,46.359088,1.117017,0.933842,910.818775,92.486002,0.37223,1.005769,0.001108,0.056861,93.700523
S00272,L0013,T01,272,43.412428,1.129201,0.970517,936.064758,72.715475,0.28179,1.186435,0.001511,0.088464,90.998179
S00722,L0036,T01,722,,1.250764,1.006038,940.014124,89.313249,0.824399,1.080844,0.000479,0.139045,88.2545
S00345,L0017,T01,345,39.652819,1.179186,1.038238,941.619965,80.942681,0.502248,1.279892,0.001139,0.020318,98.120968
S00293,L0014,T03,293,39.448528,1.136264,0.993212,916.001905,82.01373,0.460362,1.23572,0.001245,0.027053,96.785018
S00075,L0003,T01,75,41.024338,1.135767,0.940091,941.395152,97.363966,0.970526,1.228061,0.000231,0.373185,62.565088
S00321,L0016,T02,321,42.121577,,0.946744,912.490635,72.703826,0.593182,1.220688,0.000639,0.029663,96.543336
S00100,L0005,T01,100,40.213903,1.048154,1.016618,911.286855,88.40076,0.390362,1.243369,0.000898,0.044003,95.894991
S00042,L0002,T03,42,42.636478,1.148662,1.079233,912.396875,86.357015,0.527407,1.086073,0.000795,0.018925,97.506712
S00461,L0023,T01,461,40.262659,1.054438,0.88628,922.081695,74.903695,0.436937,1.299723,0.000993,0.03172,96.937472
S00656,L0032,T01,656,42.464575,1.07449,0.922617,913.188413,82.251724,0.484987,1.119093,0.000881,0.022867,96.399835
S00220,L0011,T04,220,42.937209,1.160556,0.938499,930.436189,72.170926,0.39474,1.301271,0.00191,0.042161,95.730351
S00349,L0017,T02,349,40.860872,1.105608,0.939242,924.878927,84.207912,0.47295,1.267465,0.000869,0.024828,96.462321
S00004,L0000,T03,4,38.726017,0.958669,0.976811,935.38614,72.046756,0.192231,1.448587,0.002492,0.153733,84.244477
S00662,L0033,T01,662,40.36305,1.122564,0.952598,918.354093,89.347239,-0.447805,1.224591,0.000967,0.030616,97.797586
S00300,L0015,T02,300,41.641482,1.277776,0.937178,924.731817,86.641558,0.567495,1.248818,0.001084,0.024903,96.349901
S00714,L0035,T02,714,39.806918,1.14512,1.011333,925.74789,77.602751,0.470185,1.277229,0.001045,0.025301,98.310611
S00149,L0007,T01,149,41.939418,1.221864,1.028602,934.592427,90.830246,0.74744,1.142632,0.000264,0.090392,90.013149
S00173,L0008,T04,173,46.512321,1.212627,1.014791,928.485419,62.040481,0.373513,1.137938,0.045729,0.048587,93.841992
S00246,L0012,T02,246,42.542579,1.140025,1.042777,915.186466,74.643015,0.597806,1.131018,0.000642,0.030609,97.001056
S00517,L0025,T01,517,43.232537,1.203382,1.011645,936.021618,83.347561,0.577493,1.16573,0.000645,0.026661,98.749398
S00493,L0024,T01,493,44.423109,1.00493,1.085818,940.192403,78.466275,0.433573,1.1711,0.00113,0.032452,94.929644
S00763,L0038,T01,763,41.568581,1.103036,1.01674,942.516279,88.673174,0.747915,1.142897,0.000524,0.08463,90.462464
S00175,L0008,T01,175,40.615842,1.240248,1.050601,918.92178,80.388795,0.548141,1.228413,0.001692,0.021817,97.359879
S00446,L0022,T03,446,38.917851,1.176491,0.960207,930.013572,83.071938,0.474534,1.43946,0.000809,0.024561,98.226025
S00058,L0002,T03,58,39.988198,1.110617,1.091721,911.169093,83.839094,0.499272,1.307103,0.00086,0.020737,96.772578
S00391,L0019,T02,391,44.900147,1.143968,0.874995,,92.806401,0.9575,1.135334,0.000363,0.316636,68.040488
S00459,L0022,T04,459,39.653896,1.087264,1.022938,936.970821,94.044108,0.819055,1.25986,0.000588,0.15511,83.236143
S00147,L0007,T02,147,43.879149,1.053673,1.100301,925.163863,75.313855,0.499805,1.187306,0.001251,0.020661,98.762188
S00140,L0007,T02,140,41.189763,1.10242,0.869553,923.793488,94.137453,0.50568,1.214451,0.000918,0.024484,97.087771
S00242,L0012,T01,242,40.528832,,1.116021,899.319621,75.793682,0.806565,1.23298,0.000409,0.11983,89.497729
S00687,L0034,T02,687,42.430291,1.228195,1.134647,903.600815,78.562213,0.686093,1.149239,0.00086,0.055339,94.156353
S00625,L0031,T01,625,43.661537,1.122257,1.004909,913.58119,75.275741,0.609519,1.150461,0.000584,0.033138,95.459979
S00358,L0017,T01,358,43.062162,1.090973,0.932703,905.519813,91.423765,0.300195,1.121552,0.003072,0.087741,90.090114
S00086,L0004,T02,86,40.513149,1.124626,0.912649,922.549422,80.672932,0.472881,1.253998,0.001281,0.02484,98.990882
S00115,L0005,T01,115,42.484944,1.006559,0.992327,944.683731,78.818598,0.37472,1.210252,0.001892,0.048198,93.972664
S00439,L0021,T01,439,40.307872,1.148489,1.025372,898.008641,81.862679,0.546339,1.299444,0.000791,0.021549,96.979939
S00782,L0039,T01,782,38.152429,1.144791,1.10216,912.183178,82.185468,0.501713,1.326803,0.00117,0.020392,97.140556
S00218,L0010,T01,218,38.459831,1.154764,1.051581,932.259015,,0.910416,1.305152,0.000232,0.335213,66.71752
S00340,L0017,T02,340,39.197135,1.101662,0.974451,,77.810828,0.39877,1.266693,0.001973,0.041037,95.281806
S00212,L0010,T01,212,41.108664,1.210592,0.94719,900.304993,91.481399,0.215781,1.156483,0.001604,0.148221,84.06203
S00730,L0036,T01,730,45.761002,1.09036,0.961686,936.455438,91.117082,0.742109,1.076696,0.000451,0.088174,92.801981
S00394,L0019,T01,394,39.150399,1.15769,1.036036,909.941251,78.472486,0.549603,1.296419,0.00059,0.022036,99.231211
S00420,L0021,T01,420,36.499495,1.084793,0.989892,914.030095,68.455623,0.571137,1.377776,0.000711,0.02553,96.934586
S00121,L0006,T04,121,44.828061,1.196449,0.994241,907.745136,72.006874,0.782548,1.217671,0.0006,0.1032,90.488696
S00548,L0027,T03,548,39.449835,1.267949,0.994262,925.27033,75.641151,0.449668,1.25287,0.00144,0.029095,98.124342
S00013,L0000,T01,13,45.804378,1.120522,0.903377,928.805263,65.90077,0.305006,1.078937,0.001434,0.076206,93.301245
S00732,L0036,T03,732,38.045729,1.222612,0.962244,916.898964,92.877058,0.437912,1.310853,0.001093,0.037159,96.860451
S00745,L0037,T01,745,,1.096093,1.060094,922.626783,98.062785,0.580902,1.206223,0.000784,0.038365,98.868891
S00334,L0016,T04,334,41.789689,1.21688,0.923001,925.808976,82.782922,0.541973,1.140046,0.001075,0.020914,98.284831
S00783,L0039,T01,783,39.388249,1.104625,,899.713996,76.863671,0.646955,1.243185,0.000479,0.042643,95.129274
S00113,L0005,T01,113,39.527827,1.062356,1.091741,926.401599,,0.610295,1.306723,0.000747,0.037412,95.707581
S00389,L0019,T03,389,40.643862,1.279704,0.985262,895.009508,72.240134,0.88514,1.297433,0.000462,0.190924,78.673366
S00045,L0002,T01,45,42.153382,1.187753,1.050295,905.546249,84.516623,0.519223,1.1726,0.00085,0.018082,98.688461
S00209,L0010,T01,209,37.799963,1.156796,1.140929,915.641987,74.579268,0.587731,1.297557,0.000572,0.028585,97.283722
S00099,L0004,T04,99,40.084686,1.135928,1.094369,928.679926,75.653432,0.467805,1.26709,0.001129,0.025715,99.247211
S00156,L0007,T01,156,42.938894,1.104075,0.953339,932.978414,85.761909,0.577007,1.041717,0.000687,0.026572,98.728725
S00315,L0015,T02,315,42.905036,1.14085,0.940102,942.524041,80.885428,0.483362,1.201993,0.000945,0.023123,96.719084
S00622,L0031,T01,622,43.775101,1.221071,1.004308,956.331381,75.460795,0.184584,1.309157,0.002935,0.160827,83.985109
S00435,L0021,T01,435,44.258849,1.089839,1.028508,921.253357,75.865137,0.51599,1.188839,0.000694,0.018489,98.513382
S00378,L0018,T03,378,36.972124,1.247491,1.007708,933.742216,75.726318,0.369044,1.316991,0.001683,0.050054,95.706393
S00077,L0003,T04,77,41.581662,1.139444,0.939024,948.021477,73.680742,0.198823,1.341162,0.003949,0.147825,85.595779
S00712,L0035,T02,712,45.365782,1.142536,0.916505,921.551638,84.732171,0.534509,1.029599,0.000729,0.019871,97.78134
S00618,L0030,T04,618,43.329671,1.207769,1.115271,954.247321,89.979283,1.026308,1.181607,0.000223,0.404543,58.082036
S00286,L0014,T01,286,40.560593,1.220407,0.873115,922.96343,75.060203,0.459118,1.29016,0.001462,0.027283,99.8
S00619,L0030,T03,619,43.631624,1.07237,0.994733,911.10642,79.383274,0.567514,0.999188,0.000923,0.024907,94.260019
S00598,L0029,T01,598,43.155683,1.137145,0.894175,932.641393,82.09428,0.489295,1.22419,0.001053,0.022203,97.740697
S00695,L0034,T04,695,43.169625,1.17627,0.933585,933.812669,98.918106,0.917644,1.144561,0.000256,0.302724,68.129356
S00410,L0020,T02,410,42.35055,1.135934,1.061365,906.950998,80.160463,0.581342,1.19556,0.000709,0.027369,95.78429
S00667,L0033,T04,667,40.233544,1.166574,1.115561,921.195663,93.947227,0.577536,1.228001,0.000725,0.032638,95.622895
S00760,L0038,T01,760,45.765828,1.291021,1.07508,931.739999,77.025033,0.512403,1.141273,0.000966,0.01895,97.351202
S00379,L0018,T02,379,44.778786,1.092975,1.027798,902.70299,75.246894,0.706393,1.086898,0.000647,0.063254,93.194398
S00297,L0014,T04,297,42.329081,1.228154,1.079298,936.381782,68.124138,0.280568,1.187407,0.001828,0.089156,91.276727
S00568,L0028,T02,568,43.300571,1.04554,0.96486,916.912012,58.725367,0.619052,1.22117,0.000712,0.035344,96.889854
S00757,L0037,T01,757,45.955359,1.263871,1.093808,939.667314,82.965512,0.65908,1.134425,0.000504,0.046246,94.037484
S00787,L0039,T01,787,42.196677,1.171001,1.119338,919.22919,71.275537,0.61867,1.220576,0.000693,0.035253,96.662382
S00551,L0027,T01,551,39.621098,1.180724,1.002013,921.551831,97.597555,0.538597,1.241362,0.000673,0.028363,97.238563
S00074,L0003,T02,74,43.310475,1.216256,0.905783,954.794124,83.195929,0.61151,1.165988,0.000528,0.033588,96.409401
S00607,L0030,T01,607,42.415171,1.195754,1.083739,905.249585,75.91931,0.713703,1.16431,0.000539,0.066355,91.839014
S00193,L0009,T01,193,41.102498,1.05979,0.979921,893.930568,98.164584,-0.174077,1.156496,0.00814,0.771059,50.0
S00146,L0007,T03,146,44.518966,1.187375,0.926945,924.486518,75.282242,0.511416,1.128569,0.001154,0.019079,98.772213
S00041,L0002,T01,41,41.542887,1.046251,1.033274,934.810264,74.26204,0.326859,1.270177,0.001465,0.066112,94.102862
S00737,L0036,T01,737,44.789023,1.157068,1.004046,909.335625,89.546315,0.446924,1.027706,0.001307,0.031239,97.214269
S00055,L0002,T01,55,48.074327,1.231713,0.945207,888.096516,,0.773835,0.982275,0.000365,0.09769,89.930485
S00298,L0014,T01,298,39.967694,,1.075589,890.308574,94.232294,-0.021636,1.261995,0.004378,0.502395,50.0
S00228,L0011,T04,228,45.606729,1.162574,1.038356,921.92544,82.346009,0.63374,1.115059,0.000429,0.039022,96.994014
S00752,L0037,T03,752,44.64499,1.099522,1.166319,912.145043,90.172116,0.484928,1.025643,0.00062,0.024639,98.258458
S00499,L0024,T01,499,46.065208,0.117585,0.950251,939.205184,88.479568,0.737258,1.038331,0.000831,0.078536,92.213478
S00137,L0006,T02,137,40.398843,1.091841,1.068459,928.206363,77.528498,0.465662,1.27218,0.000704,0.026093,98.021487
S00511,L0025,T01,511,38.729751,1.173421,0.988232,908.58643,64.257977,0.782697,1.400709,0.00028,0.103297,90.130939
S00447,L0022,T03,447,39.113261,1.157938,0.93354,918.724362,84.524274,0.449903,1.222295,0.001111,0.029048,94.867081
S00174,L0008,T02,174,43.862143,1.252161,0.917544,924.584505,96.293227,0.666128,1.019079,0.00036,0.063754,94.740877
S00255,L0012,T03,255,44.12778,1.12201,0.991449,911.349531,101.91251,0.285269,0.916324,0.001181,0.133548,86.415724
S00407,L0020,T01,407,36.397265,0.972334,0.98848,920.442036,79.661815,0.41911,1.369672,0.000902,0.035786,94.636889
S00666,L0033,T04,666,43.147736,1.222545,,918.32729,76.660578,0.603252,1.180681,0.000915,0.031761,97.662259
S00689,L0034,T01,689,43.853222,1.156856,0.958233,906.571141,84.557992,0.490464,1.08607,0.001486,0.022026,97.323606
S00413,L0020,T01,413,41.793862,1.072134,1.040446,926.212512,86.559271,0.581629,1.276622,0.000694,0.027422,98.506356
S00673,L0033,T03,673,41.888093,1.07998,0.958225,908.934893,79.406988,0.531744,1.224285,0.000725,0.019497,97.793727
S00767,L0038,T04,767,41.126209,1.202387,1.026948,945.386227,71.733415,0.170165,1.313198,0.002825,0.17492,82.449355
S00449,L0022,T01,449,,1.273934,1.028678,937.394091,85.143493,0.650457,1.263618,0.000568,0.043655,96.902531
S00555,L0027,T01,555,42.212952,1.051808,1.134766,914.642375,76.998807,0.591566,1.251475,0.00067,0.02934,97.959283
S00788,L0039,T01,788,43.787074,1.087767,1.061584,910.296114,69.842823,0.734207,1.1316,0.000571,0.075819,92.639001
S00473,L0023,T01,473,42.516535,1.220004,0.996847,930.189476,58.477752,0.172348,1.330325,0.00229,0.172725,83.14886
S00766,L0038,T02,766,40.286042,1.204354,1.01112,919.21799,83.58582,0.524791,1.160705,0.000883,0.018588,98.97627
S00354,L0017,T01,354,39.550623,1.142122,0.983567,909.362604,71.150038,0.692376,1.351044,0.000465,0.057684,93.669109
S00590,L0029,T01,590,,1.126019,1.056225,938.410268,83.335376,0.64887,1.035222,0.000477,0.043193,94.982421
S00024,L0001,T03,24,44.640417,1.030853,,928.98691,84.335401,0.542155,1.10211,0.000764,0.02094,98.284851
