sample_id,lot_id,tool_id,sequence,photo_cd_nm,overlay_nm,etch_bias_nm,etch_depth_nm,cmp_dishing_nm,film_thickness_nm,final_cd_nm,resistance_proxy,defect_risk,electrical_result,yield_proxy
S00243,L0012,T01,243,48.624706,2.774784,-2.675703,921.198306,41.562361,,44.774618,110.744458,0.819785,FAIL,72.69723
S00318,L0015,T02,318,48.809721,3.714343,-0.795628,1035.373178,37.764592,69.914602,48.042425,106.495958,0.292053,PASS,88.9321
S00529,L0026,T01,529,49.81469,5.938735,-1.149127,1065.914035,50.577588,61.578284,48.413074,107.408113,0.628022,PASS,78.612137
S00569,L0028,T02,569,53.321502,3.885759,-1.70842,991.865458,35.450162,63.272479,51.176541,97.502846,0.698377,FAIL,77.914882
S00290,L0014,T01,290,56.348926,0.868362,-1.638479,1025.993113,52.064746,76.46935,55.20633,89.407424,0.9739,FAIL,68.280344
S00248,L0012,T02,248,49.81428,2.078651,-4.653155,1006.107879,39.245485,69.10212,44.745388,109.045972,0.749807,FAIL,74.261698
S00254,L0012,T01,254,50.963742,5.177442,-1.694953,965.246494,40.89718,68.624298,49.687501,101.124314,0.629295,FAIL,80.18022
S00484,L0024,T02,484,49.524588,,-4.935048,988.38793,28.133053,64.302553,44.053824,112.182868,0.803134,PASS,73.43548
S00283,L0014,T02,283,47.062342,1.765354,-2.773612,987.606323,23.282227,68.053121,45.1474,109.613394,0.43955,PASS,86.158328
S00793,L0039,T02,793,45.982694,3.546692,-1.500886,989.953195,36.987188,68.437104,43.914823,113.187566,0.908748,FAIL,69.356938
S00534,L0026,T04,534,51.924007,4.73011,-3.137692,989.621713,36.642722,70.535758,49.300613,100.636305,0.446305,FAIL,84.333356
S00717,L0035,T05,717,48.466286,5.236211,-1.797869,942.869856,52.022374,62.220155,45.889467,111.429652,0.909369,FAIL,69.143006
S00176,L0008,T01,176,51.062703,3.85064,0.006442,1058.335967,32.016844,69.904239,50.146571,101.190374,0.452883,FAIL,85.647704
S00034,L0001,T01,34,53.13151,5.497927,-1.679112,955.622932,18.061182,71.882791,51.51534,96.236566,0.706761,FAIL,75.174254
S00256,L0012,T01,256,49.571396,3.477333,-1.508752,1083.272091,33.904043,70.694048,49.75024,98.827198,0.361171,PASS,90.20444
S00138,L0006,T02,138,48.225405,5.03519,-0.299427,993.115398,52.462323,68.713742,48.348917,104.910757,0.567616,PASS,80.01713
S00224,L0011,T01,224,52.389445,0.221446,-1.508629,984.125939,54.55169,71.043283,50.18791,102.348017,0.365939,PASS,88.319637
S00451,L0022,T01,451,48.828965,3.880995,-1.470582,905.554869,38.541098,63.127849,47.792665,106.761647,0.361716,PASS,88.172304
S00601,L0030,T01,601,50.054627,4.907272,-0.224186,882.839179,43.913835,68.870431,48.634502,102.261456,0.433186,PASS,82.484523
S00332,L0016,T05,332,51.131362,2.809145,-1.244508,942.370133,30.215438,69.013677,48.509189,103.313365,0.112377,PASS,95.343108
S00530,L0026,T01,530,50.392078,3.203043,-0.440153,946.785648,37.940418,67.918261,48.850903,104.934873,0.233047,PASS,93.523522
S00070,L0003,T03,70,48.581218,6.2632,-1.070635,954.403666,25.511663,67.501824,47.947841,103.714,0.416613,PASS,85.504592
S00691,L0034,T01,691,49.078248,5.055331,-0.83749,1001.991372,30.673391,74.273872,48.993321,100.488691,0.344477,PASS,89.101398
S00406,L0020,T02,406,46.075556,4.793958,-1.359772,950.468203,33.8661,64.947647,45.43297,112.930477,0.813595,FAIL,71.984718
S00094,L0004,T04,94,47.846513,3.182747,-1.196411,1025.227094,21.950794,73.840896,45.536104,107.660725,0.502661,PASS,81.606742
S00435,L0021,T03,435,51.356044,5.105671,-1.824752,882.19343,42.021258,69.238359,50.291711,100.479331,0.739253,FAIL,75.587504
S00750,L0037,T02,750,49.757919,2.552711,-2.154368,1093.00825,41.619463,64.447588,48.452187,105.601767,0.178879,PASS,91.869941
S00684,L0034,T04,684,48.465701,3.674993,-0.946645,989.021696,24.477908,65.803365,46.53269,110.045883,0.395053,PASS,86.478287
S00718,L0035,T04,718,50.385505,1.88069,-2.42533,958.707662,48.087403,71.026414,47.960647,108.604206,0.253998,PASS,90.914747
S00643,L0032,T01,643,52.540633,2.917009,-1.974376,942.889134,13.952989,72.707631,50.602395,97.626786,0.224782,PASS,92.16757
S00429,L0021,T03,429,48.617203,5.55836,-2.919126,936.429929,39.878866,69.308154,45.716929,112.065922,0.872256,FAIL,73.615098
S00677,L0033,T01,677,52.484684,4.927524,-2.836217,996.664547,34.297356,66.868559,49.514429,102.924855,0.478834,FAIL,81.092816
S00334,L0016,T01,334,48.603592,5.341846,-1.092872,1003.437292,38.554492,73.594733,47.388041,106.084008,0.602022,PASS,78.755396
S00705,L0035,T02,705,49.374968,5.057357,-1.559238,940.134687,67.220873,70.807135,48.332264,105.247277,0.751597,FAIL,74.849812
S00083,L0004,T03,83,50.004736,2.731935,-2.502661,994.153849,35.232213,70.187015,48.269267,103.087529,0.161343,PASS,95.322324
S00731,L0036,T02,731,49.318154,2.297609,-1.227712,967.34062,34.963083,65.200236,48.430389,107.320395,0.12053,PASS,95.99009
S00175,L0008,T01,175,50.464436,3.775531,-2.151567,887.695258,12.518869,70.963574,49.257073,102.051178,0.118489,PASS,94.492798
S00794,L0039,T03,794,48.029149,6.498167,-2.729229,971.497739,50.51105,72.219497,45.473996,111.694453,0.957835,FAIL,68.036808
S00050,L0002,T01,50,49.549404,4.439105,-1.416749,935.446346,34.555967,67.782528,47.665019,105.352702,0.39321,FAIL,86.467923
S00470,L0023,T03,470,47.085477,6.655463,-1.473158,1028.985538,57.352582,65.043219,45.467184,111.315341,0.972764,FAIL,65.254511
S00182,L0009,T01,182,55.550207,5.840692,-0.548049,972.775056,20.420004,66.544853,55.855847,90.034048,0.990398,FAIL,69.039555
S00526,L0026,T03,526,46.974309,8.199586,-2.304134,959.430233,21.804325,71.067145,44.504209,111.145373,0.956298,FAIL,68.457945
S00644,L0032,T03,644,48.301923,5.173862,-0.977367,1055.251121,29.546448,65.769708,48.132944,107.176947,0.320154,PASS,90.527707
S00768,L0038,T02,768,46.951262,4.097957,-1.244998,999.574717,59.15438,69.728041,46.053269,107.988972,0.886447,FAIL,69.826538
S00278,L0013,T02,278,53.405437,3.620073,-2.963036,890.989174,36.444798,62.119128,50.304415,100.222499,0.519248,PASS,81.658994
S00533,L0026,T04,533,48.078005,5.197943,-1.677877,941.01653,51.287614,70.82837,47.005298,107.867563,0.795053,FAIL,71.611582
S00457,L0022,T05,457,51.480606,5.232194,-0.276571,1041.580525,39.000645,74.315027,52.288818,96.26483,0.926258,FAIL,70.178446
S00424,L0021,T01,424,49.271136,7.263231,-3.797521,957.737026,49.210603,66.624422,45.208101,106.851489,0.973624,FAIL,67.188482
S00110,L0005,T01,110,50.29042,2.503769,-1.757058,956.387853,34.472755,66.699327,47.808838,104.127028,0.193977,FAIL,93.814887
S00047,L0002,T05,47,51.461266,3.370044,-0.66601,980.570716,39.81752,68.389463,50.256113,104.012981,0.527815,FAIL,84.304063
S00672,L0033,T03,672,46.923339,2.755137,-1.486284,979.890115,22.997451,70.552321,45.026648,111.34618,0.570368,FAIL,82.209976
S00022,L0001,T02,22,51.180277,5.739592,-1.840079,1076.026189,37.510186,62.642847,50.305171,99.922355,0.748384,FAIL,76.776754
S00787,L0039,T01,787,48.765302,5.090919,-0.144138,929.263797,42.902672,69.055243,48.232656,103.891436,0.466161,FAIL,83.979003
S00212,L0010,T01,212,,5.594643,-1.144221,971.697008,47.581258,71.588691,47.634208,104.11454,0.695761,PASS,76.376215
S00778,L0038,T01,778,50.448126,7.378154,-2.441125,968.753466,34.704755,67.974518,48.590608,103.832648,0.574789,PASS,78.90025
S00093,L0004,T01,93,51.132099,5.87699,-1.612775,1022.675285,40.679178,72.953934,50.932844,98.130821,0.861556,FAIL,70.855255
S00549,L0027,T03,549,53.740173,6.213895,-1.378806,1045.875401,37.781314,71.80821,51.040245,99.544928,0.870616,FAIL,71.739445
S00724,L0036,T01,724,53.756417,7.101031,-2.272655,978.38715,30.231863,64.067838,51.503066,100.035591,0.905567,FAIL,69.477419
S00288,L0014,T04,288,50.959421,4.531697,-2.365636,1007.744122,25.275812,72.543389,48.520931,105.747196,0.174535,PASS,91.397534
S00293,L0014,T02,293,50.622369,2.38573,-2.169298,976.955499,36.090055,68.097207,47.739372,105.667681,0.208669,PASS,95.224001
S00512,L0025,T05,512,50.681964,2.762596,-0.424167,876.618524,35.064266,64.446667,51.807906,100.10998,0.693817,FAIL,76.407175
S00301,L0015,T01,301,54.218865,3.832816,0.005284,1083.641136,32.500577,75.447583,54.365049,78.535005,0.960997,FAIL,67.969956
S00241,L0012,T02,241,49.054112,3.821478,-0.69547,1044.830662,39.1808,69.705522,48.485057,105.694079,0.247231,PASS,89.08882
S00720,L0036,T04,720,52.691218,4.476087,-0.266981,1032.017125,36.701687,64.654181,53.9856,93.168036,0.968364,FAIL,65.613999
S00314,L0015,T01,314,47.640151,3.61706,0.42496,954.955446,27.611885,71.205693,47.861375,105.829242,0.207055,PASS,92.484973
S00417,L0020,T05,417,52.482202,4.134701,-0.196909,931.225139,36.841088,62.754926,53.081747,93.43187,0.927726,FAIL,71.77981
S00388,L0019,T01,388,46.942116,4.989696,-4.093606,1022.716586,26.406014,66.521734,44.475985,112.043238,0.871793,FAIL,71.362494
S00025,L0001,T04,25,50.36404,6.071643,-1.777058,1076.575392,40.376829,71.449609,49.026571,104.736473,0.592479,PASS,78.002793
S00101,L0005,T02,101,54.41437,2.809219,0.258762,889.706839,15.597023,63.407337,56.053735,85.908563,0.959495,FAIL,70.468189
S00747,L0037,T02,747,47.867572,8.225708,-2.788275,983.794264,28.513199,65.701637,45.300647,111.637858,0.944238,FAIL,67.876359
S00749,L0037,T01,749,50.775952,0.724657,-2.269551,1025.112783,6.600062,58.9184,48.288189,106.683299,0.015651,PASS,99.7
S00277,L0013,T01,277,50.11286,3.125385,-0.22902,912.142379,26.581173,72.212386,48.786044,103.716988,0.129794,PASS,94.884477
S00631,L0031,T01,631,47.199849,5.818429,-1.156077,923.296547,47.681528,70.79447,44.322928,113.18599,0.972944,FAIL,69.735062
S00294,L0014,T01,294,49.930409,5.980245,-1.270761,937.398672,37.82913,68.661992,48.510677,107.299479,0.445283,FAIL,81.715604
S00373,L0018,T02,373,48.288964,8.041578,-2.462087,962.431974,58.637657,65.047111,45.961899,112.410774,0.979653,FAIL,66.067366
S00144,L0007,T01,144,,6.57753,-1.188415,919.698839,24.528155,67.265746,49.615196,101.909473,0.550105,FAIL,78.640821
S00588,L0029,T01,588,48.175256,3.788368,1.479052,990.919775,67.836553,66.126291,49.111146,104.92927,0.715997,FAIL,75.477747
S00133,L0006,T04,133,52.501243,1.888081,-1.859267,1045.099375,23.27623,,49.90728,102.543374,0.148762,PASS,95.21481
S00067,L0003,T02,67,51.408743,4.269739,0.268708,956.436853,36.956175,71.374993,52.319018,96.27233,0.881758,FAIL,69.455067
S00156,L0007,T01,156,51.262397,5.698347,-2.327654,956.32052,49.067703,67.62765,48.157883,102.442726,0.631038,FAIL,77.931186
S00317,L0015,T01,317,46.35805,6.871352,-0.270605,977.262789,42.827848,66.330491,44.950117,111.1595,0.963999,FAIL,67.048213
S00367,L0018,T04,367,46.9352,3.025341,-1.394189,959.655617,21.101713,72.221628,45.682877,106.185756,0.444158,PASS,85.939381
S00796,L0039,T01,796,55.018507,7.941422,-1.528844,1040.496617,56.931124,68.836837,54.161397,93.68256,0.998042,FAIL,64.446395
S00462,L0023,T04,462,52.536,4.877881,-1.443555,1075.634605,37.905959,68.174818,50.742111,100.03903,0.745274,PASS,74.737926
S00509,L0025,T04,509,51.693524,,-2.617703,996.460083,14.047271,72.966775,48.006732,100.452918,0.098627,FAIL,95.397139
S00510,L0025,T01,510,48.823095,3.086362,-1.728443,896.812383,29.529572,62.092284,47.317006,108.455878,0.261031,FAIL,92.321946
S00521,L0026,T01,521,48.220218,4.520727,-0.289451,985.842805,49.809669,68.015957,47.872161,106.479049,0.568597,FAIL,80.713364
S00492,L0024,T04,492,50.319877,4.542267,-1.264083,993.70847,42.89658,69.836735,48.840301,104.734295,0.419597,PASS,85.254467
S00694,L0034,T02,694,51.842521,1.859401,-0.072622,900.17138,51.580159,60.611111,50.620402,101.719815,0.591449,FAIL,82.392801
S00553,L0027,T01,553,48.964042,3.92296,-0.019165,1013.446711,57.412588,69.067201,48.960048,101.324345,0.572256,FAIL,83.424393
S00108,L0005,T05,108,50.26068,3.025314,-0.525371,991.002255,52.008788,65.691143,51.501054,96.961576,0.83517,FAIL,71.644792
S00104,L0005,T02,104,48.259006,2.213953,-0.905561,1045.484372,,59.587999,46.816459,107.560898,0.497246,FAIL,85.609363
S00149,L0007,T04,149,51.242334,3.278513,-1.109797,980.221858,44.303875,75.254524,49.727271,102.917334,0.47349,PASS,85.725555
S00029,L0001,T01,29,49.590335,0.975098,-2.1795,1057.896705,41.516662,68.293174,46.341492,109.570328,0.365636,PASS,88.86715
S00206,L0010,T01,206,47.377076,5.301488,-0.402984,962.543001,23.408699,64.4954,45.884835,107.59458,0.682499,PASS,75.809152
S00557,L0027,T02,557,45.61629,2.463344,-1.017062,1052.21674,43.462303,66.294756,44.299553,117.062018,0.865214,PASS,69.358472
S00132,L0006,T03,132,47.424271,4.751071,-1.144009,981.296829,8.325658,74.182611,45.656639,107.811998,0.467691,PASS,81.474845
S00257,L0012,T02,257,49.137968,2.59258,-2.044949,960.930063,26.595276,72.468807,48.606785,104.622289,0.092359,FAIL,96.674329
S00145,L0007,T01,145,47.972111,2.856526,-2.137898,997.978363,33.975367,72.530587,46.475049,108.93261,0.44375,PASS,84.684686
S00709,L0035,T01,709,49.286946,5.535393,0.497746,883.156707,39.381473,70.307273,49.790288,100.63107,0.665775,FAIL,78.677927
S00682,L0034,T03,682,49.120407,4.701035,-2.149948,991.658466,37.409869,67.994261,47.564305,106.999299,0.480401,PASS,83.771752
S00648,L0032,T02,648,54.483541,8.478734,-1.946816,907.923869,26.472897,64.567301,52.26705,99.005451,0.963913,FAIL,68.525287
S00395,L0019,T01,395,53.237922,6.983879,-1.789819,968.079876,30.055996,75.634804,50.517083,96.117779,0.803686,FAIL,76.370339
S00790,L0039,T03,790,49.930146,0.501838,-2.743666,862.853302,42.201724,68.263844,46.932575,106.044587,0.231629,FAIL,90.387491
S00184,L0009,T05,184,48.462806,5.284184,0.234981,993.651242,51.231616,727.11504,47.397852,106.464418,0.74599,FAIL,74.411358
S00221,L0011,T04,221,47.180982,5.635356,-0.151837,898.267525,39.650974,66.235992,46.445245,107.178552,0.795844,PASS,72.777148
S00225,L0011,T01,225,48.274291,3.229881,-1.847664,980.749606,49.551231,59.347964,47.357928,108.281816,0.523089,PASS,82.448812
S00178,L0008,T02,178,50.373361,4.155434,-2.096184,980.44221,51.796956,64.720037,47.781154,107.329012,0.57294,FAIL,78.976552
S00075,L0003,T05,75,49.527795,5.578906,-0.775701,905.063487,46.215122,70.819069,49.441061,104.526168,0.691083,FAIL,73.970218
S00761,L0038,T02,761,51.729918,3.536755,-0.03887,1076.520963,36.463582,67.334255,52.204927,101.652061,0.826494,FAIL,74.577713
S00190,L0009,T01,190,53.315698,3.325685,-0.600191,1068.496856,14.347383,65.03175,53.669922,94.334838,0.805589,FAIL,72.366229
S00237,L0011,T01,237,49.493828,3.893399,-0.852734,1041.015984,34.093353,69.986628,49.098391,105.112188,0.29026,PASS,88.453156
S00719,L0035,T01,719,49.810924,4.441909,-2.669629,913.028342,37.360459,74.975681,45.036562,108.182986,0.861097,FAIL,72.121337
S00223,L0011,T04,223,50.443213,4.649196,-1.609919,971.374951,61.601014,66.945077,47.940154,105.778971,0.716684,FAIL,75.905368
S00578,L0028,T01,578,46.728588,5.132176,-2.748851,1031.607977,49.22603,72.369361,44.762916,110.263372,0.95287,FAIL,67.753906
S00594,L0029,T01,594,52.968644,3.820268,0.82717,935.097115,38.99719,74.872007,55.037875,88.264688,0.983605,FAIL,69.173709
S00485,L0024,T01,485,53.477907,2.90754,-0.523618,985.804838,36.120353,69.55645,53.43181,92.735767,0.903824,FAIL,68.695222
S00402,L0020,T01,402,50.110824,1.149553,-3.037002,1006.915879,51.658552,64.42778,53.098006,106.15844,0.199857,PASS,91.320805
S00633,L0031,T01,633,50.411109,6.461936,-1.811622,998.406379,61.072142,62.502204,48.956291,105.65908,0.836426,FAIL,71.96288
S00384,L0019,T04,384,48.662324,4.857887,-0.727023,1011.526191,29.919554,65.671253,49.313916,101.49734,0.373497,PASS,85.325692
S00130,L0006,T02,130,50.797955,2.722175,-1.444843,940.666747,39.795386,68.452707,49.365164,101.083519,0.290255,PASS,91.250886
S00242,L0012,T03,242,53.636481,9.054366,-0.618162,887.438584,34.163731,66.432949,53.806016,96.299579,0.994504,FAIL,66.669888
S00437,L0021,T01,437,50.117288,4.52551,-4.478996,1011.906032,42.24157,69.195858,46.410659,109.805625,0.737156,PASS,77.079513
S00170,L0008,T01,170,48.501179,4.22851,-1.680682,877.717616,42.970907,70.701377,46.753471,108.394284,0.660036,FAIL,76.507289
S00788,L0039,T01,788,50.217727,4.458095,-0.101925,937.66813,29.240646,58.663627,50.209022,99.410696,0.495399,PASS,83.675832
S00362,L0018,T01,362,51.684641,4.724789,-1.090472,994.288855,51.624908,63.970528,49.921028,101.559274,0.7507,PASS,72.242064
S00797,L0039,T01,797,48.262575,6.433725,-1.317272,912.959666,35.732585,64.292604,47.392415,105.956588,0.678424,FAIL,77.028904
S00478,L0023,T02,478,49.867669,6.965619,-1.589455,,25.021161,70.610362,48.270097,103.992271,0.424242,PASS,84.459455
S00414,L0020,T02,414,48.584659,6.484775,-0.87782,918.487934,36.02438,71.291218,48.533834,101.815858,0.481647,PASS,81.700199
S00598,L0029,T01,598,51.048046,5.616709,-0.707714,950.937699,47.528142,72.267883,49.445264,100.992313,0.710493,FAIL,75.130615
S00087,L0004,T01,87,54.391442,2.684617,-1.815093,,45.540851,68.651162,52.786055,94.742707,0.894888,FAIL,68.793726
S00350,L0017,T01,350,46.978848,6.412142,-2.955235,977.280448,28.437465,71.42622,43.858468,113.48117,-0.061478,FAIL,67.278285
S00671,L0033,T01,671,48.348192,0.054541,-2.419219,940.337264,51.415547,62.129664,45.814055,113.357027,0.500289,FAIL,82.677609
S00699,L0034,T02,699,49.760956,5.139275,-3.498025,1089.323589,48.565771,66.090184,46.597511,108.646535,0.818435,FAIL,72.508098
S00611,L0030,T01,611,50.47927,4.640342,-0.992874,891.869294,54.247561,66.215022,49.279701,105.284063,0.667196,PASS,76.522731
S00031,L0001,T04,31,48.12067,5.092723,-2.644838,1074.772328,50.72436,716.2876,45.531148,111.927123,0.921046,FAIL,70.609934
S00281,L0014,T03,281,46.949422,3.375715,-2.297665,992.995497,40.428601,68.418891,44.529392,112.550278,0.872041,FAIL,70.972779
S00142,L0007,T02,142,50.77302,4.024251,-2.438023,897.408064,45.905179,62.190905,48.034821,108.273878,0.427475,PASS,86.266835
S00026,L0001,T01,26,48.44563,2.560923,-1.279863,989.946452,42.974064,71.54724,48.149357,103.910647,0.230854,PASS,92.311555
S00772,L0038,T04,772,50.449983,5.597876,-2.171906,944.640931,42.471464,65.109495,48.373696,106.142836,0.489006,PASS,83.435636
S00496,L0024,T03,496,45.908004,3.869222,-3.19097,1045.29979,32.800527,65.986615,42.891907,115.222393,0.953984,FAIL,68.721334
S00792,L0039,T05,792,48.303489,4.624387,-1.254559,1017.323984,55.675912,70.459701,47.153727,106.975558,0.772093,FAIL,73.231996
S00721,L0036,T02,721,49.568903,6.200516,0.053822,980.765383,30.117944,69.669317,49.230568,100.36046,0.507793,PASS,86.241177
S00497,L0024,T01,497,50.824677,5.207889,-1.047144,978.980434,34.020403,66.664275,48.649276,104.366746,0.339414,PASS,87.210676
S00581,L0029,T01,581,52.630313,4.657347,-3.942025,947.372423,19.129076,67.620951,48.45789,106.260293,0.139625,FAIL,93.816484
S00137,L0006,T02,137,51.595187,5.928733,-0.298695,1031.84274,43.096551,67.346084,51.707097,95.348573,0.931113,FAIL,68.520811
S00323,L0016,T02,323,49.833866,8.2267,-1.958752,959.060164,34.639826,63.869938,48.637336,104.211936,0.671963,PASS,75.616426
S00359,L0017,T01,359,50.77674,3.117854,-1.564699,895.472993,42.556558,70.166809,48.382801,100.061231,0.238196,FAIL,89.7773
S00716,L0035,T02,716,51.504897,3.179477,-0.737056,1004.229843,45.384341,69.604418,51.628454,97.822391,0.806849,PASS,75.082224
S00567,L0028,T02,567,53.478697,5.212357,-0.178458,1009.469698,32.700938,63.873238,54.453081,90.166237,0.980287,FAIL,68.313814
S00150,L0007,T01,150,46.260769,8.523458,0.816149,918.744728,33.485784,69.005134,46.218331,109.467186,0.924325,FAIL,69.309417
S00140,L0007,T05,140,50.71309,5.584741,-1.437828,1001.925132,27.180717,62.348888,48.501646,106.006743,0.270792,FAIL,88.781906
S00058,L0002,T01,58,55.079055,3.417481,-3.265432,1006.58438,33.658309,66.691634,51.099046,97.017727,0.614984,FAIL,80.707477
S00540,L0027,T01,540,47.533561,3.330987,-2.535363,965.205812,39.452345,,45.20552,115.286309,0.786576,PASS,74.173159
S00438,L0021,T02,438,49.945944,1.641551,-0.438066,1010.146902,52.078232,64.080815,49.730728,103.079089,0.398333,FAIL,86.164402
S00228,L0011,T01,228,45.475539,2.502775,-2.116338,1006.368202,37.311556,70.751313,44.472527,112.105522,0.802241,FAIL,73.890462
S00446,L0022,T02,446,51.940017,6.823961,-1.988002,985.796126,44.731106,63.545791,51.602819,99.819961,0.953169,FAIL,67.657056
S00696,L0034,T02,696,50.618474,2.091996,-0.202215,921.129226,34.728982,65.682919,50.308613,102.546956,0.331454,PASS,85.855417
S00046,L0002,T02,46,49.017203,4.093151,-2.511069,985.651219,43.792663,66.81663,46.193575,111.356865,0.749445,FAIL,76.442121
S00570,L0028,T01,570,49.419522,2.43014,-1.980688,975.771947,39.479921,66.288291,48.133518,107.521386,0.191258,PASS,91.450495
S00300,L0015,T01,300,46.575126,3.143597,-0.079856,1002.079532,42.560439,63.33192,45.469698,110.355478,0.764891,FAIL,74.21441
S00136,L0006,T01,136,48.511236,6.206109,-0.786044,959.9824,36.699031,61.728291,46.346422,110.733098,0.822599,FAIL,74.581114
S00700,L0035,T02,700,49.271995,4.352583,-0.166439,1015.557313,51.563713,69.070723,50.397984,103.07966,0.788024,FAIL,72.094098
S00661,L0033,T01,661,51.298896,4.038147,-0.702245,960.409128,65.55404,70.199486,49.797242,102.405782,0.811599,FAIL,72.323341
S00695,L0034,T01,695,51.303512,5.855073,-3.256508,1026.15058,11.28263,67.58447,48.17537,101.940418,0.184678,PASS,95.830538
S00629,L0031,T01,629,46.442039,3.885922,0.37665,961.010372,26.525547,63.109867,44.988946,112.347584,0.734273,FAIL,74.473411
S00240,L0012,T01,240,50.014891,7.95472,-3.6469,1015.89914,36.136141,68.344723,46.48479,110.936009,0.898373,FAIL,73.012174
S00733,L0036,T01,733,46.863319,5.479728,-1.267791,1017.443711,56.107464,69.81377,45.251688,112.686094,0.958926,FAIL,69.05103
S00623,L0031,T01,623,49.782741,5.362361,-0.460255,923.427837,46.163667,68.71604,49.370209,101.717456,0.656612,PASS,78.090264
S00587,L0029,T01,587,48.574855,4.978408,-0.910406,933.817382,37.670053,66.653135,47.346575,109.894385,0.558451,PASS,80.249786
S00738,L0036,T01,738,48.595879,4.927018,-2.735975,943.432316,57.207685,69.091853,46.633622,108.871977,0.86491,FAIL,70.334637
S00066,L0003,T01,66,49.731537,3.3346,-3.259881,1008.044672,42.479148,65.6355,46.145244,110.21936,0.672767,FAIL,76.728998
S00531,L0026,T01,531,50.951618,5.09081,0.548707,951.334137,32.500924,61.790365,51.918909,97.401346,0.859789,FAIL,72.508795
S00455,L0022,T04,455,48.986446,8.074233,-2.323092,978.656822,42.814068,66.469736,47.201289,106.872399,0.883618,FAIL,70.500391
S00102,L0005,T02,102,48.725666,3.141873,-4.088915,949.59362,39.35599,63.211151,45.222847,113.995554,0.768551,FAIL,71.660815
S00433,L0021,T01,433,48.083507,4.556912,-0.088075,967.15864,37.565775,66.450912,47.724975,107.421289,0.434565,PASS,86.214877
S00251,L0012,T01,251,45.995141,4.644949,-1.350586,996.498917,20.955191,65.776039,45.246312,111.899445,0.699667,PASS,75.283528
S00659,L0032,T03,659,49.661599,6.641373,-0.220982,1043.504212,48.137293,66.208021,50.308945,99.896699,0.889272,FAIL,70.381452
S00664,L0033,T01,664,49.93663,2.370582,-3.808845,946.412578,26.540753,70.734317,46.82613,107.518245,0.24335,PASS,88.72641
S00027,L0001,T01,27,49.659649,5.082376,-3.148383,1008.316628,33.662493,68.70183,45.284087,110.755072,0.846997,FAIL,72.85253
S00678,L0033,T02,678,51.960812,4.073943,-1.025969,1076.315732,28.84967,66.663374,51.700771,98.026498,0.727232,FAIL,74.366126
S00197,L0009,T02,197,52.847517,5.225872,-0.717022,976.934276,49.233989,66.726156,52.996342,97.620507,0.974829,FAIL,68.228389
S00625,L0031,T01,625,46.655509,3.253672,-1.882428,963.24581,53.123637,62.760713,44.156957,114.725003,0.945853,FAIL,69.502545
S00279,L0013,T01,279,50.92036,2.533832,-2.782372,1014.686139,34.177184,67.929829,48.643326,104.911256,0.134078,PASS,95.142833
S00561,L0028,T05,561,46.713834,5.478316,-3.121712,1036.695605,50.640936,63.676882,45.251206,114.011959,0.945294,FAIL,67.512163
S00649,L0032,T04,649,48.296422,4.796303,0.413837,963.859185,50.476744,62.137094,46.652395,109.678242,0.804182,PASS,75.167731
S00755,L0037,T05,755,51.679955,3.588165,-1.313491,914.0378,26.21673,71.376015,49.281546,102.736823,0.211123,PASS,91.463311
S00000,L0000,T01,0,51.425217,3.605392,-2.750963,1002.409267,45.673808,67.42716,49.080145,104.470862,0.400976,PASS,87.66276
S00205,L0010,T02,205,48.849376,6.799249,0.399801,946.381378,55.122781,70.791765,48.281014,104.777969,0.780161,FAIL,74.89218
S00770,L0038,T04,770,48.227917,3.953452,-0.641047,935.210628,37.819212,65.572742,46.653075,108.596903,0.583376,FAIL,81.211358
S00690,L0034,T01,690,52.035345,5.383883,-4.750893,952.523058,34.420096,70.756836,46.300374,109.590801,0.745652,FAIL,73.618685
S00218,L0010,T02,218,47.028911,4.43109,-1.239642,903.764438,56.441838,64.640563,45.302033,113.254553,0.934421,FAIL,68.17384
S00267,L0013,T02,267,51.007916,2.811607,-1.929864,923.082801,18.196798,68.512351,48.195245,101.885026,0.076552,PASS,95.599346
S00763,L0038,T03,763,48.363294,6.44419,-1.431523,993.697331,41.705042,73.049228,47.259581,102.528471,0.766025,FAIL,75.330773
S00097,L0004,T01,97,51.949238,5.438476,-1.783822,990.135849,19.424848,67.824898,49.050998,105.477084,0.260471,FAIL,91.540846
S00133,L0006,T04,133,52.501243,1.888081,-1.859267,1045.099375,23.27623,,49.90728,102.543374,0.148762,PASS,95.21481
S00653,L0032,T01,653,53.360615,2.593112,-1.422721,1018.851745,49.252461,72.581315,51.300647,98.975959,0.753302,PASS,74.292304
S00443,L0022,T01,443,53.108453,2.308046,-1.695598,1051.514994,39.056433,68.3537,50.893671,95.119199,0.525393,FAIL,81.854958
S00321,L0016,T02,321,51.602821,4.144189,-1.960814,1116.768897,40.71179,62.269135,50.162611,102.628855,0.606858,FAIL,80.096005
S00564,L0028,T05,564,48.127582,2.146431,-3.447393,980.990044,33.406795,67.829623,44.309014,113.404909,0.760615,FAIL,74.722587
