sample_id,lot_id,tool_id,sequence,pressure_mean,pressure_std,temperature_c,rf_power_w,gas_flow_sccm,motor_current_a,vibration_rms,endpoint_slope,step_duration_s,anomaly_type,anomaly_score,yield_loss_proxy
S00404,L0020,T01,404,27.368964,0.249512,41.99432,959.960531,104.274819,16.017431,,-0.023467,71.653526,BEARING,0.883306,29.034322
S00306,L0015,T01,306,28.217735,0.309674,44.646305,799.940376,102.199437,12.75851,0.52182,-0.030484,74.982456,NORMAL,0.138454,2.994075
S00702,L0035,T01,702,28.71463,0.29444,42.57372,775.768225,105.284159,13.149392,0.958597,-0.035184,70.529942,NORMAL,0.25957,6.552576
S00463,L0023,T03,463,27.408358,0.424547,46.508936,865.978988,105.952447,11.442948,0.696181,-0.0398,71.508489,NORMAL,0.250666,11.11212
S00794,L0039,T01,794,27.786987,0.365117,42.38369,836.753166,109.548938,12.703726,0.77317,0.011821,80.481033,ENDPOINT,0.143813,7.69785
S00778,L0038,T02,778,27.219198,0.366169,44.594301,810.59085,104.667451,11.000195,0.547753,-0.030313,68.35948,NORMAL,0.154105,4.431458
S00040,L0002,T01,40,29.241025,0.430253,47.301779,836.601192,106.494891,9.950245,1.062992,-0.037005,68.144732,NORMAL,0.276866,8.146288
S00668,L0033,T02,668,26.786489,0.237062,44.569162,812.236825,104.486052,11.384071,0.921873,-0.035483,73.462346,NORMAL,0.169817,10.355528
S00562,L0028,T01,562,29.006764,0.181524,44.393131,805.269078,103.811867,12.07814,1.05288,-0.049028,69.129682,NORMAL,0.195767,10.464662
S00184,L0009,T02,184,27.063931,0.142808,43.773811,823.415773,102.173074,12.568941,0.75494,-0.036654,70.907538,NORMAL,0.091045,3.508726
S00136,L0006,T01,136,28.627617,0.253239,43.172865,807.978551,104.288453,14.993809,2.863232,-0.035958,70.559735,BEARING,0.640552,17.132515
S00116,L0005,T04,116,27.851422,0.238842,45.09838,790.72979,106.588032,13.074953,0.870448,0.006274,85.495423,ENDPOINT,0.157927,8.350798
S00247,L0012,T02,247,28.164,0.364998,43.313626,793.472958,109.095326,12.413658,1.168924,-0.031649,71.09546,NORMAL,0.257998,13.116632
S00479,L0023,T01,479,29.463954,0.392095,44.660063,842.661849,108.251397,11.850541,0.777821,-0.040913,65.052629,BEARING,0.227876,8.962757
S00132,L0006,T01,132,30.059405,0.0816,45.330846,866.027389,106.993939,11.659102,0.918758,0.011218,,ENDPOINT,0.268128,8.941054
S00756,L0037,T03,756,27.819488,0.424088,43.545835,833.386354,108.090945,14.724044,0.599418,-0.030798,73.15581,NORMAL,0.148514,6.886197
S00554,L0027,T02,554,27.678578,0.51626,43.849236,805.361517,108.104562,11.298907,0.512955,-0.036596,66.937476,NORMAL,0.181732,8.167864
S00590,L0029,T04,590,27.320933,0.335259,42.969512,799.197868,103.712976,11.733017,0.774482,-0.049543,71.042762,NORMAL,0.169773,5.941452
S00744,L0037,T02,744,27.708244,0.436462,41.564713,813.315388,107.183159,11.787991,0.771127,-0.039117,76.371453,NORMAL,0.140415,4.499411
S00669,L0033,T03,669,27.264183,0.383852,319.069856,802.243151,102.676021,11.41424,0.798666,-0.046504,75.034199,NORMAL,0.177146,6.537754
S00128,L0006,T04,128,26.120547,0.459064,42.829586,775.868683,103.353401,11.167079,0.986196,-0.0386,72.046628,NORMAL,0.365616,10.838186
S00481,L0024,T02,481,27.435802,0.322136,44.653402,815.365315,108.97573,12.822031,0.440346,-0.039706,69.2112,NORMAL,0.120331,1.885314
S00509,L0025,T01,509,27.769769,0.212072,45.116102,807.245508,103.906657,11.673383,1.166103,-0.019833,72.225277,NORMAL,0.187942,8.968912
S00205,L0010,T03,205,28.830356,0.495066,46.099303,809.524613,103.077323,11.853588,0.626603,-0.051725,75.791154,NORMAL,0.191473,5.892218
S00771,L0038,T01,771,26.734771,0.188211,43.9218,822.151983,105.303325,11.593217,0.563619,-0.033845,69.636708,NORMAL,0.115694,2.04332
S00438,L0021,T01,438,28.888707,0.437345,44.975463,836.745905,99.922648,11.682953,0.901352,-0.04331,74.088192,NORMAL,0.220974,10.898518
S00505,L0025,T01,505,26.301114,0.162285,43.917684,878.682233,102.811927,12.525746,1.026779,-0.022556,68.786418,NORMAL,0.328916,12.484304
S00392,L0019,T04,392,27.538395,0.378895,44.337083,800.51099,99.776653,12.714582,0.822669,-0.036374,69.329963,NORMAL,0.172194,4.406313
S00435,L0021,T03,435,26.825943,0.277513,43.513878,811.749836,102.835315,11.426774,0.732583,-0.046381,68.514099,NORMAL,0.148706,8.682837
S00411,L0020,T02,411,28.818879,0.261729,43.678008,834.168212,106.8788,15.896143,2.594649,-0.0509,74.492191,BEARING,0.590459,18.337834
S00212,L0010,T01,212,29.360504,0.255129,40.840003,814.742063,101.169872,11.685576,0.433975,-0.03184,73.834942,NORMAL,0.144952,4.179761
S00015,L0000,T01,15,28.253818,0.308193,43.280572,818.88067,,15.311748,2.53259,-0.032633,69.607071,BEARING,0.525685,17.33331
S00683,L0034,T02,683,26.856535,0.194929,42.33248,814.387667,103.954716,11.56162,0.782237,-0.042255,71.063336,NORMAL,0.119936,2.940137
S00250,L0012,T02,250,27.826957,0.221625,44.614513,829.425871,106.926284,11.842088,0.954811,-0.039306,71.508312,NORMAL,0.126326,8.136589
S00353,L0017,T02,353,28.200756,0.453387,45.559817,789.486869,102.686522,11.997097,0.998327,-0.043028,75.976812,NORMAL,0.249249,10.843341
S00344,L0017,T01,344,,0.616863,42.770909,815.680822,101.617633,12.400985,0.482019,-0.033491,70.762224,NORMAL,0.177097,8.444959
S00574,L0028,T01,574,26.911804,0.183144,42.157597,822.272892,109.783576,12.500753,0.690761,-0.036561,71.270487,NORMAL,0.105878,4.585672
S00176,L0008,T03,176,28.283095,0.548586,46.183362,835.060685,104.99348,11.870261,,-0.026182,69.649215,NORMAL,0.188953,8.360947
S00797,L0039,T01,797,28.529717,0.398597,44.379509,794.126311,104.680525,11.816734,0.983271,-0.047624,70.099125,NORMAL,0.236637,8.255641
S00408,L0020,T01,408,27.003341,0.292692,41.899973,784.752865,105.419233,,0.44797,-0.031971,71.595443,NORMAL,0.211124,8.968051
S00115,L0005,T02,115,30.069317,0.362863,44.827231,848.249356,107.258992,13.682943,0.974994,-0.0274,68.96045,NORMAL,0.308554,13.536653
S00027,L0001,T02,27,27.359487,0.167497,43.942172,855.131086,103.975238,12.059916,0.930892,-0.042187,72.186065,NORMAL,0.194451,9.562659
S00671,L0033,T02,671,26.416332,0.291769,46.080964,816.402765,109.555549,11.361266,0.734871,-0.045411,68.064573,NORMAL,0.161119,4.426824
S00217,L0010,T01,217,27.811531,,46.115838,802.411026,104.476881,12.418125,0.711323,-0.031547,69.707982,NORMAL,0.161649,7.603512
S00623,L0031,T02,623,30.157971,0.326403,43.09023,813.987122,101.370982,11.221046,1.073116,-0.050617,70.117574,NORMAL,0.272811,13.312204
S00325,L0016,T01,325,27.2937,,47.608895,828.462532,105.44611,11.839779,0.901359,-0.037665,65.282581,NORMAL,0.23636,6.859427
S00345,L0017,T01,345,27.649285,0.419904,41.872102,852.340468,105.133667,11.383608,1.103364,0.015195,85.67573,ENDPOINT,0.279204,12.667996
S00448,L0022,T01,448,29.443396,0.44291,46.162656,846.253318,99.267491,15.335217,2.660855,-0.03712,76.488974,BEARING,0.713744,26.716741
S00249,L0012,T03,249,28.714938,0.411341,44.583279,801.067577,105.606058,15.928915,2.801895,-0.036143,75.713223,BEARING,0.686387,19.724145
S00336,L0016,T02,336,26.666619,0.208806,42.620867,847.822908,105.243682,12.143871,0.871886,-0.054723,77.120617,NORMAL,0.206399,7.898753
S00795,L0039,T04,795,26.080075,0.302176,44.096386,806.32613,103.60377,11.981064,0.824498,-0.057121,69.184215,NORMAL,0.211849,9.054692
S00164,L0008,T02,164,28.233034,0.2952,40.625196,838.249937,103.717256,13.136019,0.824993,-0.042384,75.820824,NORMAL,0.137325,4.244567
S00525,L0026,T01,525,28.782903,0.442112,41.761363,829.747314,104.539995,11.545482,0.637137,-0.048104,71.814279,NORMAL,0.174041,6.59394
S00726,L0036,T01,726,27.524401,0.348557,46.638326,820.872433,100.47318,12.080836,0.684652,-0.046323,76.502064,NORMAL,0.1131,6.143384
S00644,L0032,T01,644,27.910601,0.258777,45.946152,834.779151,104.548806,12.324191,0.428022,-0.052551,70.902541,NORMAL,0.106112,4.716648
S00429,L0021,T03,429,26.934244,0.41232,42.07411,855.036142,112.353555,12.300888,0.829741,-0.035656,69.711267,NORMAL,0.251393,14.344357
S00701,L0035,T03,701,28.88113,0.53625,44.135078,806.142084,105.254769,12.923628,1.105832,-0.043765,76.658382,NORMAL,0.289222,13.031254
S00612,L0030,T02,612,27.64278,0.373014,42.974372,871.278531,105.083249,11.194096,1.118379,,75.387232,NORMAL,0.318906,7.321933
S00279,L0013,T01,279,28.823256,0.459632,44.927997,837.128923,98.769457,11.187024,0.981206,-0.053617,73.942854,NORMAL,0.244195,7.015256
S00156,L0007,T03,156,29.13107,0.514521,43.257246,866.958092,105.875415,13.299334,0.571452,-0.053619,72.954009,NORMAL,0.302579,9.778543
S00360,L0018,T04,360,26.571238,0.49759,43.722349,871.633794,102.451818,14.304226,2.625174,-0.041369,70.810999,BEARING,0.781214,21.758004
S00295,L0014,T02,295,28.625565,0.225233,43.622367,825.946502,103.489392,11.603529,1.032667,0.029058,79.113616,ENDPOINT,0.160619,9.332437
S00381,L0019,T01,381,28.271245,0.296679,44.76355,823.463649,105.231549,12.852112,0.617709,-0.038149,68.229069,NORMAL,0.096391,4.790307
S00285,L0014,T03,285,27.182076,0.335963,45.267752,835.003056,109.168949,12.147055,0.76518,-0.040918,71.295188,NORMAL,0.162395,6.255927
S00628,L0031,T01,628,27.927392,0.399543,43.372001,758.166226,103.98203,15.794011,2.55304,-0.037253,77.332183,BEARING,0.696361,18.233805
S00489,L0024,T01,489,28.040954,0.224787,45.132359,840.834856,103.58549,15.840985,2.371412,-0.045224,70.917882,BEARING,0.503185,17.408391
S00312,L0015,T03,312,27.277547,0.294908,43.454016,824.229395,106.389057,12.025399,0.944633,-0.053973,65.773824,NORMAL,0.156581,7.166197
S00089,L0004,T01,89,26.83153,0.269202,43.774346,815.592139,104.532785,11.599172,1.069595,-0.053096,74.787048,NORMAL,0.204142,8.296981
S00468,L0023,T03,468,26.88333,0.275255,43.018686,839.433589,101.50002,13.418797,0.894404,-0.053335,72.287989,NORMAL,0.196832,9.218366
S00288,L0014,T04,288,28.801471,0.264372,44.864055,813.587254,108.003552,11.634878,0.895311,-0.033135,73.518305,NORMAL,0.146026,3.164955
S00635,L0031,T01,635,27.864291,0.232432,41.436046,781.456938,104.448048,11.829131,0.705636,-0.037991,74.285411,NORMAL,0.161251,7.861913
S00630,L0031,T02,630,26.348881,0.406852,45.904023,824.487624,102.875938,11.788693,0.716876,-0.037468,76.415797,NORMAL,0.195488,7.437278
S00180,L0009,T01,180,28.667423,,45.618022,831.759247,109.682399,12.589241,0.343516,-0.027757,73.653788,NORMAL,0.141041,3.140327
S00119,L0005,T01,119,27.755359,0.28642,45.759776,947.577904,103.216642,12.170543,0.863774,-0.043428,74.693286,ARC,0.418725,9.644334
S00174,L0008,T01,174,29.447895,0.355576,44.41215,833.972173,100.866086,12.698048,0.466757,,68.131133,NORMAL,0.196219,8.224517
S00237,L0011,T02,237,28.127203,0.138844,43.715277,797.837941,105.877702,11.250405,0.679709,-0.042414,70.928096,NORMAL,0.096476,3.878281
S00521,L0026,T02,521,27.649835,0.280527,42.951502,848.599,102.647966,12.736911,1.121408,0.016929,81.597263,ENDPOINT,0.23949,4.992555
S00501,L0025,T01,501,29.467488,0.180127,44.222297,798.642973,103.411481,12.420552,0.47249,-0.054266,74.781814,NORMAL,0.171799,12.438875
S00706,L0035,T01,706,28.687518,0.312411,45.593545,800.792976,101.788349,11.49064,0.637418,-0.036703,71.647407,NORMAL,0.160496,5.938765
S00028,L0001,T02,28,29.146697,0.392585,44.435277,803.042844,105.168064,13.150574,0.546441,-0.050257,77.480926,NORMAL,0.197874,5.287562
S00454,L0022,T04,454,27.237558,,44.872644,825.558796,104.0179,16.183766,2.396264,-0.030616,75.393299,BEARING,0.535203,12.171483
S00405,L0020,T02,405,,0.315591,44.634087,794.926887,111.058117,11.76491,0.825758,-0.027451,67.497289,NORMAL,0.228013,4.941822
S00458,L0022,T01,458,,0.233635,40.293011,813.22755,108.832145,11.817774,1.008877,-0.052639,74.079851,NORMAL,0.136493,8.336003
S00490,L0024,T02,490,27.604426,0.366504,42.38875,830.750692,105.452432,10.510659,1.337587,,70.231876,NORMAL,0.272678,10.865601
S00480,L0024,T03,480,27.452532,0.098728,45.272962,829.866808,108.852085,,0.689046,-0.046615,70.980573,NORMAL,0.076722,8.123581
S00522,L0026,T03,522,28.836259,0.445738,44.728516,829.694686,106.584477,11.836728,0.614783,-0.045987,72.353093,NORMAL,0.177484,10.842673
S00011,L0000,T02,11,,0.216925,41.891792,855.970756,102.276649,11.361421,0.58642,-0.014177,67.412891,NORMAL,0.226273,9.929983
S00659,L0032,T03,659,28.131695,0.238021,43.084287,787.791317,104.343647,11.432124,0.390607,-0.041306,72.931994,NORMAL,0.146612,4.474895
S00629,L0031,T01,629,27.228018,0.53749,43.251038,,100.496049,,0.789897,-0.024842,71.850399,NORMAL,0.316986,7.912673
S00619,L0030,T03,619,27.431704,0.401602,42.175231,849.337994,105.746661,12.606238,1.011572,-0.035405,68.565245,NORMAL,0.255053,8.273419
S00082,L0004,T01,82,28.394268,0.480208,42.561324,809.14152,109.391373,11.864305,0.823976,-0.051976,67.182512,NORMAL,0.172905,6.850831
S00211,L0010,T03,211,27.787057,0.325003,43.483437,844.812032,107.706195,12.824373,0.877452,-0.035519,71.908157,NORMAL,0.173291,1.667465
S00713,L0035,T02,713,27.555508,0.391327,43.56352,831.987751,104.661003,12.815435,0.832841,-0.012604,76.446088,NORMAL,0.158236,5.379221
S00329,L0016,T03,329,27.438694,0.39186,41.36886,837.860195,,12.323522,0.8293,-0.051379,76.839215,NORMAL,0.178006,12.238829
S00475,L0023,T02,475,28.009226,0.184263,43.848412,819.760514,103.972391,11.423734,0.541431,-0.060341,77.849204,NORMAL,0.047126,3.462365
S00792,L0039,T03,792,26.771165,0.560055,46.322662,861.183981,106.514025,14.075777,0.734303,-0.049052,72.010262,NORMAL,0.304415,14.110462
S00536,L0026,T01,536,27.388193,0.524158,45.659723,,105.468383,10.990701,0.990989,-0.042844,68.436677,NORMAL,0.2327,9.9187
S00095,L0004,T01,95,,0.403899,43.238848,830.669589,100.326276,12.806219,0.595121,-0.028185,70.357687,NORMAL,0.163025,9.675405
S00734,L0036,T03,734,28.078174,0.25484,39.797477,832.615295,103.343634,12.195504,0.619216,-0.027733,71.741464,NORMAL,0.099157,3.142219
S00026,L0001,T01,26,27.581525,0.190384,42.482375,844.671255,108.377764,11.779623,0.852947,-0.027273,73.222723,NORMAL,0.143435,2.412777
S00500,L0025,T01,500,28.752926,0.286556,44.821082,810.471257,107.607828,11.715918,0.357528,-0.055678,71.880733,NORMAL,0.133107,4.990019
S00583,L0029,T04,583,28.437858,0.271519,43.688487,789.665029,104.678759,10.324279,0.716806,-0.034677,66.712466,NORMAL,0.16561,4.703538
S00783,L0039,T01,783,26.753797,0.273472,45.640829,815.075321,108.239373,11.437345,0.639259,-0.040511,74.467123,NORMAL,0.14299,5.418006
S00012,L0000,T01,12,27.452736,0.492028,46.528659,867.560858,102.736797,12.395652,0.871996,-0.030131,78.365766,NORMAL,0.287271,10.095398
S00397,L0019,T01,397,27.99881,0.366973,44.215516,828.614582,105.806215,11.10644,1.02917,-0.038885,71.437032,NORMAL,0.170632,0.790654
S00070,L0003,T01,70,28.671232,0.45761,43.560569,846.647918,105.324857,11.743111,0.762671,-0.027293,76.683452,NORMAL,0.214584,5.852423
S00595,L0029,T01,595,28.290664,0.310062,41.892888,856.074864,104.302621,11.883753,0.746017,0.022356,88.432545,ENDPOINT,0.182236,5.30277
S00239,L0011,T03,239,28.817444,0.228647,45.542458,849.806549,106.639881,10.627258,0.838408,0.014854,79.476999,ENDPOINT,0.182152,5.984201
S00637,L0031,T02,637,25.942749,0.315516,46.409018,822.333677,101.740005,11.722573,0.860762,-0.050757,81.444954,NORMAL,0.202766,4.648788
S00333,L0016,T02,333,27.893058,0.442738,317.15922,822.467353,100.072554,12.587557,1.016998,-0.040114,72.344287,NORMAL,0.17645,5.295977
S00651,L0032,T01,651,28.786712,0.519251,44.98798,786.026227,106.483925,12.019963,0.808204,-0.04166,71.251633,NORMAL,0.256134,7.898357
S00181,L0009,T01,181,28.861164,0.276657,43.623678,823.853797,111.617844,10.642933,0.720239,-0.037706,74.28792,NORMAL,0.121857,7.342604
S00733,L0036,T01,733,29.922389,0.429536,44.008829,957.317444,107.94696,11.643045,0.649016,-0.049125,65.720786,ARC,0.546797,16.434482
S00570,L0028,T04,570,29.767061,0.24284,45.764957,928.849017,104.325235,,0.687978,-0.050255,70.767807,ARC,0.421186,14.210631
S00752,L0037,T02,752,26.924696,0.268603,45.97477,,104.870677,12.299964,0.885475,-0.041272,76.491371,NORMAL,0.301027,8.994404
S00107,L0005,T01,107,28.521338,0.556168,46.469255,875.912255,111.153271,12.566489,0.736637,-0.047449,72.600481,NORMAL,0.304889,10.044843
S00338,L0016,T03,338,26.958636,0.450483,44.579953,872.726317,98.863821,13.050785,1.187561,-0.022497,76.182838,NORMAL,0.393395,11.502858
S00025,L0001,T03,25,27.723428,0.325287,42.841947,829.987171,100.588301,13.107457,0.581035,-0.032785,73.541092,NORMAL,0.120118,7.636805
S00112,L0005,T02,112,29.174473,0.417753,45.173294,822.020736,101.483872,10.774363,0.671838,-0.036777,67.055806,NORMAL,0.168214,8.407392
S00059,L0002,T01,59,27.305469,0.490868,44.540573,805.55464,101.741487,10.983715,1.28191,-0.032769,72.871296,NORMAL,0.314034,8.54619
S00172,L0008,T01,172,26.467363,0.372482,44.424942,809.303657,109.356664,12.594179,,-0.053898,69.497786,NORMAL,0.196493,5.01066
S00541,L0027,T01,541,28.314197,0.490867,45.421961,798.333908,105.538522,12.61142,0.790186,-0.035186,72.540014,NORMAL,0.192592,5.504121
S00736,L0036,T02,736,27.826623,0.333377,42.648809,828.804482,105.285801,11.731494,0.645142,-0.054671,68.732872,NORMAL,0.114024,0.628469
S00592,L0029,T02,592,27.359244,0.504573,46.055314,768.971361,106.68651,13.298908,0.363659,-0.042302,67.614624,NORMAL,0.285753,15.554644
S00198,L0009,T04,198,28.080287,0.631248,,843.278256,103.137265,10.603202,0.631505,-0.044596,,NORMAL,0.220022,10.862417
S00580,L0029,T01,580,28.535988,0.235504,43.835439,855.298955,103.542204,10.82884,0.935432,-0.043913,68.103063,NORMAL,0.207781,5.377326
S00416,L0020,T02,416,27.555251,0.531948,46.373279,797.858244,110.122442,12.355063,0.831344,-0.032616,74.308676,NORMAL,0.218415,9.652906
S00045,L0002,T02,45,26.579736,0.010844,46.783551,836.368961,106.292435,10.606876,0.924692,-0.040073,69.940513,NORMAL,0.14582,9.313021
S00379,L0018,T02,379,26.759371,0.22571,43.639292,805.972605,105.357383,11.945038,0.366351,-0.036436,69.965822,NORMAL,0.153528,6.600382
S00037,L0001,T01,37,27.850349,0.498626,43.984058,852.031229,106.077205,11.91632,0.756334,-0.037545,68.713228,NORMAL,0.212217,4.455346
S00793,L0039,T01,793,28.007861,0.224168,43.557105,801.19533,110.742486,,0.832865,-0.050296,73.962227,NORMAL,0.111663,6.160242
S00633,L0031,T01,633,27.401205,0.328998,43.356029,809.563122,104.034556,12.946383,0.570362,-0.037877,71.531978,NORMAL,0.138281,5.614887
S00601,L0030,T04,601,28.209146,0.397107,45.541411,802.3807,105.114841,12.354854,0.89328,,,NORMAL,0.177102,2.030466
S00258,L0012,T01,258,27.328426,0.125963,45.693491,815.154331,105.844014,,0.765364,-0.034644,63.843102,NORMAL,0.077184,6.139597
S00227,L0011,T01,227,27.517596,0.447008,46.003275,837.154609,99.851267,12.181147,0.806384,-0.046562,,NORMAL,0.180355,4.640768
S00548,L0027,T01,548,28.011636,0.473915,42.590285,849.218565,100.277991,11.136905,0.540813,-0.027968,68.073352,NORMAL,0.192107,7.399349
S00433,L0021,T01,433,28.016635,0.281871,45.14484,859.156373,100.684204,11.205949,1.002265,-0.018386,69.30172,NORMAL,0.219757,10.114474
S00767,L0038,T02,767,26.879826,0.27621,42.292178,817.816131,105.070188,11.088129,0.450056,-0.047814,66.807811,NORMAL,0.130521,6.450806
S00162,L0008,T01,162,28.545222,0.237229,45.82781,802.681545,,13.527627,1.121238,-0.032134,67.416881,NORMAL,0.210174,14.941266
S00076,L0003,T01,76,28.405726,,44.322263,794.706321,105.661278,12.120083,0.476824,,85.151206,ENDPOINT,0.169041,2.008551
S00567,L0028,T01,567,26.539971,0.346968,45.453869,784.709549,101.605455,12.196889,0.614351,-0.038889,74.531568,NORMAL,0.247969,10.142948
S00504,L0025,T01,504,26.807672,0.338615,41.338035,845.970921,107.712436,12.700112,1.045504,-0.039301,71.771702,NORMAL,0.270574,10.053536
S00332,L0016,T03,332,28.405956,0.213427,46.017571,802.445905,104.462848,10.582088,0.668423,-0.05066,71.039887,NORMAL,0.11754,2.895365
S00523,L0026,T01,523,28.234548,0.122568,,795.629417,105.07323,11.778539,1.006343,-0.030033,70.947074,NORMAL,0.154881,9.164852
S00186,L0009,T01,186,25.352462,0.488779,42.631203,832.360051,105.000343,11.874118,1.119181,-0.047468,70.409537,NORMAL,0.365267,9.975192
S00600,L0030,T03,600,28.313164,0.453151,42.926194,774.411597,110.576377,11.457892,0.675639,-0.039143,70.241517,NORMAL,0.242917,6.669297
S00674,L0033,T02,674,26.692839,0.408654,45.701386,832.852006,99.783148,12.590565,0.60737,-0.036505,73.411681,NORMAL,0.199651,7.037278
S00634,L0031,T01,634,27.245812,0.268325,44.697766,775.385311,109.15968,10.834127,1.136485,-0.038547,69.116423,NORMAL,0.300449,9.569332
S00727,L0036,T03,727,28.555671,0.379574,44.148453,788.163396,104.376747,11.402563,1.044855,-0.053227,74.590811,NORMAL,0.263482,7.905349
S00126,L0006,T01,126,28.227845,0.21787,41.411904,772.956684,106.623515,11.696557,0.806518,-0.044236,69.602624,NORMAL,0.185098,9.89164
S00214,L0010,T04,214,28.039709,0.453994,45.370304,792.710032,101.555279,10.948558,0.761132,-0.041272,66.170252,NORMAL,0.183709,7.57228
S00498,L0024,T01,498,28.30916,0.344578,45.160079,801.3326,111.26124,11.112319,0.856544,-0.043019,69.301188,NORMAL,0.162407,5.070449
S00790,L0039,T01,790,27.26577,0.400906,46.111921,,101.085236,12.570979,0.886756,-0.046502,69.52019,NORMAL,0.22549,8.655284
S00001,L0000,T03,1,30.099898,0.34837,44.063125,797.462607,103.081363,11.896636,0.840398,-0.039517,71.682273,NORMAL,0.25853,8.266033
S00098,L0004,T02,98,27.486674,0.366156,42.231973,808.715894,112.73605,11.935745,0.812696,-0.038872,72.729282,NORMAL,0.148589,0.724835
S00340,L0017,T01,340,29.09619,0.25732,46.478276,791.634429,104.015563,11.686532,0.693557,0.012031,81.067314,ENDPOINT,0.190053,11.628828
S00437,L0021,T01,437,26.348502,0.50316,44.468242,796.494281,103.185176,12.378757,0.796344,-0.033248,71.361862,NORMAL,0.267129,10.254922
S00093,L0004,T01,93,27.441115,0.37655,46.722364,868.571623,102.695547,13.240374,0.666074,-0.040129,72.582273,NORMAL,0.243511,11.070421
S00528,L0026,T03,528,28.11828,0.111923,,850.456077,104.389013,11.996559,0.683397,-0.040666,73.247531,NORMAL,0.110035,3.005357
S00350,L0017,T04,350,27.977912,0.469199,43.516925,819.764742,100.7567,10.93703,0.404646,-0.024594,71.39219,NORMAL,0.118992,7.794232
S00461,L0023,T02,461,28.751514,0.216215,42.140984,810.574697,102.774497,11.911262,1.104832,-0.02577,72.61894,NORMAL,0.191401,9.447482
S00729,L0036,T02,729,26.843045,0.215,44.760082,841.643135,107.023261,10.622105,1.154709,-0.034861,70.072724,NORMAL,0.254383,5.992338
S00252,L0012,T02,252,,0.15644,43.424598,790.658374,104.748872,11.326217,0.523324,-0.036446,,NORMAL,0.126925,8.592278
S00777,L0038,T01,777,28.271568,0.238001,44.357555,802.495739,100.082815,12.237793,0.737779,-0.040281,66.756084,NORMAL,0.116839,1.482904
S00251,L0012,T01,251,27.269297,0.572447,45.477516,861.17387,107.647735,16.330828,2.380925,-0.015184,,BEARING,0.677813,21.157829
S00368,L0018,T01,368,26.436809,0.042208,42.112638,852.590846,109.270671,12.686258,0.784038,-0.043804,68.262593,NORMAL,0.170189,9.26361
S00648,L0032,T03,648,28.124263,0.289564,46.540683,800.953676,105.509838,10.948526,0.616916,-0.028498,74.180982,NORMAL,0.12622,2.011918
S00484,L0024,T02,484,28.837024,0.292061,45.560553,810.507056,108.938146,12.74122,0.430921,-0.0455,70.730387,NORMAL,0.138599,7.29705
S00538,L0026,T01,538,29.447062,0.345638,43.704234,835.981915,103.142865,12.031412,0.523949,-0.049605,75.176096,NORMAL,0.198717,7.252509
S00581,L0029,T04,581,27.652703,0.363662,45.582845,807.591571,105.496785,11.983523,0.649172,-0.037393,68.900514,NORMAL,0.139302,4.351912
S00652,L0032,T01,652,27.286229,0.30993,43.378989,750.938076,113.941208,12.685608,1.311631,-0.057001,66.724515,NORMAL,0.413733,14.53326
S00099,L0004,T01,99,29.752757,0.405449,226.290095,819.843729,105.738925,13.06758,1.143873,-0.055929,73.63971,NORMAL,0.275359,6.053157
S00761,L0038,T03,761,28.251595,0.484278,46.51723,806.42237,104.658141,11.150168,0.760796,-0.043752,75.474326,NORMAL,0.167593,9.690504
S00440,L0022,T02,440,28.401041,0.382437,315.85929,805.633651,102.837194,11.248861,0.724415,-0.048305,73.517182,NORMAL,0.151577,5.288872
S00326,L0016,T01,326,29.537514,0.276698,44.88193,798.14239,102.461825,13.581234,0.837739,-0.034089,71.939107,NORMAL,0.210129,9.097423
S00462,L0023,T03,462,28.228743,0.075073,40.847797,838.695123,101.415996,11.932658,0.880828,-0.026211,72.26525,NORMAL,0.09715,6.41574
S00202,L0010,T02,202,28.512185,0.26864,43.095178,811.8372,97.878081,11.643432,0.827747,-0.058284,73.453501,NORMAL,0.120113,6.712868
S00213,L0010,T01,213,28.068471,0.497327,40.069697,807.316358,105.619316,11.082563,1.06637,-0.038681,69.438186,NORMAL,0.226057,12.966936
S00123,L0006,T03,123,29.640611,0.580996,43.151178,807.145459,102.510098,12.228976,0.603983,0.009069,,ENDPOINT,0.259416,8.411505
S00646,L0032,T01,646,27.296701,0.347558,42.821929,835.409953,105.347506,11.372412,1.046718,-0.05275,64.435646,NORMAL,0.222259,11.977293
S00711,L0035,T02,711,28.631619,0.444089,45.433591,777.110555,108.48678,14.386886,1.035901,-0.0458,78.590364,NORMAL,0.308802,11.975095
S00330,L0016,T03,330,27.035492,0.205606,40.662489,819.876297,102.974514,12.484742,0.509436,-0.041135,74.106725,NORMAL,0.099936,6.129269
S00697,L0034,T02,697,28.166598,0.515348,46.079155,791.369183,101.988588,10.201237,1.295326,-0.052561,65.467297,NORMAL,0.332576,12.075218
S00679,L0033,T01,679,28.139014,0.263979,44.825018,814.548828,104.941912,16.659445,2.960773,-0.042549,,BEARING,0.626767,16.924392
S00418,L0020,T02,418,27.67215,0.426828,45.589887,848.576237,104.71179,11.809767,0.691175,-0.033841,71.817985,NORMAL,0.19454,2.681861
S00117,L0005,T04,117,30.729507,0.216898,46.960826,832.82903,100.357199,15.829011,3.048824,-0.028028,73.618799,BEARING,0.784978,21.403767
S00656,L0032,T01,656,29.010053,0.314577,44.171569,805.498744,101.291971,12.731666,0.960846,0.005051,96.213601,ENDPOINT,0.205611,7.702996
