sample_id,lot_id,tool_id,sequence,down_force_psi,platen_speed_rpm,head_speed_rpm,slurry_flow_ml_min,pad_age_runs,pattern_density,removal_rate_proxy,wiwnu_proxy,dishing_nm,erosion_nm,yield_proxy
S00016,L0000,T02,16,3.274649,138.608467,139.731642,203.637768,94.739874,0.228077,404.338469,7.278517,33.574054,25.180391,87.484123
S00230,L0011,T04,230,4.268217,75.158991,81.88888,155.318899,91.875566,0.424462,389.221344,7.34774,51.346311,31.909705,85.277082
S00509,L0025,T01,509,3.471089,109.913469,122.489866,120.42161,37.117604,0.200204,371.063124,3.706925,35.404534,20.768427,94.852775
S00205,L0010,T03,205,3.202082,127.316183,72.785994,165.892458,135.241616,0.44639,352.403358,10.378782,47.745419,36.702848,80.411362
S00611,L0030,T01,611,4.262235,77.034153,119.716505,125.704538,124.350799,0.322908,379.949123,10.151586,52.353629,30.947986,81.649189
S00061,L0003,T01,61,2.645852,101.414749,95.066059,141.688526,6.951003,0.229867,335.401882,2.90142,41.885916,14.617649,97.213761
S00221,L0011,T01,221,3.300699,131.24047,126.838284,160.697924,120.079153,0.696941,395.132639,9.228869,55.397858,43.155892,83.23985
S00475,L0023,T01,475,2.784589,116.950095,118.32732,198.349375,108.456939,0.349186,358.154953,9.003613,41.115048,32.511406,87.119577
S00723,L0036,T01,723,3.11142,82.956678,93.922013,163.476467,101.545779,0.281703,338.257812,8.025193,48.116114,26.5164,86.824287
S00452,L0022,T01,452,2.134209,118.361665,143.083484,197.495232,62.852324,0.482383,343.27125,5.568453,41.620636,26.754326,90.056696
S00683,L0034,T04,683,3.212055,94.938494,91.993063,208.89344,131.983202,0.681092,358.397836,11.064146,44.272339,40.924319,81.087958
S00797,L0039,T04,797,4.37484,96.013226,123.037432,218.168244,103.53864,0.271707,428.932949,9.180376,48.048377,28.061239,84.675429
S00365,L0018,T02,365,3.81715,85.339359,142.765264,167.509746,115.106787,0.722423,380.58906,9.088708,60.323854,40.362124,81.24613
S00478,L0023,T01,478,4.027473,128.108708,138.938059,152.400382,23.212405,0.362867,425.925926,4.479865,51.536332,22.092098,94.370457
S00371,L0018,T02,371,4.251394,71.460433,100.501072,130.64094,3.741396,0.585125,399.003247,3.035311,58.729809,24.209903,91.906619
S00484,L0024,T02,484,3.880982,89.4696,143.456228,135.297988,34.222886,0.541252,334.859881,3.63185,61.377856,26.785809,91.868013
S00724,L0036,T02,724,3.963259,83.946314,110.891418,172.563152,105.731255,0.336089,377.616928,8.426333,48.291361,31.464801,85.338798
S00551,L0027,T01,551,4.407785,143.220533,87.080106,225.023141,133.941112,0.432497,462.890445,10.742968,52.245721,32.162863,79.51317
S00210,L0010,T01,210,3.65358,72.630768,80.882656,1710.94808,83.470633,0.667357,377.962686,6.735545,54.869827,32.936605,85.171694
S00330,L0016,T02,330,2.880356,141.167303,68.560422,149.135911,106.355829,0.63449,361.929245,8.26226,49.970744,36.149206,84.009978
S00791,L0039,T04,791,2.524358,71.776749,121.816808,219.63913,66.601164,0.285261,345.697633,5.399096,29.27774,25.038333,93.224286
S00536,L0026,T01,536,3.206462,101.873382,67.498897,121.113805,104.528043,0.428171,349.717756,7.454028,48.397783,31.55563,86.294537
S00391,L0019,T01,391,3.495338,91.103876,113.862012,168.601485,58.93221,0.275729,382.908037,5.819516,40.719265,24.219465,95.188252
S00033,L0001,T02,33,2.440117,74.776495,80.65044,214.61518,34.005058,0.272129,328.839378,3.589302,27.174332,18.003404,95.487191
S00571,L0028,T01,571,3.76521,133.060662,98.989311,131.69472,0.220763,0.409287,429.293801,2.528475,55.101882,19.422583,96.648553
S00767,L0038,T01,767,4.30636,123.207384,123.417465,217.8682,95.976796,0.583921,453.423257,8.739314,53.380816,29.841591,85.759715
S00040,L0002,T01,40,2.967209,133.054888,136.645882,191.189555,68.921429,0.718396,391.436601,4.935689,46.342935,33.343403,87.936378
S00087,L0004,T01,87,3.788521,143.384465,141.417352,166.973516,42.186227,0.543548,423.188126,4.10624,55.75426,21.57928,92.441583
S00467,L0023,T01,467,2.267599,,136.970663,179.847727,85.800374,0.721518,337.234614,7.784742,43.257027,40.165961,84.13424
S00695,L0034,T01,695,2.789526,88.781013,89.244077,192.18298,100.08223,0.391734,337.865523,7.908821,34.972857,26.795951,88.059366
S00400,L0020,T01,400,2.819902,116.198655,142.15855,201.78303,80.530735,0.347419,384.697833,6.304393,45.430392,25.722077,90.787636
S00280,L0014,T01,280,3.205129,142.648444,74.280516,156.470579,128.993779,0.362026,372.749517,9.743144,42.741497,31.868334,82.920279
S00385,L0019,T03,385,2.750577,119.452815,65.846618,199.004395,81.154735,0.610415,366.272953,6.761269,43.787045,34.335214,87.481274
S00792,L0039,T04,792,,101.777674,115.64687,180.817353,85.781325,0.393144,397.465747,7.417312,42.624939,27.794313,87.923287
S00750,L0037,T02,750,4.445385,116.240399,127.917785,186.902901,129.446377,0.792171,432.901568,10.990242,64.045464,43.839782,76.170501
S00015,L0000,T03,15,3.827511,121.047714,107.557835,145.633321,89.667002,0.443418,401.413051,6.669682,50.440655,34.725634,86.531782
S00500,L0025,T01,500,4.403706,132.631918,106.096649,153.58488,54.268217,0.305791,440.974587,5.090409,50.034826,24.046274,92.65197
S00018,L0000,T01,18,3.290525,131.271729,114.217386,214.231528,79.131714,0.617503,407.180138,6.525068,52.083596,36.800015,87.795553
S00145,L0007,T01,145,3.504517,101.200316,119.540224,214.425543,78.565374,0.362364,389.673362,6.6351,40.416751,24.109699,93.300861
S00392,L0019,T01,392,2.840474,136.204283,94.38667,129.070154,56.846848,0.200826,367.012394,4.665368,34.099995,16.007672,94.02037
S00353,L0017,T04,353,3.485724,119.855871,107.310791,183.934349,12.259645,0.67633,413.415958,1.846417,43.355231,29.74735,94.212379
S00255,L0012,T02,255,2.503384,111.63045,135.92265,146.504748,100.386724,0.661504,327.371094,7.958387,52.387541,36.730246,83.982833
S00605,L0030,T01,605,2.200346,90.929605,122.690979,190.346754,44.792841,0.594305,315.253189,4.640254,48.597113,25.529377,92.522693
S00799,L0039,T02,799,4.42181,103.703381,79.257755,178.194738,111.862893,0.705156,420.298879,8.822091,60.288731,41.866387,79.154225
S00199,L0009,T01,199,2.744578,133.086295,105.883593,156.526213,36.89324,0.537535,368.854021,4.078372,40.215094,24.044036,92.868464
S00251,L0012,T02,251,4.324049,132.478868,65.622462,121.912688,126.77024,0.498846,419.172892,9.911248,57.822534,33.480536,77.407665
S00764,L0038,T01,764,4.204259,137.744915,78.492943,153.246708,109.779363,0.359975,425.389494,9.133972,48.637007,30.35754,83.975462
S00539,L0026,T01,539,4.011463,75.466965,72.609264,144.41372,127.800692,0.677589,358.52256,9.920322,63.438457,38.99028,75.836391
S00718,L0035,T01,718,2.420193,99.864295,92.602733,133.732751,19.442955,0.290744,330.905026,3.173497,42.723674,16.649013,97.455117
S00324,L0016,T04,324,4.064712,136.880158,66.668386,181.807055,3.162797,0.284824,458.245761,2.67266,51.237832,17.057006,96.291292
S00287,L0014,T04,287,2.810881,109.133123,93.960063,185.088129,59.556135,0.299945,362.549893,5.340278,33.68137,23.337974,92.089831
S00083,L0004,T03,83,2.894904,95.739991,84.522102,203.543506,90.323661,0.219985,363.573295,6.436707,33.79936,25.694374,87.846009
S00329,L0016,T01,329,2.09944,123.132219,,143.912391,78.64284,0.334776,328.140857,6.445786,33.827094,26.532466,89.51923
S00185,L0009,T02,185,4.051136,122.377322,133.673249,197.42939,31.494326,0.637716,450.455971,3.698534,60.001357,29.248432,91.773144
S00153,L0007,T02,153,3.262141,134.604101,139.646079,193.799788,122.452884,0.316157,391.591984,9.726335,41.638005,29.757865,84.109131
S00157,L0007,T01,157,3.203178,93.709739,142.598001,,51.302699,0.615317,351.918804,4.135688,51.410604,31.665858,92.594539
S00554,L0027,T01,554,3.031043,128.700694,137.068529,151.891727,64.051908,0.536804,372.674939,5.112551,42.820039,29.304869,91.371399
S00141,L0007,T04,141,3.209794,123.058481,72.263718,147.433192,89.425821,0.503601,374.830333,6.270803,51.280287,37.271325,86.194395
S00056,L0002,T04,56,2.365279,116.533648,118.816818,197.146119,118.272279,0.508477,338.558985,10.274943,34.682885,38.496618,83.330686
S00619,L0030,T01,619,2.127524,71.783397,144.621577,120.520983,52.131605,0.676209,291.278842,5.149231,50.036362,30.140284,90.293507
S00010,L0000,T01,10,4.356449,135.621398,80.981296,148.338348,19.141878,0.552551,441.960825,3.625394,63.635243,20.818014,90.394858
S00113,L0005,T01,113,4.278072,103.056072,90.884342,130.514015,82.050323,0.619569,418.454616,6.751798,63.373032,33.872369,83.772972
S00249,L0012,T03,249,3.389218,120.525548,124.388635,227.060333,75.546548,0.647643,420.979173,5.52042,47.706966,34.750088,87.780742
S00023,L0001,T02,23,2.199284,132.243168,121.634105,228.868036,122.314974,0.778367,364.05452,9.626976,26.765957,47.945257,79.984458
S00441,L0022,T03,441,2.141883,123.27806,74.531433,227.958853,21.761592,0.755665,368.837853,3.266954,37.735514,28.710831,94.26261
S00753,L0037,T02,753,2.042601,132.371298,97.816927,169.153931,111.513529,0.439118,327.467017,8.094241,34.539359,33.619013,83.173745
S00715,L0035,T03,715,2.252823,81.120564,127.224367,195.726948,3.220113,0.30597,352.222597,2.584956,25.61176,17.533504,95.389585
S00511,L0025,T01,511,3.933798,139.260213,82.936918,221.163692,121.934729,0.728332,449.396915,9.688235,45.365748,38.178719,83.566133
S00486,L0024,T01,486,3.036029,127.90249,92.95576,135.072342,126.198626,0.450206,354.78935,9.844237,44.643654,33.065356,80.954148
S00054,L0002,T01,54,2.769533,81.902583,79.143391,217.654275,70.132477,0.683848,358.240786,6.096013,48.485405,31.259572,88.467196
S00448,L0022,T02,448,4.460883,132.861922,102.761306,144.084833,12.191786,0.256074,459.542234,3.341584,53.514706,18.429625,96.813542
S00640,L0032,T01,640,4.271295,98.234224,100.394624,127.162055,37.365343,0.48268,398.784598,3.668649,54.827877,20.835677,91.427092
S00055,L0002,T04,55,4.367397,116.591288,65.061146,189.784151,28.116117,0.237277,456.973108,3.754915,53.96351,13.86155,91.39363
S00513,L0025,T01,513,4.056401,90.407291,133.151906,180.615688,42.708955,0.27762,406.805239,4.486004,48.587341,19.489916,92.368685
S00066,L0003,T01,66,3.95293,81.155961,132.833703,210.066074,27.77196,,417.369293,3.534551,53.432938,28.026909,93.27059
S00112,L0005,T01,112,4.403353,123.133327,112.486675,131.484003,53.919763,0.457001,407.676959,5.035514,64.966586,29.829078,86.320867
S00581,L0029,T02,581,3.531792,117.375556,137.925017,129.158144,136.831212,0.350507,364.947627,10.702837,49.698236,32.423605,81.531497
S00173,L0008,T04,173,4.042922,127.515865,124.80826,213.898711,26.825212,0.408839,444.715559,3.911633,51.651342,21.736673,93.020487
S00252,L0012,T03,252,3.178493,140.13819,126.274249,191.729,5.502013,0.662667,416.210695,2.373173,47.751739,22.763062,95.872789
S00272,L0013,T01,272,2.242611,116.197385,139.246931,216.469686,,0.486545,356.938507,7.221635,37.733175,28.1452,87.803923
S00474,L0023,T03,474,4.338458,111.170083,139.705343,124.087429,4.296738,0.232145,419.391462,3.62246,51.268417,13.882787,96.682739
S00790,L0039,T03,790,2.982196,99.883662,82.222634,189.030041,82.673853,0.749788,348.771455,6.179624,47.393007,36.21052,89.47861
S00784,L0039,T02,784,2.321542,138.580287,69.812906,134.109882,95.221789,0.701324,336.252928,8.188361,40.6314,43.067703,85.735312
S00760,L0038,T01,760,4.175679,148.602756,86.727201,229.609924,75.406409,0.308968,453.76568,5.982696,46.775592,24.919725,89.919862
S00706,L0035,T01,706,2.116741,101.205325,132.282033,164.545352,70.30382,0.456931,326.822658,6.354436,39.908101,29.60073,87.959132
S00456,L0022,T01,456,2.755392,92.930613,65.815441,205.275401,61.039871,0.426804,353.336247,5.233644,39.485365,26.142913,91.360507
S00444,L0022,T01,444,3.196331,71.970015,67.751411,177.658819,10.861694,0.500999,355.538888,2.706796,49.007283,26.762421,96.218362
S00527,L0026,T01,527,4.103619,93.000428,111.276019,153.299706,129.695482,0.439996,396.632342,10.550996,54.233308,39.304719,78.534298
S00142,L0007,T02,142,3.874164,117.429911,72.292514,208.243347,93.716564,0.307003,412.383878,7.575252,43.099233,30.206847,85.016324
S00078,L0003,T02,78,2.801109,145.071655,101.958391,220.370879,56.787188,0.206954,411.060354,4.833436,37.608272,22.429927,93.386718
S00028,L0001,T01,28,2.830698,87.390238,82.609346,197.056509,75.77067,0.672277,360.254795,5.179128,40.964105,37.877313,89.529425
S00697,L0034,T01,697,4.268147,128.710534,89.423588,166.342705,117.619109,0.464912,428.322393,9.574552,57.891997,29.537336,80.55999
S00027,L0001,T01,27,3.708271,129.227972,85.268845,206.927298,56.265581,0.424781,445.294078,4.79158,49.045132,20.6342,93.195047
S00646,L0032,T01,646,3.964477,126.283167,124.998495,196.255085,85.582296,0.655942,415.270427,7.069997,52.346058,31.963163,86.303667
S00183,L0009,T03,183,4.328405,119.547328,97.41519,201.308158,76.015483,0.280542,427.85758,6.131253,51.62782,52.977998,87.800525
S00303,L0015,T01,303,2.258212,131.09982,76.403529,173.788542,36.883898,0.785059,341.885826,4.189284,41.908283,33.007268,92.533256
S00102,L0005,T03,102,2.399191,100.876398,107.266375,,51.835647,0.290302,333.488069,4.691042,38.15389,17.100669,95.104054
S00186,L0009,T02,186,2.221274,108.990744,111.864059,167.458183,6.045995,0.781878,346.485156,3.319049,41.424151,29.181336,93.72369
S00786,L0039,T01,786,4.028859,141.90949,141.554608,146.852624,57.437142,0.359762,435.752267,4.741442,51.62883,24.464251,90.186453
S00489,L0024,T03,489,3.36949,87.638541,124.188912,131.698349,47.517306,0.639391,351.833348,3.7548,54.117578,35.077409,88.846137
S00592,L0029,T01,592,,113.227559,101.529053,186.154276,116.605086,0.45156,334.837561,9.233618,37.821237,31.12658,83.746586
S00260,L0013,T03,260,3.06084,136.372967,142.303931,126.764713,,0.316475,376.88366,2.67224,45.01995,19.878716,93.979324
S00428,L0021,T04,428,4.202544,136.844218,117.907365,193.962524,83.750254,0.301739,450.409533,6.959678,48.731399,24.320672,86.884107
S00517,L0025,T01,517,2.254377,107.617237,68.22435,210.917506,129.533044,0.763859,323.945042,10.182353,33.111484,41.23244,80.851265
S00574,L0028,T01,574,2.378035,143.511121,111.024846,132.360395,53.67564,0.392938,360.192185,5.119187,37.046993,26.818488,90.835131
S00501,L0025,T01,501,4.314443,87.583615,85.110301,221.460546,119.713825,0.370625,404.730847,9.633625,55.427708,33.70137,80.354532
S00652,L0032,T01,652,2.221607,81.237767,132.911355,164.354255,97.768837,0.469717,295.435456,8.035338,32.723799,31.478052,89.128164
S00668,L0033,T01,668,4.052822,87.144128,128.297061,165.934575,69.036105,0.429738,369.335154,5.844541,56.056367,35.252838,88.118039
S00676,L0033,T03,676,2.8114,80.519603,80.535378,190.927078,95.31406,0.630572,331.494257,7.251612,43.509583,36.445683,87.416551
S00795,L0039,T02,795,3.319311,110.966171,131.413787,227.326183,21.270314,0.508199,418.9593,3.16816,42.074064,20.119234,93.890932
S00798,L0039,T02,798,2.774101,141.677904,71.353119,227.580144,80.332836,0.332842,389.01821,6.261737,32.955187,22.860815,89.726
S00406,L0020,T03,406,2.554332,124.988545,105.066968,215.972612,12.803384,0.626711,380.683537,2.787388,41.332337,18.439042,97.731101
S00419,L0020,T01,419,3.825853,120.129892,116.584727,201.509447,44.77456,0.47326,425.088832,4.424862,49.100703,21.797814,95.224152
S00301,L0015,T01,301,3.307926,110.512716,85.912651,125.266932,67.543942,0.778423,365.965048,5.768739,60.97528,35.012702,88.339438
S00370,L0018,T01,370,3.179511,87.447035,101.122961,228.063063,46.078291,0.613421,378.626275,4.107779,47.722708,32.293953,92.549967
S00492,L0024,T01,492,2.117214,118.169256,75.485599,181.706592,87.054746,0.358245,339.241281,6.582163,31.353261,25.023692,88.470059
S00323,L0016,T03,323,4.146717,139.939184,94.211731,165.258935,114.882689,0.623425,420.115432,8.61788,57.508813,35.762325,81.411795
S00618,L0030,T01,618,2.441348,133.251981,127.042482,,13.030093,0.603532,364.87789,3.202437,37.835944,26.905886,94.906728
S00180,L0009,T02,180,2.337967,96.551027,113.400543,169.870106,129.147914,0.764915,299.530534,10.456336,45.483765,41.709549,81.397601
S00612,L0030,T02,612,3.451434,125.824712,140.681492,195.954046,85.770199,0.547882,399.028792,6.802992,48.138956,26.737452,88.670977
S00065,L0003,T03,65,4.007055,148.523062,130.582943,214.796675,93.624935,0.47573,444.044415,7.711732,46.805993,32.088764,85.539434
S00714,L0035,T02,714,2.978631,99.37773,137.399918,179.283841,4.114406,0.305882,387.941613,2.697787,41.753856,18.594572,97.434575
S00034,L0001,T01,34,3.046481,140.887887,108.513928,182.30069,95.119607,0.231586,387.359677,6.356478,32.153507,25.110951,87.674661
S00299,L0014,T01,299,3.852161,143.594862,89.43242,130.157847,63.170351,0.33272,424.234347,5.110111,54.878015,27.697939,90.661495
S00277,L0013,T02,277,2.069872,87.587767,139.794589,152.209647,1.129039,0.730579,303.010298,2.879061,43.481031,32.055303,94.130711
S00459,L0022,T01,459,2.509939,92.154766,86.300248,192.639201,77.1876,0.400841,333.151407,6.850756,31.189261,26.485346,89.583122
S00213,L0010,T01,213,2.443482,107.823414,130.062875,198.836962,18.047317,0.49027,367.763265,3.108201,38.406718,20.54839,95.828999
S00522,L0026,T02,522,2.431703,76.968094,117.966358,195.970678,86.870434,0.640806,319.432797,6.973882,41.907375,34.665783,85.07835
S00693,L0034,T01,693,2.731205,78.007545,,222.205059,121.036299,0.423045,330.595014,9.478277,40.846491,33.273307,84.137622
S00601,L0030,T02,601,2.580584,124.001633,121.514822,158.04075,139.376186,0.459944,321.757941,11.23269,39.050537,34.806672,81.932504
S00206,L0010,T01,206,3.796246,86.72228,129.455006,177.184854,114.657536,0.719996,374.615693,9.007949,54.999971,39.114005,82.625292
S00401,L0020,T01,401,4.315021,73.695653,85.240299,219.907561,139.540917,0.60341,419.499328,12.194359,53.781574,37.070233,76.499543
S00502,L0025,T03,502,2.414197,94.69385,69.427979,212.564506,120.880972,0.260072,346.797496,9.967232,24.816366,34.884108,83.003194
S00440,L0022,T01,440,2.502115,118.959474,141.589447,223.761327,114.834413,0.53043,375.973771,8.914271,34.524751,29.802197,85.078994
S00356,L0017,T01,356,4.171312,132.650673,102.02453,220.010987,15.288574,0.566496,462.970188,3.465461,53.008151,25.086037,94.899115
S00327,L0016,T01,327,4.032762,109.763395,102.31088,201.436806,91.239004,0.610002,424.031127,7.604054,54.405124,33.582927,85.379619
S00735,L0036,T01,735,2.36484,80.279385,104.073471,154.194877,69.534184,0.460349,292.996713,6.726081,33.763958,25.325666,91.5319
S00108,L0005,T01,108,3.365914,125.287828,68.964041,201.342446,114.888398,0.707424,388.897391,9.005529,52.273406,38.818293,83.121804
S00597,L0029,T04,597,3.834967,135.478128,136.130297,154.128262,106.506363,0.582217,412.055045,8.173243,46.328485,30.793866,86.046317
S00398,L0019,T02,398,2.12823,89.978979,87.098287,182.999437,45.424897,0.456241,331.392223,3.887076,38.864669,22.102337,94.125894
S00416,L0020,T03,416,3.10642,132.947151,95.848705,191.815149,107.090881,0.489625,399.385429,7.677192,37.473188,32.79286,84.483191
S00713,L0035,T04,713,2.189255,148.525926,131.812407,121.074514,99.778865,0.45931,336.005715,8.439483,40.30066,33.922258,84.144214
S00624,L0031,T01,624,2.458506,105.066557,116.156364,178.943174,65.889337,0.248525,338.752059,5.490222,35.403039,24.675829,91.368834
S00573,L0028,T03,573,3.840923,125.127833,94.359243,196.418062,46.446989,0.71028,426.006733,4.890708,47.323703,31.970045,91.026156
S00572,L0028,T01,572,2.219818,113.407391,126.182796,198.289825,59.981623,0.448294,346.718366,5.615737,39.685224,25.060723,91.962943
S00727,L0036,T04,727,2.503277,95.684063,122.266912,2057.32664,58.429636,0.621695,335.75988,4.745308,42.078016,30.601955,91.358203
S00771,L0038,T04,771,3.508561,143.133853,92.097336,132.832033,106.317064,0.659825,397.429943,8.2006,52.770362,38.37748,84.821702
S00654,L0032,T01,654,3.174574,112.303678,134.734496,159.904216,132.217027,0.660569,359.529495,10.679213,38.502791,43.760645,80.989979
S00125,L0006,T03,125,3.578054,88.894148,110.252873,174.529647,76.445675,0.375704,374.898362,5.884559,41.934498,27.231564,91.653335
S00761,L0038,T02,761,3.718676,120.950616,86.217131,186.306426,,0.315923,421.306601,4.061076,50.947339,23.810757,90.521561
S00696,L0034,T01,696,3.022897,126.587929,85.453866,213.673979,87.07014,0.598011,381.797197,5.834517,44.880021,31.75151,88.150539
S00296,L0014,T04,296,3.218991,108.94927,78.448224,156.582563,69.800074,0.354108,366.537191,5.308048,37.834204,21.921696,93.506666
S00169,L0008,T03,169,4.183433,73.531536,85.398165,120.746266,48.037937,0.415339,378.156173,4.629385,56.226554,24.914081,92.33409
S00794,L0039,T01,794,4.264458,124.760825,90.335211,189.925044,137.69816,0.464533,415.786974,11.072087,62.67938,42.959025,75.961008
S00048,L0002,T01,48,3.691079,106.897667,104.127759,134.611622,53.191177,0.427953,379.276193,4.63918,55.024368,24.481512,92.423519
S00290,L0014,T01,290,3.333638,149.859964,130.459069,126.678607,131.156965,0.540023,379.898719,10.13937,49.564673,40.278799,79.522872
S00615,L0030,T01,615,2.827122,124.109202,94.661991,162.039634,73.137078,0.3234,373.254817,5.885068,45.489147,29.769906,90.961096
S00765,L0038,T02,765,2.936228,105.241105,68.142661,219.703557,5.819975,0.287118,396.298863,2.026013,37.137783,14.093101,95.115659
S00311,L0015,T03,311,2.769981,106.516716,138.364264,156.281198,9.505289,0.532928,366.347887,2.895086,46.627823,26.392269,97.753701
S00074,L0003,T01,74,3.555917,76.211111,88.245855,152.198549,49.798441,0.51434,360.909774,4.593009,54.174019,27.061839,90.960874
S00005,L0000,T01,5,3.320402,105.342041,80.619393,1534.2247,48.252133,0.497512,363.222178,4.42247,43.350805,27.500543,96.400136
S00427,L0021,T02,427,3.054878,136.456454,127.790044,175.712693,139.49505,0.242905,371.540183,10.845089,46.315278,32.380352,82.283879
S00093,L0004,T01,93,2.355792,96.995908,117.652627,202.731171,70.073619,0.212227,345.860745,5.964304,32.998917,23.56972,91.632868
S00148,L0007,T01,148,4.127738,105.385137,100.020402,177.114826,57.934654,0.620014,431.929445,5.641379,58.504242,33.555877,91.738539
S00449,L0022,T01,449,2.900968,116.395011,126.597994,227.326473,137.701786,0.707131,382.879231,10.948771,49.17149,46.115645,78.457269
S00431,L0021,T01,431,3.252944,84.710404,122.321629,197.378583,131.366641,0.316132,355.201209,9.932964,47.067922,28.066458,81.380613
S00591,L0029,T04,591,2.631454,90.962696,107.192669,146.049065,40.178757,,328.932027,4.234468,34.854272,20.602196,93.800546
S00204,L0010,T03,204,3.480239,136.563947,79.493494,224.164864,6.849628,0.30616,440.05679,2.101486,44.709963,13.787008,96.757855
S00779,L0038,T01,779,2.024628,121.505847,70.620054,199.946375,131.064088,0.72045,323.766012,10.390026,31.48175,41.362946,80.248267
S00276,L0013,T01,276,2.044404,97.010162,71.838003,212.326582,0.323564,0.795198,337.720831,4.570542,39.878475,29.117948,94.976283
S00339,L0016,T01,339,3.600032,104.558524,93.721389,146.777945,13.49062,0.721065,387.862817,2.987847,60.656442,27.52536,93.106666
S00289,L0014,T01,289,3.386575,77.962589,131.225927,167.83903,49.263896,0.739333,362.798905,4.769524,60.823424,38.926911,90.247827
S00273,L0013,T01,273,3.580186,132.649742,108.350781,219.403504,70.60254,0.314919,420.265634,5.378569,49.525944,22.563811,91.646665
S00609,L0030,T01,609,4.496077,,138.245509,228.266726,59.671298,0.486279,446.055267,5.154,52.980272,17.481865,91.19619
S00781,L0039,T02,781,3.426983,117.8499,140.805279,141.319142,74.21732,0.260431,375.932322,5.469276,35.530789,19.260496,89.315111
S00518,L0025,T04,518,4.351184,,138.029034,226.986392,108.348585,0.343395,458.659794,8.430473,50.661261,27.298765,83.592729
S00655,L0032,T02,655,2.891439,118.446676,131.95368,138.260387,12.3369,0.270446,382.870062,3.448166,46.515946,14.402235,98.11825
S00163,L0008,T01,163,2.631269,132.053291,103.966299,167.325446,43.549034,0.576746,368.342573,4.170139,39.144278,32.940799,93.914083
S00331,L0016,T02,331,2.690809,111.568204,9.831908,120.483758,66.183574,0.615597,350.764206,6.345038,54.932586,30.307515,88.543105
S00300,L0015,T01,300,2.412816,106.477582,131.2201,168.473204,3.568557,0.532961,349.389267,3.066925,37.166122,22.104416,97.28671
S00349,L0017,T01,349,2.394728,86.959505,76.56596,160.453747,120.811199,0.443889,319.743626,10.489217,35.072539,34.843517,83.179214
S00009,L0000,T02,9,2.557236,138.148584,92.199278,129.733831,19.264392,0.735346,361.568724,2.829316,42.521151,27.607806,95.634568
S00434,L0021,T01,434,3.979554,117.193403,143.421003,153.635637,0.031205,0.752388,425.795971,2.278456,62.58499,25.513996,92.671721
S00137,L0006,T01,137,2.377207,140.95926,138.613705,177.018873,108.077305,0.340352,360.013204,8.176587,30.396738,25.727766,85.713654
S00470,L0023,T02,470,3.589108,123.66428,101.535792,148.894701,51.976391,0.434744,394.519005,5.077327,45.616284,27.936584,94.665136
S00099,L0004,T01,99,4.089551,147.756494,85.569327,161.477948,104.516428,0.64441,431.153502,8.359023,65.349311,35.181455,82.237599
S00770,L0038,T01,770,4.491435,109.091972,88.69508,193.889203,77.859405,0.797368,440.691634,6.394028,63.130328,40.757463,85.02874
S00269,L0013,T01,269,4.320903,119.455914,69.878538,163.312168,85.071797,0.453872,431.36746,7.449768,56.636921,31.476297,88.376866
S00494,L0024,T01,494,2.127885,126.039721,112.71425,130.354438,49.605818,0.789326,318.854212,4.192562,47.382674,36.429117,91.958909
S00585,L0029,T01,585,3.919118,98.522258,84.860118,224.853405,72.859182,0.448811,404.792538,6.019876,47.686904,27.500931,89.444914
S00593,L0029,T01,593,4.482179,140.262852,108.156282,198.556906,92.106127,0.628842,469.570284,8.202761,59.787409,38.326223,83.122154
S00447,L0022,T04,447,2.57484,141.295614,88.095074,206.227803,11.716956,0.51511,389.464601,3.233662,34.438142,20.699053,97.466922
