sample_id,lot_id,tool_id,sequence,aspect_ratio,pattern_density,gas_ratio,rf_bias_w,pressure_mtorr,etch_time_s,etch_depth_nm,top_cd_nm,bottom_cd_nm,sidewall_angle_deg,bowing_nm
S00687,L0034,T01,687,22.965115,0.472805,0.362722,242.061956,17.302876,123.397883,1936.404452,74.614541,69.451792,90.367049,3.028716
S00709,L0035,T02,709,21.712132,0.208021,0.569337,321.73357,20.313104,136.167741,2149.610991,73.89816,68.172604,89.966587,4.540828
S00431,L0021,T01,431,35.740939,0.170026,0.510479,417.54125,17.038961,151.247109,2184.077981,71.284726,64.261303,89.837922,4.325833
S00682,L0034,T01,682,60.927344,0.267523,0.692693,327.48863,18.008615,152.884213,2122.501697,74.856873,66.459079,89.497224,4.92326
S00423,L0021,T01,423,35.061363,0.712875,0.665459,296.507553,16.28678,144.259172,2122.104537,73.99661,66.785385,89.749962,1.930081
S00663,L0033,T01,663,26.71385,0.386157,0.460758,358.646933,20.131858,151.875065,2250.513869,74.495924,69.043917,89.753351,6.824601
S00147,L0007,T01,147,59.983459,0.613433,0.677602,345.233087,19.810906,135.952975,1943.243859,76.079662,65.929864,89.423903,9.227033
S00274,L0013,T01,274,24.651843,,0.366588,326.668544,17.624097,139.95413,2155.445601,74.061865,71.769108,90.200338,3.019049
S00095,L0004,T03,95,48.814227,0.466633,0.557256,333.27391,19.970108,133.303949,1993.146299,75.126391,67.114863,89.912501,8.906242
S00559,L0027,T01,559,36.159595,0.385674,0.550911,286.89844,17.762131,116.193917,1951.19992,72.322529,65.670129,89.713295,5.130217
S00210,L0010,T01,210,46.555369,0.607787,0.363922,293.898461,20.461463,155.906933,2114.183462,73.818472,65.237984,89.979955,8.153592
S00506,L0025,T01,506,62.18857,0.533693,0.581305,339.895257,,142.275253,2003.830913,74.584508,66.404488,89.569591,3.700999
S00291,L0014,T01,291,40.48041,0.495438,0.426738,314.90265,20.241402,146.685937,2108.616994,74.339594,65.860731,89.726144,7.970745
S00049,L0002,T03,49,53.034473,0.287547,0.458604,280.818388,17.781864,151.206111,2046.831378,74.308952,66.910004,89.383775,7.824774
S00258,L0012,T02,258,44.041779,0.228426,0.721032,327.617298,194.30328,167.906945,2226.411631,77.567354,71.363853,89.958662,5.536039
S00159,L0007,T02,159,20.678788,0.697197,0.531035,289.061039,19.447763,152.166122,2162.656804,75.929818,72.623289,89.898964,5.061842
S00312,L0015,T01,312,36.730067,0.671794,0.622153,317.19592,18.307216,156.164467,2163.461591,73.851462,67.482381,89.965323,5.223051
S00419,L0020,T01,419,39.088444,0.289966,0.726373,334.297307,15.652124,134.277189,2071.919554,74.868168,70.756294,89.886756,3.9538
S00295,L0014,T01,295,59.621334,0.323898,0.404159,271.171641,,147.204861,1976.567598,73.571094,65.686307,89.727807,5.565323
S00149,L0007,T03,149,37.658737,0.626602,0.624453,330.133094,19.214654,150.811012,2168.046941,76.493055,69.580743,90.058819,6.438774
S00132,L0006,T01,132,42.086658,0.466275,0.382642,377.139993,21.927697,135.511722,2080.205694,73.306189,64.822154,89.769521,8.683383
S00597,L0029,T01,597,45.538516,0.407364,0.403897,280.642113,19.176745,157.561887,2084.8338,72.666837,63.704008,89.69061,7.499629
S00339,L0016,T02,339,22.159217,0.160417,0.740687,279.974548,18.687973,127.669836,2028.428415,72.844851,67.533463,90.015354,4.591203
S00521,L0026,T01,521,59.927713,0.161808,0.443771,313.907697,18.875901,156.523312,2163.925532,74.806357,66.712899,89.813828,5.504076
S00636,L0031,T02,636,29.309582,0.490292,0.397198,433.256746,18.679556,129.938581,2194.913095,74.373576,71.872636,89.858334,3.246088
S00476,L0023,T01,476,56.630916,0.659747,0.484145,189.349558,21.23642,135.202488,1876.318942,74.134442,64.861372,89.757018,11.027571
S00071,L0003,T01,71,24.181905,0.37694,0.362891,288.150153,15.940761,140.531572,2105.750198,74.91741,71.172656,90.117151,2.642928
S00054,L0002,T01,54,18.921059,0.260465,0.710427,354.018516,22.654513,,2212.649364,74.963663,69.059375,90.013545,6.950044
S00547,L0027,T01,547,19.145905,0.596233,0.695401,359.673414,19.616729,161.533115,2338.552829,73.861591,70.163012,90.06453,5.531572
S00741,L0037,T02,741,42.153141,0.53138,0.691607,263.470643,21.57066,129.94485,1957.773315,72.150715,62.75361,89.556037,8.924105
S00749,L0037,T01,749,19.330317,0.348287,0.413549,304.284352,19.620433,,2240.075114,75.518624,70.247635,89.848231,6.588422
S00647,L0032,T01,647,18.447995,0.388922,0.558044,315.360137,20.501568,131.380267,2147.127707,75.828106,71.085839,90.037589,5.006501
S00596,L0029,T02,596,25.031861,0.710698,0.697252,254.220483,18.974925,150.026541,2087.226631,72.820178,66.831346,89.772205,5.832706
S00758,L0037,T02,758,28.569284,0.789318,0.704394,397.942333,21.116434,145.29306,2201.478704,75.588589,66.992799,89.657741,10.318938
S00661,L0033,T03,661,42.234957,0.75992,0.581253,322.162728,,154.0513,2100.121561,74.670749,68.441793,89.745504,5.516652
S00425,L0021,T02,425,61.086771,0.276737,0.683224,313.359194,18.969752,145.191551,2037.92183,73.905368,62.874243,89.670527,7.35886
S00326,L0016,T03,326,53.968348,0.31974,0.699683,336.514664,19.821879,145.677149,2066.774887,75.372484,66.481352,89.750408,7.606791
S00427,L0021,T01,427,60.059402,0.481023,0.515004,254.11924,19.192224,154.098824,2034.954941,75.556231,66.490814,89.463861,7.299335
S00102,L0005,T02,102,60.081631,0.600528,0.583889,340.074695,21.954254,144.51721,2008.651801,74.763139,61.547357,89.611371,10.705483
S00189,L0009,T01,189,42.138409,0.295621,0.54905,299.890927,19.927987,124.325711,1956.969477,73.971906,66.054696,89.605536,5.888536
S00233,L0011,T01,233,26.516866,0.402879,0.386303,352.717974,15.327332,129.828036,2092.017714,75.259707,71.004247,90.194697,1.494635
S00272,L0013,T01,272,58.796794,0.843476,0.517319,,16.884263,164.499032,1985.141588,72.602296,64.198802,89.824807,2.54659
S00615,L0030,T01,615,53.352047,0.354747,0.576291,209.794604,21.81994,156.520099,2010.593857,74.690302,65.860347,89.700031,6.286787
S00640,L0032,T01,640,50.242612,0.612246,0.420045,268.970555,18.793285,134.535893,1976.572283,73.637995,66.548455,90.088604,7.910837
S00415,L0020,T02,415,39.47051,0.407369,0.446314,357.610449,21.579202,142.857344,2104.745711,75.472551,66.151717,89.355075,9.150289
S00004,L0000,T01,4,35.483146,0.329188,0.52936,296.815683,20.660033,149.942891,2144.660687,74.36637,66.85018,89.672637,7.284043
S00341,L0017,T03,341,50.501216,0.553892,0.550771,354.27527,14.502358,149.1708,2076.967428,73.170953,66.973149,90.204196,2.726828
S00009,L0000,T01,9,33.879682,0.404948,0.402767,321.695165,20.714403,158.866031,2207.933406,74.743114,66.529269,89.422441,7.491991
S00008,L0000,T03,8,34.506749,0.187879,0.679892,376.629729,15.699514,131.850637,2168.84016,72.20764,67.868775,89.856355,2.014283
S00455,L0022,T01,455,22.47673,0.781971,0.711602,333.807366,18.138713,148.487794,2132.263415,76.02235,71.32056,89.692201,4.250913
S00616,L0030,T01,616,23.615292,0.178578,0.650044,,19.254104,127.613611,2134.73938,74.863241,68.267401,90.051155,3.984492
S00201,L0010,T01,201,30.131263,0.237827,0.358486,284.957181,20.403165,133.474707,2078.317909,75.142343,71.271104,90.106918,2.873919
S00282,L0014,T02,282,28.543229,0.671403,0.574226,354.301837,19.056399,156.360448,2229.655293,72.492194,66.038692,90.060113,5.413515
S00471,L0023,T01,471,32.599708,0.379288,0.568794,293.309759,20.868675,142.99175,2150.724294,73.946021,67.249635,89.70109,5.868333
S00594,L0029,T02,594,60.594165,0.83358,0.614779,279.269974,17.218775,134.854494,1893.134944,74.548064,64.083146,89.858964,4.086601
S00303,L0015,T02,303,49.510102,0.253525,0.647433,277.605862,18.926673,162.770961,2082.44683,72.819525,62.484834,89.728046,5.042226
S00675,L0033,T01,675,36.901049,0.482277,0.641801,312.193218,17.360084,150.096481,2153.959382,74.27037,68.576287,89.782802,3.962611
S00293,L0014,T02,293,64.06497,0.156359,0.418719,295.992619,16.323115,149.680108,2045.31545,76.80726,67.14519,89.416471,5.694333
S00740,L0037,T02,740,50.206855,0.615202,0.474644,348.956475,20.421711,167.619266,2157.961643,73.113086,64.030538,89.627084,9.728305
S00573,L0028,T01,573,31.894958,,0.513806,351.853397,21.514632,122.412632,2069.41235,73.805351,67.854235,89.854641,6.777657
S00417,L0020,T01,417,63.63512,0.328272,0.417269,361.167227,14.014094,153.930494,2083.066976,73.970696,65.884277,89.53298,5.278278
S00544,L0027,T01,544,64.412704,0.693823,0.735673,363.527451,20.355967,107.529574,1783.607534,75.310874,65.50679,89.502329,10.697291
S00355,L0017,T01,355,48.8432,0.633482,0.636927,293.820836,20.191965,164.464548,2197.94148,73.397164,64.710818,89.343907,8.97849
S00639,L0031,T02,639,48.444211,0.395737,0.678118,298.234731,17.024349,135.104913,1971.48505,75.103624,67.551138,89.710612,2.850136
S00565,L0028,T01,565,23.666228,0.387527,0.653323,353.476076,17.615979,139.493076,2200.412274,73.565696,70.752821,90.183542,4.025198
S00221,L0011,T02,221,41.107688,0.378251,0.607279,285.898808,15.001952,136.04346,2020.83572,74.45496,69.114525,90.142585,1.422996
S00510,L0025,T02,510,47.120239,0.449178,0.467356,303.60728,21.672779,168.954825,2170.443365,74.794795,66.036845,89.704481,10.45886
S00490,L0024,T02,490,57.618918,0.209909,0.586959,341.103365,18.281431,137.028845,1989.706119,76.864906,67.732671,89.860358,6.660562
S00487,L0024,T01,487,38.620876,0.839813,0.509307,356.581329,15.017288,168.401577,2265.259817,71.832248,67.935379,89.923088,-2.054393
S00247,L0012,T01,247,34.124651,0.701014,0.555391,319.980147,17.724074,127.505708,2051.346471,76.22216,70.160366,89.884675,6.554916
S00237,L0011,T01,237,25.127375,0.456408,0.562807,293.146091,20.218699,159.137085,2287.045529,72.128482,64.314338,89.655126,7.476665
S00509,L0025,T01,509,45.868228,0.760397,0.351425,285.36573,18.068487,149.405771,2077.692522,75.911541,68.818766,89.683604,4.91302
S00493,L0024,T01,493,48.357826,0.378353,0.689082,211.275498,16.370503,116.771877,1830.614188,73.026344,64.290731,89.792251,3.6648
S00488,L0024,T03,488,52.201747,0.480398,0.456359,325.453979,20.256855,155.035472,2093.237873,74.439635,64.013344,89.514224,7.90605
S00183,L0009,T01,183,51.859676,0.291118,0.372869,299.163157,16.828197,161.883753,2123.910707,74.802813,64.809728,89.947064,7.523931
S00101,L0005,T01,101,64.83674,0.480317,0.594533,313.705164,21.491716,140.553102,1969.667108,75.268095,62.652687,89.657589,9.984155
S00536,L0026,T01,536,58.888456,0.248373,0.596439,341.663314,16.534413,136.8426,2049.444269,77.804036,68.559139,89.82687,5.190708
S00633,L0031,T01,633,20.880074,0.590318,0.487984,323.065819,17.321868,141.445766,2210.878156,78.257518,74.657079,89.956663,3.257104
S00715,L0035,T03,715,21.375917,0.572221,0.387305,336.295422,18.528195,139.428105,2145.203928,76.311503,72.102676,89.940311,5.561805
S00678,L0033,T01,678,33.585737,0.478837,0.511601,347.417012,18.193746,150.224487,2115.822574,73.688997,69.062459,89.756363,5.829118
S00136,L0006,T02,136,19.628448,0.337924,0.691942,352.0152,22.679974,143.937484,2263.097805,74.898337,70.483413,90.034443,6.602065
S00452,L0022,T02,452,39.816873,0.407414,0.552168,296.211744,16.132221,167.981136,2207.02293,73.750548,67.530095,90.183526,1.456336
S00671,L0033,T01,671,44.603647,0.473889,0.658523,246.948704,16.890495,168.743633,2132.900425,71.842726,64.048695,89.76256,4.126983
S00111,L0005,T01,111,32.188972,0.802704,0.728758,,19.647236,148.27208,2131.085699,74.502331,66.735238,89.799186,5.398233
S00097,L0004,T03,97,47.482954,0.489559,0.436528,371.936077,20.013394,145.540547,2135.839293,74.583993,66.287569,90.182469,7.345148
S00378,L0018,T02,378,45.141014,0.381988,0.407212,337.125253,17.998163,140.952063,2033.634459,73.315547,65.513391,89.993328,4.619833
S00202,L0010,T01,202,48.24886,0.701378,0.747986,285.859876,14.501598,141.776434,2012.252458,74.713857,67.729935,89.323026,-2.398974
S00629,L0031,T01,629,53.760399,0.688394,0.713497,383.38993,22.301342,167.795465,2161.307748,74.75208,64.080898,89.625704,11.775861
S00744,L0037,T01,744,60.194461,0.41418,0.625454,325.933426,15.424953,153.425283,2087.339638,72.391737,64.312991,89.810828,4.143324
S00638,L0031,T02,638,46.110602,0.375256,0.399379,286.468363,23.085944,138.468601,1958.581901,75.10051,67.539554,89.74795,9.343847
S00446,L0022,T01,446,52.657774,0.776117,0.45095,294.383898,18.867727,168.391067,2126.675357,71.49211,60.759413,89.48539,7.373108
S00723,L0036,T01,723,48.545022,0.584707,0.673417,301.033805,19.22141,145.84819,2024.343989,71.593014,63.679203,89.403751,5.54621
S00535,L0026,T02,535,47.096181,,0.399308,367.969221,18.175223,155.88117,2197.539735,76.489181,68.551739,90.063812,5.155794
S00227,L0011,T01,227,28.289255,0.622073,0.351398,257.485769,21.69792,138.178178,2043.898615,74.969444,67.298847,89.785615,9.402667
S00294,L0014,T01,294,39.402789,0.214112,0.70122,334.599262,17.102766,145.394702,2117.659871,75.02657,69.577094,90.132943,3.847232
S00570,L0028,T01,570,49.997561,0.570411,0.676458,300.55441,18.384233,146.457147,2036.033676,76.274161,67.397606,89.571999,4.84517
S00449,L0022,T01,449,48.911684,0.70774,0.684017,327.239929,19.227211,147.126796,2011.746771,74.261485,66.271257,90.145115,6.222668
S00025,L0001,T01,25,61.073709,0.724314,0.595109,245.640108,16.52264,144.633667,1917.672963,71.434627,62.398647,89.686812,2.089859
S00121,L0006,T02,121,52.449632,0.203656,0.565823,313.180584,19.296056,135.522177,2015.022023,73.802416,66.059849,89.916735,7.28598
S00450,L0022,T01,450,18.360981,0.228387,0.53141,288.891607,16.711902,147.283846,2228.291879,70.897147,67.377932,89.852426,1.22583
S00590,L0029,T01,590,27.519882,0.331967,0.668865,310.640023,13.923247,144.919176,2156.227797,71.343631,68.795311,90.116557,2.19699
S00034,L0001,T01,34,57.256045,0.153199,0.619831,331.269653,18.718313,180.803065,2254.935893,72.779849,65.159435,89.638015,7.214029
S00242,L0012,T02,242,59.944146,0.408337,0.474732,,17.123718,158.338893,2131.198325,73.765096,63.155909,89.765708,4.13622
S00123,L0006,T01,123,34.792364,0.701318,0.366685,328.583129,15.570113,148.895842,2105.668952,73.380244,69.225391,89.87249,1.167379
S00473,L0023,T02,473,20.057093,0.180118,0.498467,388.44041,19.969371,147.990775,2306.353042,74.779335,70.094928,90.183683,5.538525
S00224,L0011,T01,224,47.403437,0.842931,0.627593,294.394932,20.138391,132.571488,1974.415671,72.703621,62.2158,89.671998,8.626015
S00761,L0038,T01,761,44.795489,0.485895,0.629658,340.568622,19.612786,146.666783,2092.64846,72.743462,67.159403,89.780909,7.597927
S00134,L0006,T03,134,61.371785,0.570174,0.655689,313.251924,17.327264,153.743693,2009.461765,74.901076,65.2782,90.047936,5.799655
S00773,L0038,T03,773,51.846134,0.380024,0.665703,299.0076,22.519594,158.598012,2143.218539,72.359798,60.549006,89.835206,11.081502
S00538,L0026,T01,538,46.740116,0.54394,0.460671,319.222874,21.454104,149.780273,2123.574668,76.202578,68.319814,89.515993,8.383039
S00011,L0000,T01,11,32.127631,0.557994,0.480591,306.07104,17.895811,172.049404,2238.312413,72.56755,67.883468,89.794827,4.232319
S00653,L0032,T01,653,29.145702,0.223648,0.40723,,19.124661,140.426796,2141.918205,74.085215,66.970223,89.877076,6.353814
S00529,L0026,T01,529,37.478549,0.687877,0.692616,257.618282,22.38914,150.851442,2089.013622,73.767506,66.004107,89.239062,12.971516
S00651,L0032,T01,651,38.181723,2.16529,0.554289,283.499531,21.257194,134.34192,2010.785833,72.802964,64.156567,89.833507,9.19296
S00015,L0000,T01,15,41.561164,0.576523,0.598861,390.39971,20.078446,151.62211,2194.96483,73.734715,66.876364,89.989874,7.511751
S00236,L0011,T01,236,64.807702,0.199122,0.636442,345.450288,18.016827,147.057627,2045.17298,77.066169,67.51554,89.736217,5.189528
S00112,L0005,T02,112,53.58393,0.449606,0.538622,411.570247,21.546669,156.686374,2226.246453,72.484191,62.922715,89.823147,9.041331
S00377,L0018,T02,377,60.792966,0.575586,0.52887,315.770636,21.49803,153.150276,2062.110073,74.920984,63.560197,89.714447,10.852372
S00772,L0038,T01,772,22.052864,0.490384,0.570358,399.205836,20.693921,171.520008,2374.243569,71.867594,67.127298,90.10624,6.590817
S00560,L0028,T02,560,51.085108,0.562208,0.411624,314.900985,23.570845,139.827879,2014.255661,77.463569,67.682795,89.873386,13.341011
S00073,L0003,T01,73,56.788499,0.680877,0.614428,313.911139,25.87426,130.983847,1939.19414,74.075478,57.920485,89.672563,20.907761
S00234,L0011,T02,234,53.732125,0.679398,0.632462,320.099762,16.708081,149.813981,2071.194317,73.98181,68.364445,89.900407,3.565781
S00169,L0008,T01,169,41.512965,0.774888,0.458238,268.258702,20.780866,122.340929,1890.574597,70.25737,61.869102,89.913608,9.568129
S00712,L0035,T01,712,26.978647,0.427665,0.468014,360.18972,22.768209,137.747075,2150.841451,74.239667,66.644321,89.588644,9.856383
S00356,L0017,T02,356,46.042205,0.259168,0.545063,310.225367,22.23134,158.752706,2128.058873,72.921564,65.297518,89.803934,8.183637
S00489,L0024,T01,489,46.273668,0.680077,0.693804,278.731757,16.885482,143.199584,1981.564718,74.74438,68.319104,89.812853,4.867636
S00552,L0027,T01,552,64.865113,0.757918,0.523321,272.397395,21.25693,144.154837,1933.648433,72.685032,59.126584,89.574099,11.916289
S00241,L0012,T01,241,49.322027,0.618591,0.389533,286.900373,21.443043,180.444509,2260.251441,75.02342,63.631916,89.863596,11.195457
S00351,L0017,T03,351,53.008367,0.444029,0.469878,409.410343,17.13773,140.035791,2097.684985,72.940899,65.270319,89.907802,7.155264
S00165,L0008,T03,165,61.106356,0.52165,,250.11552,20.968186,140.250128,1920.476305,71.255791,59.764843,89.624423,10.554785
S00003,L0000,T01,3,40.727153,0.348495,0.702679,289.59485,,141.738695,2090.899434,74.629223,70.201358,89.724561,3.022125
S00581,L0029,T01,581,28.354079,0.832403,0.353735,363.17467,19.224062,159.548696,2239.560718,77.315916,71.162713,89.60267,7.747769
S00199,L0009,T01,199,35.75679,0.827623,0.591294,307.131264,16.549654,130.556369,2011.19574,72.743026,66.733498,89.473844,1.017395
S00523,L0026,T01,523,47.190595,0.44678,0.417397,305.296746,18.473909,156.116474,2120.568258,73.86511,66.841731,89.738478,6.169717
S00347,L0017,T01,347,41.559258,0.342426,0.736506,387.778145,18.229685,168.948651,2381.557684,74.343896,66.947548,89.781624,5.718096
S00155,L0007,T02,155,60.78036,0.672624,0.385782,319.09031,16.51608,133.157766,1941.142444,76.33956,69.28757,89.799392,4.150927
S00380,L0019,T03,380,61.788885,0.710922,0.40012,290.458913,15.507495,140.842667,1914.030012,75.593826,68.793885,89.810921,1.924539
S00676,L0033,T01,676,46.171225,0.319106,0.520745,350.160583,20.995756,141.040251,1993.840395,74.598383,66.688445,89.70451,6.705817
S00635,L0031,T01,635,33.050831,0.6091,0.363856,365.224695,15.752819,120.810265,2073.663255,74.58971,69.012042,90.077691,2.532081
S00207,L0010,T02,207,31.032137,0.261021,0.459098,320.617498,21.120695,156.586928,2216.868866,75.413109,69.15329,89.657782,3.924943
S00191,L0009,T01,191,61.37123,,0.367282,323.825072,18.897059,154.208905,2139.159159,75.099625,65.063776,89.896294,6.364439
S00005,L0000,T02,5,63.013814,0.729232,0.599114,331.879072,20.91998,122.233412,1886.670703,73.4467,61.180021,89.634665,9.669826
S00264,L0013,T02,264,58.119838,0.165672,0.71132,292.606112,14.499831,183.552711,2211.949985,75.493101,65.021675,89.901698,2.935298
S00445,L0022,T01,445,39.298459,0.511326,0.385985,329.908202,17.090515,166.107704,2215.399332,72.881933,66.830331,89.87553,1.867285
S00478,L0023,T01,478,19.93419,0.794589,0.637327,275.94353,20.691727,151.71513,2154.12986,73.693474,67.946457,89.806769,8.838701
S00765,L0038,T01,765,24.518482,0.716159,0.740213,310.154536,19.647326,159.284819,2184.434561,74.919584,68.86405,89.923637,6.996
S00330,L0016,T02,330,60.226728,0.163769,0.62838,306.807517,15.953132,120.058319,1856.452559,71.742149,61.811279,90.005497,5.536861
S00115,L0005,T01,115,40.865368,0.511252,0.585153,246.06311,15.318662,163.524026,2044.539004,72.247694,68.735862,89.695228,1.995439
S00066,L0003,T01,66,31.92526,0.680803,0.499199,309.69827,21.229656,153.951812,2159.061254,73.729206,68.235446,89.967315,9.621369
S00443,L0022,T03,443,30.995811,0.749489,0.669897,322.25936,,146.464553,2078.437927,76.908494,70.074384,89.801303,8.211901
S00447,L0022,T01,447,22.168205,0.47877,0.504236,359.881392,16.963706,129.294161,2140.223897,72.203068,69.823575,90.08303,1.940151
S00171,L0008,T03,171,35.188526,0.548948,0.633014,242.938141,23.006802,156.221507,2132.977022,75.421415,66.78663,89.832387,11.452733
S00369,L0018,T01,369,49.150343,0.442801,0.641624,286.624754,180.76819,169.521198,2177.004626,72.796967,62.05772,89.879217,4.907544
S00599,L0029,T01,599,52.904203,0.722816,0.604031,278.340635,19.127479,135.481658,1911.367849,73.445186,65.71493,89.647456,8.493013
S00406,L0020,T01,406,58.446815,0.407781,0.589972,331.228855,13.65667,147.088122,2040.484393,73.889018,67.041588,89.573311,0.118227
S00059,L0002,T01,59,56.87003,0.38177,0.562687,356.030811,15.920344,,2117.36523,76.642118,69.669179,89.76037,3.522234
S00334,L0016,T02,334,19.985272,0.830283,0.733095,352.789246,17.511746,153.674721,2277.899147,72.977687,69.116759,89.597075,4.256672
S00320,L0016,T01,320,26.423636,0.316945,0.51659,370.583992,19.654401,138.237681,2137.371541,73.96176,69.218752,89.788616,5.004562
S00787,L0039,T02,787,64.772827,0.297438,0.491311,275.208365,21.841606,144.135193,1991.002952,75.430273,63.090537,89.436737,8.527819
S00226,L0011,T02,226,55.73051,0.367609,0.546037,364.28187,13.849013,150.954042,2062.544936,72.522069,66.351969,89.900804,2.210124
S00018,L0000,T01,18,53.853917,0.353923,0.657223,292.190678,18.215844,162.414523,2104.024513,71.99276,62.966447,89.861239,6.585489
S00031,L0001,T01,31,31.342625,0.396183,0.661578,342.596283,20.788491,134.881148,2093.855247,71.634683,65.911968,90.038153,6.542663
S00100,L0005,T01,100,19.905306,0.402116,0.529294,363.116588,19.119971,167.175507,2355.003297,75.323846,69.955396,89.760224,4.115923
S00252,L0012,T03,252,55.564529,0.29745,0.620675,311.883155,16.772864,123.083159,1928.056693,73.604976,65.797768,89.880507,5.615429
S00284,L0014,T01,284,61.902284,0.765443,0.483735,274.126388,22.107569,115.025637,1761.65365,73.245417,60.44587,89.511932,13.808161
S00484,L0024,T01,484,37.60069,0.800236,0.5973,348.570541,16.679,129.117258,2033.709468,72.542167,66.221823,89.683985,1.509002
S00342,L0017,T02,342,36.317744,0.224743,0.35233,299.313857,15.917252,135.324874,2098.565185,72.293809,66.827607,89.707936,2.956023
S00016,L0000,T01,16,22.003966,0.434247,0.695686,351.874405,19.260536,166.937825,2362.119389,73.518042,69.92914,89.989047,4.775471
S00503,L0025,T02,503,41.362125,0.76505,0.460249,313.882664,19.22697,162.227122,2165.282621,71.703609,62.807196,89.896836,5.169234
S00770,L0038,T03,770,49.638626,0.283151,0.411166,333.014232,21.228851,159.794873,2194.904503,76.945713,66.935366,89.693014,7.484968
S00722,L0036,T01,722,57.068404,0.530609,0.492101,376.579081,19.857493,113.886966,1907.532842,73.795332,64.799243,89.641575,7.188941
S00286,L0014,T01,286,19.612849,0.638202,0.684163,308.609436,16.469138,145.061811,2180.261516,77.820182,74.295302,89.883042,0.556045
S00422,L0021,T01,422,27.139785,0.555164,0.511306,344.893596,20.882127,,2326.067491,73.021443,65.662116,89.581126,9.168917
S00099,L0004,T03,99,36.194213,0.730286,0.555109,309.892292,19.648019,129.739747,1969.825153,74.082787,69.012595,89.934063,8.319134
S00618,L0030,T01,618,61.858093,0.370622,0.673117,221.111343,20.745742,131.226887,1860.537135,75.068901,64.850005,89.749595,8.054678
S00766,L0038,T02,766,48.524531,0.558175,0.628941,332.673881,22.65875,118.916477,1874.812566,73.466505,63.899989,89.89493,12.757209
S00568,L0028,T01,568,60.77797,,0.429154,304.528103,21.347624,139.589375,1838.763239,72.414685,59.761216,89.876795,11.586343
S00420,L0021,T02,420,33.494231,0.188608,0.687149,312.555014,18.524988,139.909498,2116.96205,73.582237,66.156881,89.70123,4.354452
S00696,L0034,T01,696,62.004343,0.324994,0.58564,,15.662779,154.007656,2124.616613,72.835922,64.821339,90.046007,2.533472
S00665,L0033,T01,665,21.576727,0.293081,0.561407,374.76419,16.6709,138.819651,2270.790815,74.691194,72.057653,90.020499,2.231512
S00300,L0015,T01,300,30.464797,0.545306,0.653026,308.592201,19.353447,142.923782,2117.226707,74.351328,68.014059,89.79528,7.21723
S00719,L0035,T01,719,42.387941,0.742461,0.725091,345.479381,15.12114,155.568948,2107.846413,74.419398,68.73097,90.086593,1.00639
S00593,L0029,T01,593,39.929336,0.509317,0.643648,380.377623,21.762783,159.117032,2291.760436,72.383118,61.008134,89.924578,9.798933
S00218,L0010,T01,218,48.666249,0.830373,0.433244,337.146846,15.634729,159.250435,2096.213356,73.858033,66.863871,89.665291,-1.080213
S00759,L0037,T03,759,21.360781,0.264052,0.471168,393.610523,19.290834,145.456828,2257.940328,70.426798,64.353743,90.008243,6.009636
S00209,L0010,T01,209,45.579793,0.725055,0.64509,284.006099,17.707861,131.637632,1918.988993,74.006414,67.916302,89.930541,4.306792
S00748,L0037,T02,748,24.832934,0.347315,0.403911,364.435664,20.578888,123.279113,2109.447346,74.791394,70.209306,89.95303,5.710853
S00659,L0032,T03,659,61.44537,0.806987,0.441597,312.292118,17.138985,153.40521,2003.570096,73.697124,64.161436,89.990479,3.90221
S00265,L0013,T01,265,46.659731,0.330535,0.691327,336.494532,15.17643,155.873809,2171.196804,72.999604,65.3203,89.791868,3.717459
S00775,L0038,T02,775,45.578228,0.842167,0.683903,425.641047,14.382764,109.939104,1983.532338,76.541908,74.674014,89.911884,-2.591377
S00269,L0013,T03,269,24.909876,0.446764,0.665976,329.110033,,148.712727,2196.968032,75.585111,67.048105,89.891919,11.838355
S00052,L0002,T01,52,63.089711,0.325853,0.382265,321.858288,18.97524,132.842283,1941.676447,74.203012,63.189811,89.287728,6.07023
S00200,L0010,T01,200,,0.353558,0.696989,282.22104,20.803282,144.784817,2071.087625,71.41866,62.310175,89.887255,7.843332
S00769,L0038,T03,769,36.057598,0.660494,0.480951,318.695961,16.987338,137.747117,2062.957832,74.573355,71.473512,90.23631,3.90113
S00432,L0021,T02,432,44.156999,0.490113,0.693992,281.009661,18.815777,147.932452,2049.294514,73.702937,64.115627,89.879213,4.666907
S00413,L0020,T02,413,26.390862,0.771834,0.534486,367.662855,17.274525,151.184317,2209.899672,72.78154,69.562972,90.160822,1.630426
S00592,L0029,T01,592,23.870372,0.829494,0.689238,301.125884,16.693443,113.571503,1926.440743,73.45818,71.568015,89.907539,2.092002
S00551,L0027,T02,551,57.285151,0.292708,0.40259,244.853949,19.077729,173.471666,2130.43747,75.616837,65.495199,89.781653,5.702876
S00259,L0012,T01,259,43.182582,0.63094,0.613933,336.846827,17.399561,122.937013,1934.381651,72.251319,65.991185,90.051162,5.345333
S00699,L0034,T02,699,46.368991,0.805578,0.640003,302.967004,19.844749,170.352361,2149.606951,71.618161,65.197625,90.003499,8.462914
S00441,L0022,T02,441,26.694685,0.463108,0.628089,339.5526,19.732264,133.136389,2174.117803,73.647013,68.234543,89.828227,7.872528
