sample_id,lot_id,tool_id,sequence,oes_peak_ratio,endpoint_slope,rf_source_w,rf_bias_w,pressure_mtorr,gas_flow_sccm,esc_temp_c,chamber_age_runs,endpoint_time_s,cd_bias_nm,selectivity,overetch_risk
S00483,L0024,T01,483,1.031446,-0.050367,828.127306,189.223766,33.769141,99.421981,19.692026,186.84014,62.951559,-1.07108,4.326635,0.067539
S00349,L0017,T02,349,0.964243,-0.050712,894.855544,161.59939,28.491255,104.673067,16.411476,117.066447,70.793353,-0.839896,5.458448,0.092203
S00458,L0022,T01,458,1.17165,-0.017719,682.458553,207.650138,31.121641,118.293701,18.118013,169.270925,64.827213,1.75482,4.094786,0.084261
S00678,L0033,T01,678,0.929531,-0.042383,838.104521,113.557278,29.242432,89.636392,15.819885,164.214044,65.239364,-2.116718,7.168854,0.094563
S00682,L0034,T01,682,0.951587,,907.966584,155.077836,31.894379,106.848208,17.136586,53.279205,67.439727,-2.449607,5.970919,0.105021
S00113,L0005,T01,113,0.959695,-0.054028,743.67716,201.33851,28.535558,118.435159,17.164134,71.960653,60.236502,-1.715974,4.050212,0.083218
S00119,L0005,T01,119,1.169155,-0.042611,858.468635,186.074003,29.95901,99.899453,17.610673,128.610011,68.32582,-1.000576,4.124327,0.069079
S00503,L0025,T01,503,1.011124,-0.043553,869.16843,175.846178,23.925459,108.583873,19.107498,67.1869,65.708899,-1.354088,5.028302,0.074051
S00637,L0031,T02,637,1.058613,-0.041372,810.01648,157.073376,27.849534,104.889401,17.152033,2.395099,57.844207,-2.894641,5.826052,0.120588
S00115,L0005,T02,115,1.126013,-0.057593,886.277951,193.36238,31.287325,108.315017,17.076345,116.758329,72.205013,0.230761,3.929626,0.092081
S00193,L0009,T01,193,0.950828,-0.04788,848.56036,166.839815,31.166582,111.235548,19.641393,21.317539,67.485594,-1.513325,5.913248,0.077964
S00080,L0004,T03,80,0.822214,-0.040897,843.433365,219.676713,23.838682,114.356266,18.402703,155.201378,65.845559,0.132907,3.434122,0.049572
S00141,L0007,T04,141,1.043761,-0.036923,897.142039,189.433464,24.536823,92.750038,19.052635,89.769505,68.772372,-0.580655,3.575574,0.064109
S00022,L0001,T03,22,1.172924,-0.049622,829.441801,226.4602,30.694609,102.184528,17.894756,75.410606,64.96589,-0.881028,3.057457,0.063468
S00006,L0000,T04,6,0.973735,-0.064381,821.396665,197.707214,26.71707,106.877588,19.233838,71.734125,67.468584,-1.508825,3.81232,0.077851
S00467,L0023,T01,467,0.941848,-0.04774,839.380295,183.154273,26.478755,100.028424,19.761167,17.17678,63.464935,-0.47957,3.966096,0.055611
S00753,L0037,T02,753,0.957176,-0.041759,945.400139,179.87274,24.034638,113.989732,18.453647,61.917015,61.765163,0.195331,5.279265,0.050612
S00725,L0036,T02,725,1.214479,-0.040087,885.116676,250.291416,28.632588,119.784468,17.182387,7.712089,70.495382,0.799212,2.671001,0.087387
S00597,L0029,T01,597,0.990778,-0.019533,815.234887,186.037745,28.962691,96.25897,17.896479,81.722003,64.6548,-0.844737,4.387341,0.062718
S00439,L0021,T01,439,,-0.029176,821.283804,181.601825,31.608146,103.136619,18.39815,6.189018,63.836321,-1.003281,4.276138,0.06606
S00189,L0009,T02,189,0.882554,-0.064955,868.728788,164.05568,28.703181,101.193145,19.258343,86.290644,69.789107,-0.989593,5.040985,0.084302
S00635,L0031,T01,635,0.992795,-0.03017,844.050153,187.618143,27.647494,117.534826,17.74856,102.680771,64.605671,-2.6159,4.667286,0.110619
S00421,L0021,T03,421,0.980459,-0.049216,873.417911,222.97444,30.413639,103.902332,18.428893,96.460535,68.499795,-0.441268,2.775836,0.058934
S00505,L0025,T04,505,0.987401,-0.042383,826.873698,190.024978,22.049087,105.011919,17.139354,86.973746,66.202754,-1.552169,3.838499,0.078947
S00278,L0013,T01,278,1.117216,-0.030965,769.174127,179.978273,29.233827,124.121309,18.72934,100.25245,69.84631,-1.352643,5.103602,0.095382
S00713,L0035,T01,713,0.960079,-0.053242,905.829666,210.104061,25.358693,114.910215,16.624311,161.492514,69.34221,1.566873,3.997211,0.095327
S00234,L0011,T01,234,1.002607,-0.064673,783.302984,149.946371,31.558449,108.218813,16.947598,49.263952,65.252614,-1.255805,5.902139,0.071726
S00607,L0030,T01,607,1.045362,-0.046663,789.2662,204.639066,32.135998,110.598233,19.809639,166.707443,67.980256,-0.859539,3.789042,0.063023
S00216,L0010,T02,216,0.989438,-0.020786,854.434896,182.781643,24.210611,92.529046,17.528825,177.47171,71.156103,-0.33274,4.043363,0.082404
S00259,L0012,T01,259,0.986741,-0.048534,880.757052,153.362257,33.326154,95.931751,16.524534,37.828849,65.076438,-2.243806,5.268789,0.098441
S00221,L0011,T02,221,1.118062,-0.036936,802.589843,235.217386,23.172169,92.80076,16.870217,58.360452,68.377725,1.481101,2.550173,0.081289
S00431,L0021,T01,431,1.100332,-0.039653,881.916249,204.355006,24.319885,104.383541,18.265881,38.161012,66.251421,-1.069903,3.900135,0.067513
S00039,L0001,T01,39,0.992327,-0.034985,843.023456,157.854796,28.169726,110.175808,17.989233,26.332142,62.045824,-2.106059,5.494702,0.094244
S00180,L0009,T02,180,1.065128,-0.050712,816.351368,233.94166,27.928302,101.54006,17.948126,108.486656,67.27765,0.538441,2.605589,0.056703
S00412,L0020,T02,412,0.986201,-0.049713,824.198657,194.706195,23.399351,112.792478,19.041727,41.80744,60.506476,-1.313041,3.799557,0.073072
S00132,L0006,T01,132,0.938168,-0.060712,831.819961,160.510723,30.789363,105.146666,17.539645,19.733633,60.908442,-2.119086,5.17751,0.094634
S00454,L0022,T01,454,,-0.061749,770.53407,199.220693,35.045913,104.05918,18.553811,46.193479,59.776814,-1.534797,4.067905,0.078506
S00700,L0035,T04,700,1.027578,-0.04909,855.282035,240.755735,30.387242,107.730003,17.648672,11.137024,65.66398,0.937966,2.375207,0.064663
S00060,L0003,T04,60,0.900195,-0.035343,779.906306,195.32516,27.44992,112.068971,18.074351,84.167814,63.526708,-0.947468,4.482419,0.064865
S00235,L0011,T04,235,1.019387,-0.045861,836.308683,178.461568,21.631501,107.662548,17.025561,100.99244,66.661496,-1.729079,5.028741,0.083568
S00562,L0028,T01,562,1.067173,-0.037075,862.693452,214.087296,29.120619,109.773927,20.578539,119.030324,69.867191,0.435378,3.331188,0.071257
S00049,L0002,T02,49,1.025877,-0.031537,853.314816,219.284336,31.494613,107.018302,19.4667,112.754146,66.420813,-1.138232,3.263367,0.069034
S00495,L0024,T02,495,0.865531,-0.053437,905.920507,175.363599,30.03206,98.954831,17.437751,177.618046,69.583939,-0.639912,4.524266,0.073207
S00070,L0003,T01,70,1.010168,-0.043717,830.538828,,25.856368,102.540097,14.879233,104.803567,71.09301,-0.262817,3.15854,0.079874
S00538,L0026,T03,538,1.052902,-0.035881,832.757485,190.911108,25.588844,109.880468,18.444133,32.841639,57.879763,-2.929586,4.054933,0.121891
S00167,L0008,T02,167,1.045278,-0.027696,835.298457,152.331632,28.563233,106.989873,19.149842,165.568177,70.841435,-1.001383,5.401465,0.097678
S00565,L0028,T02,565,1.040204,-0.046128,931.733176,171.354796,26.033559,112.067555,16.499737,47.273989,69.783221,-0.837869,5.142813,0.080227
S00778,L0038,T01,778,0.93385,-0.052037,783.199156,153.489372,27.084496,103.277101,18.409835,137.380804,65.798584,-0.790498,5.288392,0.061611
S00770,L0038,T02,770,1.095869,-0.044744,811.544201,194.211699,28.960237,95.02609,17.308766,6.004712,59.299751,-2.808597,3.483847,0.11743
S00610,L0030,T03,610,1.043349,-0.037691,856.71661,200.767079,27.620246,103.971585,17.214355,101.444144,29.575953,-2.003311,3.848636,0.098633
S00241,L0012,T01,241,0.891001,-0.046642,840.842441,140.439634,32.217992,119.771343,18.066115,39.6053,71.771903,-0.517918,6.20706,0.095096
S00795,L0039,T01,795,1.02932,-0.056937,898.191645,167.919668,21.584301,92.354229,19.663734,19.351962,69.088919,-1.740325,4.715696,0.097304
S00308,L0015,T03,308,1.010848,-0.034726,875.358601,183.738956,29.921995,111.336094,19.137265,158.070703,70.432829,-0.867963,4.654049,0.088565
S00221,L0011,T02,221,1.118062,-0.036936,802.589843,235.217386,23.172169,92.80076,16.870217,58.360452,68.377725,1.481101,2.550173,0.081289
S00791,L0039,T03,791,1.004339,-0.04926,858.639174,219.857344,26.828603,99.716282,19.640475,164.896272,70.140078,0.266907,2.964446,0.070073
S00336,L0016,T02,336,0.996015,-0.057264,857.663966,240.854088,27.221859,101.967487,291.174914,170.68401,71.796262,-0.513681,2.622546,0.095283
S00785,L0039,T04,785,0.986881,-0.047969,815.409838,142.82791,30.029189,103.200816,17.313402,18.122553,63.739577,-3.106427,5.493796,0.128672
S00558,L0027,T04,558,0.88118,-0.063099,817.631343,195.64304,28.543376,108.5487,18.025381,98.608445,63.037454,-1.588459,4.261215,0.079876
S00560,L0028,T03,560,1.081678,-0.048295,899.439211,172.417727,27.755122,103.463262,17.506394,58.10928,68.84171,-1.007066,4.727062,0.07438
S00715,L0035,T03,715,0.89289,-0.038797,773.896276,169.806303,28.313124,104.386426,18.699894,68.905213,62.021584,-2.404693,5.251282,0.103553
S00271,L0013,T03,271,0.907761,-0.034508,902.694532,225.485207,31.146855,98.527824,18.427916,50.073855,64.256229,-0.413939,3.103738,0.054417
S00464,L0023,T01,464,1.002298,-0.065723,844.661856,173.957824,25.802283,104.439315,17.087673,73.92332,64.613448,-2.494331,4.49838,0.106502
S00358,L0017,T01,358,0.921538,-0.041752,816.637773,171.076639,31.80295,99.328767,16.97579,103.941942,62.369752,-3.301401,4.84911,0.136519
S00123,L0006,T01,123,0.975292,-0.038588,833.934843,238.962857,25.060255,111.891527,18.63654,99.210172,63.670104,-1.547671,2.617979,0.078833
S00301,L0015,T02,301,0.988649,-0.054079,812.984036,168.934026,30.182873,98.989537,18.615133,142.160801,64.141434,-1.49954,5.027366,0.077618
S00382,L0019,T02,382,0.965067,-0.041318,844.36791,227.583754,29.365765,112.929543,18.954249,76.577913,69.701069,0.975031,3.391339,0.0829
S00636,L0031,T01,636,0.987835,-0.034893,822.134591,224.725579,31.680426,108.353859,20.969057,39.10054,65.345357,-0.06476,3.333584,0.04846
S00322,L0016,T02,322,0.868567,-0.058731,816.944321,203.803893,23.840036,111.766319,18.409797,139.981064,64.812076,-1.344352,3.546139,0.073817
S00281,L0014,T01,281,1.019966,-0.04675,808.655254,193.125911,24.934774,111.695067,19.312823,49.391489,60.58187,-1.388285,4.330175,0.074876
S00371,L0018,T01,371,0.933963,-0.0437,806.526852,143.794027,22.649215,108.105473,17.468114,8.357698,62.687836,-2.81948,6.346148,0.117826
S00556,L0027,T01,556,0.952508,-0.04267,797.064098,182.573091,25.403729,96.057709,19.216289,144.108512,69.502654,-0.333372,3.941323,0.065502
S00769,L0038,T01,769,1.031798,-0.059264,899.972801,200.416803,29.273298,104.674277,17.924861,100.89546,70.815611,0.152513,3.974923,0.074174
S00026,L0001,T01,26,0.925864,-0.040483,849.638154,202.259785,31.334677,100.309396,18.288335,176.493329,64.880272,-0.547846,4.016807,0.05688
S00068,L0003,T03,68,0.977259,-0.028176,830.405059,183.731421,29.519204,96.859678,17.13818,153.364345,67.408748,-2.003326,4.999288,0.091219
S00169,L0008,T01,169,0.997245,-0.033167,751.624427,153.603613,26.966657,102.371858,16.950995,78.681431,63.215045,-2.364282,5.379642,0.102247
S00095,L0004,T04,95,1.156489,,850.343266,219.701726,28.976145,112.984364,18.270658,47.773289,64.44656,0.887055,3.333692,0.063594
S00340,L0017,T04,340,0.940686,-0.025377,845.23337,202.984668,31.760408,93.078575,16.273654,122.325691,60.705286,-0.295794,3.276495,0.052328
S00718,L0035,T01,718,0.929612,-0.048883,907.628627,153.939095,34.463385,111.673545,18.330572,176.58243,71.800157,-1.452089,6.108238,0.127667
S00644,L0032,T03,644,0.997246,-0.062206,807.353621,188.530455,26.454416,106.156,18.904524,143.39828,67.136807,-1.15901,4.51151,0.069503
S00337,L0016,T03,337,0.878316,-0.051399,871.731746,190.352805,31.172559,109.968407,,179.974096,71.053006,-1.641314,3.891043,0.122648
S00692,L0034,T02,692,1.021706,-0.044102,869.004968,176.424002,25.514802,110.428512,,179.542157,69.350813,-0.404347,4.107987,0.065629
S00253,L0012,T03,253,1.05073,-0.028365,786.480986,166.442929,29.164202,98.262908,18.83975,170.647383,67.756767,-1.183525,4.789777,0.07006
S00748,L0037,T03,748,1.066073,-0.048107,769.425097,196.48893,25.557959,104.627644,19.35318,62.812853,63.81312,-1.640065,4.119814,0.081213
S00599,L0029,T01,599,1.101315,-0.022183,897.414959,211.035445,27.720646,98.891304,19.191215,7.471101,68.612085,0.509485,3.811508,0.061234
S00063,L0003,T02,63,0.95867,-0.04241,901.800365,192.878324,28.542186,99.636798,19.840726,157.060417,67.177775,-0.307642,4.152733,0.052534
S00703,L0035,T01,703,0.924043,-0.03174,833.488939,213.647564,27.804215,107.19317,17.618344,142.903278,67.064184,-1.649453,3.902149,0.081459
S00747,L0037,T02,747,0.908258,-0.044727,846.516818,190.094977,33.974935,102.528823,17.575129,8.041424,65.99488,-1.118229,4.381669,0.068586
S00710,L0035,T01,710,1.02316,-0.047244,852.198434,167.719032,26.827429,109.499042,15.849499,91.074372,70.362373,-1.506477,4.561395,0.107323
S00398,L0019,T01,398,,-0.031339,965.900702,149.049361,26.439463,94.952372,16.728014,86.391875,71.578605,-1.16324,5.814854,0.11344
S00179,L0008,T01,179,1.129765,-0.05494,883.287194,178.125734,28.378953,94.729383,17.677192,160.52939,69.749023,-1.254808,4.804269,0.09125
S00228,L0011,T02,228,1.036045,-0.052074,849.806655,222.604771,27.052599,108.092412,17.591299,25.967713,62.499108,-1.562282,3.408582,0.079205
S00706,L0035,T01,706,0.950923,-0.040192,829.639416,164.109592,32.171975,102.744839,15.533115,124.632901,66.623561,-1.675123,5.263736,0.082133
S00302,L0015,T01,302,1.031644,-0.051163,815.625034,209.455219,27.403752,113.096085,18.351899,44.34447,65.430334,0.619008,3.925529,0.058231
S00426,L0021,T01,426,1.093331,-0.048053,780.584743,210.247044,32.597072,100.310058,17.032523,91.383308,60.237603,-1.172144,3.623194,0.069801
S00482,L0024,T02,482,0.99543,-0.029445,958.242849,144.204601,27.956286,111.405967,16.847518,154.23657,73.200907,-2.260985,5.628978,0.19333
S00496,L0024,T02,496,1.029819,-0.060892,836.99089,176.751886,27.631589,108.955484,17.671687,175.815256,69.798321,-0.629231,4.777731,0.075159
S00014,L0000,T01,14,0.993769,-0.045238,816.393461,189.348452,31.935853,101.840462,16.464322,74.426796,64.085984,-2.205408,4.570064,0.097255
S00457,L0022,T01,457,1.092807,-0.036569,838.154735,215.255077,25.630125,108.192025,18.549719,9.878176,61.524347,-0.673311,3.610769,0.059282
S00248,L0012,T02,248,1.027481,-0.028589,847.13322,165.294516,25.245846,118.992137,16.820404,81.208789,67.166161,-1.573065,5.2226,0.07948
S00162,L0008,T02,162,0.982503,-0.031707,807.905276,150.926568,28.707973,115.079508,17.124598,1.275311,63.593035,-2.043895,6.00372,0.092403
S00172,L0008,T04,172,0.973198,-0.030334,839.982396,177.613316,29.207968,107.001958,19.703614,35.425375,67.118568,-1.149663,5.236761,0.069292
S00518,L0025,T01,518,1.000323,-0.032246,821.421793,216.488307,29.803616,117.744679,17.278022,108.104501,66.63404,-0.269552,3.702007,0.051875
S00317,L0015,T01,317,1.045939,-0.048515,786.134034,208.637118,23.419093,90.577176,18.533863,89.282936,70.756038,-1.358403,3.295742,0.108018
S00002,L0000,T01,2,1.108474,-0.071902,775.16445,211.086809,31.454185,119.028642,20.3251,24.880755,64.546744,-0.763642,3.616603,0.06107
S00576,L0028,T04,576,1.047359,-0.041309,942.060503,156.458743,29.493013,93.148885,17.37649,161.315831,70.121867,-1.071201,5.37821,0.090561
S00488,L0024,T02,488,1.032319,-0.034846,861.223548,200.410888,27.218596,99.536985,19.365602,126.162704,67.920915,-2.181228,3.692625,0.096514
S00405,L0020,T01,405,1.019432,-0.053656,868.604935,199.839311,32.016006,106.24644,18.476072,43.758822,60.339491,-1.589409,3.637496,0.0799
S00344,L0017,T03,344,1.13399,-0.05127,889.95545,166.622228,26.055996,104.532754,18.106057,102.737975,64.360682,-0.934134,5.560403,0.064582
S00522,L0026,T01,522,0.979569,-0.030384,835.593115,174.197408,25.174721,106.846799,19.954532,157.381326,68.955426,-0.915872,4.821259,0.073364
S00315,L0015,T01,315,1.028033,,883.427282,180.707955,25.564099,93.634865,17.614093,27.999602,67.844483,-2.363874,4.522825,0.102234
S00761,L0038,T02,761,0.928594,-0.026269,837.301251,206.3617,24.258699,114.648877,18.02584,44.442905,63.310759,-2.212241,3.982999,0.097465
S00054,L0002,T02,54,0.932021,-0.035533,865.781943,184.414475,31.498979,89.078665,,28.264629,60.479303,-2.50064,4.830048,0.106712
S00101,L0005,T03,101,0.888352,-0.046222,927.303412,177.536805,27.245122,101.554123,17.879779,132.4378,70.754206,-0.682596,4.580487,0.087228
S00520,L0026,T02,520,0.997903,-0.061219,865.017807,217.232617,26.768312,106.480433,16.799491,122.725093,66.007131,0.06673,2.34351,0.048492
S00541,L0027,T01,541,1.074035,-0.049305,901.201751,181.39164,36.39288,99.015323,20.137419,17.383055,67.838786,-1.700756,4.540339,0.082812
S00746,L0037,T01,746,0.999756,-0.057531,867.923157,188.060171,23.882225,111.531509,16.507975,17.65645,63.911261,-1.922035,4.768568,0.088888
S00199,L0009,T01,199,0.972014,-0.027038,851.920666,171.570758,28.956619,103.861166,16.459611,84.707081,68.774916,-1.826002,5.099942,0.095811
S00239,L0011,T02,239,0.935849,-0.02744,786.379343,202.563236,28.726986,104.610941,19.281548,67.588388,60.287452,-0.670371,4.019463,0.059224
S00606,L0030,T01,606,1.141524,-0.046539,994.563895,213.83494,24.72581,92.231112,17.981942,163.744844,81.262711,0.885955,3.031865,0.331699
S00674,L0033,T02,674,1.123822,-0.053969,901.090844,199.824527,26.647444,98.996714,17.442222,119.678834,69.599963,1.804193,4.491904,0.106354
S00364,L0018,T01,364,0.925047,-0.04808,847.010487,190.536045,27.728088,108.11719,18.231429,27.23106,65.325316,-0.304924,3.743319,0.052487
S00732,L0036,T01,732,1.03075,-0.011726,836.199208,176.92203,25.000589,110.806524,17.594612,110.263988,60.612839,-2.45357,4.522961,0.105152
S00217,L0010,T03,217,1.024839,-0.042584,834.76228,199.075967,23.962936,107.155955,19.242301,7.822632,62.16794,-0.398821,3.798542,0.054146
S00117,L0005,T04,117,1.100518,-0.026542,882.782805,196.305434,28.666579,89.820069,17.816375,51.540344,65.523315,-1.195644,3.671024,0.070337
S00136,L0006,T02,136,0.991618,-0.044978,892.385769,198.909158,25.177804,96.44237,15.856643,74.863222,72.450319,-0.03941,3.820909,0.089589
S00728,L0036,T01,728,0.9147,-0.040361,855.743399,145.179631,29.610508,89.20378,18.419467,18.406205,58.37173,-2.047666,5.195348,0.092514
S00173,L0008,T01,173,1.064387,-0.023512,862.002191,174.235235,27.904651,124.075211,17.69652,84.020174,71.7358,-1.133422,5.311427,0.114768
S00662,L0033,T04,662,0.935129,-0.04877,835.032023,200.160262,26.63359,107.120063,16.417232,107.829557,67.637532,-0.416307,3.945362,0.05446
S00325,L0016,T04,325,1.004992,-0.042686,851.991568,163.77112,26.646235,105.690849,18.658918,42.876495,64.020581,-1.206805,5.004583,0.070593
S00479,L0023,T02,479,0.940073,-0.033276,907.083822,205.629059,24.830808,91.38189,18.14124,89.740588,71.702928,1.238247,3.492573,0.118035
S00532,L0026,T01,532,0.957225,-0.041683,839.412571,185.351554,26.035833,93.891889,17.749207,166.683121,74.129412,-1.008015,4.418869,0.150871
S00491,L0024,T01,491,0.915203,-0.046653,835.49877,232.28022,28.088018,103.84097,16.551596,44.013117,62.850246,0.056525,2.826427,0.048328
S00739,L0036,T01,739,0.989227,-0.074826,782.25552,180.631291,27.877957,92.498238,20.789692,63.849861,64.225257,-1.458424,4.503036,0.076594
S00284,L0014,T01,284,0.998785,-0.048694,857.071451,211.987342,32.963351,102.959919,16.933749,33.433089,63.291358,-0.974918,3.76274,0.06545
S00064,L0003,T02,64,1.020033,-0.046256,903.846486,220.972498,33.343366,,18.730714,28.135354,68.200159,0.99818,3.234818,0.067824
S00485,L0024,T02,485,1.029198,-0.050443,868.33489,232.874822,28.188418,102.773951,16.813747,85.263197,72.082932,1.074689,2.623178,0.118009
S00347,L0017,T01,347,0.963497,-0.064614,910.280634,210.366157,28.867158,108.254637,16.514529,5.750724,66.46993,-1.053744,3.779344,0.067158
S00553,L0027,T02,553,0.984036,-0.02392,801.402145,185.375253,27.006997,100.816251,17.608238,60.016419,59.392441,-1.910857,4.653852,0.088572
S00523,L0026,T01,523,0.89404,-0.049753,901.732813,188.231525,26.719083,101.777693,18.363174,173.98778,72.252811,-1.55825,4.063918,0.139831
S00384,L0019,T01,384,1.166912,-0.046993,875.012601,240.208278,28.508854,90.147082,17.878618,154.792403,69.734858,0.483368,2.252021,0.071055
S00272,L0013,T01,272,0.849623,-0.047186,836.310474,191.334071,31.782465,86.275269,16.070846,16.059827,61.715054,-1.548934,3.923706,0.078865
S00139,L0006,T04,139,1.103417,-0.043986,845.08159,191.627875,31.453737,92.481632,17.730479,13.130631,60.484067,-1.364039,3.666837,0.07429
S00542,L0027,T01,542,0.835785,-0.039891,872.134768,180.478629,26.983853,96.038039,15.769038,144.336092,69.30162,-0.774564,3.924606,0.073532
S00604,L0030,T03,604,1.043929,-0.026647,924.04765,165.809176,29.319866,103.392453,18.096269,124.476662,65.12573,-0.578167,5.145769,0.057452
S00366,L0018,T02,366,0.989718,-0.037304,816.775806,194.641046,29.800982,100.867556,18.778575,153.69399,67.237816,-1.470103,4.322396,0.076884
S00314,L0015,T04,314,0.938034,-0.031776,944.252586,217.723049,31.306536,103.725378,20.310321,159.32503,72.702037,0.140224,3.395186,0.095728
S00205,L0010,T01,205,1.034257,-0.028271,842.719683,204.191016,28.942873,97.193496,18.617266,113.438039,68.703124,0.497801,4.157658,0.061786
S00788,L0039,T02,788,1.066364,-0.046671,823.698717,216.432946,26.759998,94.352961,18.721822,157.663006,71.501928,1.792882,3.139644,0.136202
S00735,L0036,T01,735,1.057508,-0.052368,943.172119,210.733149,30.591156,101.195814,17.41283,37.355312,61.25246,-1.799007,3.506723,0.085462
S00227,L0011,T02,227,0.996577,-0.057166,834.571269,175.420209,26.637273,104.436897,20.398154,82.429819,66.711361,-1.602095,4.649281,0.080227
S00351,L0017,T03,351,0.810893,-0.038131,872.445202,190.545749,24.08319,107.671434,17.834766,8.519556,60.076085,-3.054638,4.548198,0.126654
S00707,L0035,T01,707,0.844898,-0.054285,774.955704,178.396433,29.515416,115.662986,17.579892,91.32507,65.784427,-1.481617,4.871659,0.07717
S00759,L0037,T03,759,1.059424,-0.061955,928.147768,206.012958,27.427564,112.246688,20.721993,41.898457,69.368253,-1.351412,4.072713,0.089336
S00399,L0019,T01,399,1.013938,-0.046996,941.606459,168.853943,30.037471,110.73576,18.736811,26.845943,72.907134,-1.761293,4.9043,0.16145
S00723,L0036,T03,723,0.928887,-0.034526,879.645134,184.840358,26.994849,96.038882,18.901578,94.493053,69.211356,-1.958671,3.896588,0.105953
S00469,L0023,T01,469,1.025227,-0.062587,832.799324,211.254878,30.266589,98.895104,17.9677,114.858031,68.156012,-0.229242,3.547852,0.052334
S00188,L0009,T01,188,0.995084,-0.044623,854.72189,196.174075,20.82687,112.021138,18.349308,43.318505,62.510081,-1.706444,4.616722,0.082964
S00592,L0029,T02,592,1.108877,-0.031058,885.826642,168.45345,20.670048,109.785471,18.294386,2.143183,59.838615,-3.255431,5.306076,0.134633
S00786,L0039,T04,786,0.933573,-0.052501,773.686398,205.966251,23.686313,98.34196,20.327157,16.645904,61.870449,-0.184214,3.579743,0.050425
S00540,L0027,T01,540,0.936747,-0.021323,855.36118,212.53971,33.005565,115.679565,17.655647,61.522639,66.00805,-0.609099,3.478947,0.058041
S00614,L0030,T02,614,1.078611,-0.019654,814.280554,198.143087,29.777877,104.66082,16.42117,64.67475,65.574138,-2.028618,3.929097,0.091956
S00220,L0011,T01,220,0.994368,-0.058217,863.941243,243.944205,25.89389,110.200588,17.693445,153.066349,69.048737,1.142684,2.963528,0.07997
S00380,L0019,T01,380,0.970899,-0.057742,819.983485,204.184191,29.848874,92.643939,18.112464,69.295271,64.548576,-1.126894,3.629085,0.06878
S00432,L0021,T01,432,1.000235,-0.050982,775.890428,204.033405,34.457146,105.906628,17.728782,9.71844,60.747321,-3.118965,3.695253,0.129165
S00526,L0026,T01,526,1.125776,-0.055648,787.495476,207.45388,27.513625,99.786674,18.145407,179.445519,66.086918,0.309352,3.686732,0.052564
S00323,L0016,T01,323,0.97684,-0.04311,786.921934,188.909663,24.864024,100.516237,16.439102,21.309971,60.40443,-2.4513,4.377336,0.105077
S00331,L0016,T02,331,0.965855,-0.062025,849.926538,213.290963,25.796197,98.726925,18.021011,164.974608,70.180227,0.04016,3.112914,0.065442
S00127,L0006,T03,127,0.917705,-0.051744,848.787822,174.221491,30.40214,103.254786,19.474784,102.623748,65.761386,-1.197594,4.871029,0.070382
S00729,L0036,T01,729,1.030589,-0.042263,840.923022,163.235684,26.161591,103.815688,17.184126,50.583431,65.45379,-0.587843,5.202754,0.057635
S00293,L0014,T04,293,1.062712,-0.04735,812.680506,184.036989,27.77754,112.766107,17.807999,82.972217,65.397246,-1.196429,4.168358,0.070355
S00594,L0029,T01,594,1.146762,-0.054683,830.927837,205.583967,33.565751,110.763173,19.5807,108.246896,70.565285,-0.124619,3.650367,0.088395
S00208,L0010,T04,208,1.003821,-0.048661,793.878368,215.315558,26.944444,96.601201,16.363913,166.545451,68.775286,0.072562,3.138767,0.054253
S00497,L0024,T01,497,0.947225,-0.05319,773.932748,206.62263,33.295917,111.941666,19.764582,156.678083,69.285348,-0.4458,3.912861,0.065917
S00787,L0039,T02,787,1.048163,-0.054658,921.401222,219.79918,31.441793,93.056643,16.997757,142.430087,66.197139,-1.274885,2.954343,0.072172
S00010,L0000,T01,10,0.958784,-0.043185,724.353254,231.170066,25.672497,102.233134,16.86199,150.182702,64.140626,0.715674,2.949363,0.060114
S00471,L0023,T01,471,0.843621,-0.054448,903.932212,177.100845,27.011361,91.458342,17.30529,16.179965,67.374858,-0.396324,4.368114,0.054101
S00158,L0007,T01,158,0.91798,-0.050356,796.912459,193.148956,29.91656,108.100293,17.810999,116.609417,66.179412,1.051691,4.77224,0.067113
S00365,L0018,T01,365,0.831875,-0.005618,838.195874,190.801208,21.283334,109.453447,19.623824,61.97661,55.680376,-1.686086,4.751177,0.082423
S00035,L0001,T01,35,0.960807,-0.023925,796.076895,224.19684,24.294524,95.060654,16.615429,106.850884,68.373284,0.023214,2.91796,0.050408
S00521,L0026,T01,521,0.881279,-0.041744,905.314734,214.509332,24.768233,125.23333,17.905536,163.950011,67.340194,-0.636516,3.677734,0.058568
S00211,L0010,T04,211,1.110331,-0.033453,873.934988,167.301649,26.585408,94.375607,18.367237,100.319619,69.971043,-2.098446,4.988414,0.122401
S00074,L0003,T03,74,1.134972,-0.051267,822.09983,171.081269,33.68318,105.568604,18.233001,29.832385,64.500026,-2.19136,5.158129,0.096824
S00009,L0000,T01,9,0.964816,-0.049035,811.972395,198.421825,28.026864,103.929805,16.959945,39.450138,61.697851,-2.138749,3.714853,0.095226
S00313,L0015,T01,313,0.900193,-0.047794,890.618304,182.318996,32.30112,102.387068,17.01219,171.500209,72.692531,-0.353722,3.886886,0.102264
S00093,L0004,T01,93,1.064614,-0.056756,865.757178,176.221026,28.033273,108.045385,18.749012,98.651117,66.581019,-0.905645,5.39206,0.063983
S00595,L0029,T04,595,0.987674,-0.044482,876.809129,220.73997,26.726343,117.816035,18.334181,79.182203,67.555743,-0.073043,4.047441,0.048594
